id	g	profile	x	y1	y2	distal
54	54	2	1.38216344998322	-0.539495643730497	-0.374416469585087	2.32176451390463
55	55	2	1.36622338518125	-1.65172495281548	-0.430867407718559	1.5945834065424
56	56	2	0.503908742364785	-0.210282204803188	0.70946069425395	0.63512712244746
57	57	2	-1.41103553235666	0.931119252830142	-0.710062110975747	-1.69553355598131
58	58	1	1.78770446785135	3.42712398127752	1.55875428205981	7.87431784395087
59	59	1	-0.0182205769157572	1.10826197982481	0.0875266688659022	10.2845708929521
60	60	2	-1.06412210029078	0.107810507861181	0.633443460819654	-2.36049248124144
61	61	2	-0.554299816200261	1.11163096060909	-2.03736401215031	0.914554296837527
62	62	2	0.0408376935301379	0.180727580804703	0.250121528962932	-2.41481952351906
63	63	2	1.81710184449378	0.428721583469838	0.970476635052903	2.577900562925
64	64	1	1.5816236337731	0.997155252472959	1.18728188351511	7.98248479530659
65	65	2	0.611659330830545	-0.224076912722624	0.152005713270756	-1.46077983924596
66	66	1	-2.22037491647752	1.56634617536559	2.67998477735523	11.7495985555598
67	67	2	0.234227266782576	-0.236008625523036	-1.73075899769174	3.42350162534116
68	68	2	-0.436422403676326	0.635698400671549	0.275663663214173	3.10318380625345
69	69	1	0.878915286406818	1.11337297746318	4.21643211231035	11.7166024951904
70	70	2	-0.759177870071814	-1.32221029554806	1.41111263017689	2.78940734390714
71	71	2	-1.8667199184143	0.658919062451278	0.822497807416781	2.6469028360563
72	72	2	0.898483731530626	-0.588779304009454	-0.567600006255917	-1.10721321803003
73	73	2	-1.18856338004874	-0.194507048976991	-0.205756687353695	1.11379266045174
74	74	1	0.324685278553789	1.20616911434376	2.12910562967105	10.2750013879208
75	75	1	1.2778730531198	2.17395120217505	0.333081935741489	10.6833468953632
76	76	1	1.200774835167	1.93763727753297	2.72643218766583	10.5709368729263
77	77	1	0.959102285338218	2.65453490106101	1.96094539181755	7.11344666561249
78	78	2	-1.7974206489113	-0.485079596036697	0.966542443232417	-1.3943167627129
79	79	2	-0.947963722412109	-0.487405351774687	0.733151130842181	-0.257753487895995
80	80	2	1.04947760207799	0.161281020340879	1.70590618647299	4.10551991714896
81	81	1	-0.0904478768633836	0.862595035597689	0.968606225213421	13.2230916966962
82	82	2	0.532139161963599	0.589452142422146	-0.627065843271786	1.41207379495691
83	83	2	-0.354694508158471	0.125964168882053	0.769306560944921	1.19706713380288
84	84	2	-0.993775445724582	-0.9588844982746	0.635920406548589	0.937351743076877
85	85	2	-0.776451316520607	-0.0851254919823399	0.564374510989163	-2.80188690322066
86	86	1	1.84535074686874	1.70336095329704	1.07869168452546	6.58211841439905
87	87	2	-1.23156550457133	0.611476157290846	-1.31636893034734	-0.304172022187791
88	88	2	2.45080606666764	-0.672152077124787	-0.392474796916272	0.846936782009168
89	89	2	-1.57890855286986	-1.15064192364064	1.58110677554947	-4.06960675720866
90	90	2	-0.13575155717271	-1.12153701774425	0.770292372866873	0.317897160650079
91	91	1	1.23838261554515	0.317946085552808	2.62224800717738	9.34574051429457
92	92	2	0.446495052107523	-0.267893291525665	-0.148941119071148	-0.166967476213131
93	93	2	-0.148133825531329	0.421343726918858	-0.0340325245251084	0.781165098348965
94	94	2	0.677297199210758	0.50833870487423	-0.244522585255147	1.34381757900479
95	95	1	1.93118948909717	0.923737229598245	2.1115801375813	8.19508172351342
96	96	1	1.0558955510297	1.7927834922419	1.50211060168609	8.28803846430754
97	97	1	2.18205821178684	2.43817772297057	1.241336278662	10.2688041138173
98	98	1	0.317226195017149	2.29274816678133	0.33049231908147	10.671198158556
99	99	1	0.247684766099843	3.13932295438138	0.184961739385204	8.2615478391467
100	100	1	0.968593526577574	0.822172392665478	1.67421694104817	8.64684772314404
101	101	1	0.448387352964583	1.90164058602242	3.60318847852806	13.0681029157052
102	102	1	2.66474040990377	2.49833103802004	3.57668441163119	9.83159157833308
103	103	1	-0.0206551692643616	2.20766208877098	3.58315041466233	9.64965440611202
104	104	1	0.621206864316656	2.36843113786247	0.814881225402175	9.93953981877988
105	105	2	-0.0806757449021812	1.47818407078432	1.5703920402438	4.60950209953466
106	106	1	1.196775529262	2.06338608933765	0.325276269655677	8.36034833468564
107	107	2	-0.231525955959964	-0.0603593530394789	1.71165588679568	1.23677928229998
108	108	1	2.13281121331485	2.39188112197627	1.91391655844023	9.24750222994465
109	109	1	-0.458719471815473	0.784465954608174	0.984652705059233	9.35462124859674
110	110	2	-0.725049747088165	-0.326776892366436	0.528011615207643	0.183132619832802
111	111	2	-1.08188702674307	-0.888023724077973	-0.210217901469274	-1.16907222136813
112	112	2	-1.60012446752536	0.465831299466267	-0.0696433272479033	1.06586944173686
113	113	2	-0.36693336461851	0.0158848830657807	-0.172644529930891	-1.4745086091597
114	114	2	0.562151856622508	0.732068004065648	0.802132111995527	-0.567804885475897
115	115	1	-0.0438617238346902	2.85844951134596	2.48014765758776	11.2507844140359
116	116	1	0.1416370229742	1.55970586875124	3.39049100005575	13.6066389895198
117	117	2	-0.873673716177861	0.581325119179266	-0.130366711102332	1.63573754547539
118	118	1	0.0996240353071898	3.36534493724976	1.93668323514828	11.1247211346881
119	119	1	0.661249197267515	2.25700244672874	1.55855015291959	11.344795500796
120	120	2	-0.215369223932071	-0.091887163370068	-0.398364505593973	-0.827334125171581
121	121	2	-2.18681785642686	0.0295451644622938	-0.877894616512392	-1.28692162771352
122	122	2	0.118567381575535	-1.07935922350263	2.989664829648	-0.974491215957524
123	123	1	0.0230898939006012	0.0486018142391167	1.28556500461073	8.90162227935135
124	124	2	-0.488366400840176	-0.560636116159055	0.269463179863534	-1.81055389718507
125	125	2	-1.78765942888958	2.25359203073657	0.52320708333873	-3.23918096201534
126	126	2	-1.27365581001174	1.20927423081669	-0.393988502775367	-1.0898602058618
127	127	2	0.284205287422782	-0.293122971566147	-0.423567339270852	1.32780080456901
128	128	2	0.103073352825527	0.732853768265263	-0.901142741627572	1.7180201568769
129	129	2	-2.1288403154659	-1.13173469773289	0.227771261885928	1.47382109370849
130	130	2	-0.162751862310013	1.6390403909633	1.59149744715973	-1.15540327579917
131	131	1	0.995912709078641	2.30934576332241	2.21653621325104	12.7692168415426
132	132	2	1.02248790406389	-0.110234142851845	-1.50964533921571	1.21548852698097
133	133	2	-0.219493304535614	0.887837700914395	-1.57900096361523	-1.73194950259094
134	134	2	-0.544516039748289	1.6441792406195	-1.05788248341245	1.2060128890108
135	135	2	1.04594841697617	0.251104955579967	-1.6414383743246	-1.01866094135622
136	136	1	1.06879927069648	2.43742397333784	1.65630922472482	6.601705420891
137	137	2	-0.576759695610407	-0.525254352639893	-1.62975575522968	-5.80483201963454
138	138	2	-0.253820874236555	0.340198180489012	-1.06419077814933	1.44023044852072
139	139	2	-1.6723160158478	0.641898538399094	2.44411432026605	0.47617485841012
140	140	2	1.42324034716854	-0.833417726633926	0.85186536990329	3.00195292558361
141	141	2	-0.0808718407482781	0.104226920953732	0.957241018602287	-1.75917318029262
142	142	2	-1.4515778143463	-0.221520236774525	0.389685785766194	-0.411956837507899
143	143	2	-0.618405483097893	-1.92116762990828	-2.50571796207644	2.97332887785945
144	144	1	-0.251262188651725	3.82700034108781	1.79937919034825	8.26409602464583
145	145	2	-2.54239310675914	-0.0834963655698306	-0.178760677757242	-0.383493605515291
146	146	2	-0.175805094598057	1.63608602384115	2.32396339035981	0.273427365881139
147	147	1	0.54143587080419	1.72980592643387	1.40335468462897	10.940521399988
148	148	2	0.129284447479753	-0.24094157749875	-1.05193129962316	-0.888934474229436
149	149	1	0.473785491392672	2.2020447093033	2.4957002787722	8.01707252955033
150	150	2	-1.20403408544651	-0.0354543465568186	0.949850410611549	-0.648260454760994
151	151	1	0.827974824948872	1.38534010441492	1.61326487151082	9.30591961415515
152	152	2	-1.76517023957134	-0.713140653842295	0.275894437512898	-1.38315954238845
153	153	1	1.36412352690041	1.72733557106892	1.36354468058813	7.5557332748668
154	154	2	-1.13079607529264	1.28594197817267	-1.74176179950125	0.855280143943214
155	155	2	-1.36142988730989	-0.257180946492411	-0.687722867039243	0.987333693486114
156	156	1	-0.414199445626674	2.71353729312206	1.17748221118583	8.7402489430529
157	157	2	0.317733026971186	1.2219805634782	0.621451473597618	3.86108167582117
158	158	1	0.528602150041209	-0.902634011831403	3.1841630068885	9.94446163218778
159	159	1	0.860252602038295	0.787316928026092	1.41712017552249	9.44503509507922
160	160	2	-0.717657004939223	1.53325992459714	1.26652351694694	1.41855177537491
161	161	2	-0.724331179640292	0.74669478469603	0.151729605854541	-1.27888109306518
162	162	2	-1.01143616669564	0.493958706617981	0.229809964768442	0.292314047644257
163	163	1	0.196147754556867	4.14420738890346	0.159943005397898	8.72835592247828
164	164	1	0.280237248961882	2.6692182792207	1.29554440442773	10.7256293815459
165	165	2	-1.15906639014032	1.46226498955483	-0.10416531428829	-1.43929673634868
166	166	2	-1.35855702920431	-0.0434646010966629	-0.849926317271528	-2.49757079594781
167	167	2	-0.28042432051421	1.64122917604729	0.0623691859350658	-6.33389937410808
168	168	2	-0.961249670057659	2.40830200401107	0.0914872949817448	0.665022694289063
169	169	2	-0.729795855991079	0.925652559261156	-0.681950301435918	0.810411368476207
170	170	1	0.406739104522061	2.31091846063723	1.25040502270001	5.44190505866031
171	171	1	2.06076037837895	1.09080136923452	2.7885029393713	11.4246024137014
172	172	2	-0.298247955983816	0.731632841812152	0.345379723848056	-1.85766004945994
173	173	2	-0.734295502747213	1.09747199786243	2.08905167329293	3.58849903967047
174	174	2	-0.282764938913885	0.213893325734706	0.710718148240592	-1.23740857606603
175	175	1	0.288132785372638	0.807726564979726	-0.0677823513075531	9.26551407319242
176	176	2	-1.31716464000168	0.0211994435659284	0.89168308193666	0.424157284463043
177	177	2	-1.05585478540594	-0.275108272046208	0.59616495493487	-0.371971953375402
178	178	2	-0.394766183224186	-0.402280476705674	-0.193238694861461	3.335434268867
179	179	1	-0.639616531405536	2.85229854060505	1.56258438378606	10.9529137744328
180	180	2	-2.42565748407848	0.175408399802877	-0.686875760793127	-4.364247306486
181	181	2	-1.38826143348101	-0.0168684629299843	0.916722362252591	-1.12631956549429
182	182	2	-0.3031558296403	-0.914962260202899	0.705816462757253	0.323855806188369
183	183	2	1.12171506966124	0.0834339041759875	-0.78400476657684	-2.70911780310651
184	184	2	-0.232131847281619	-0.143710432547531	0.362907159194575	2.23192269493861
185	185	2	-1.74012058148879	-0.0674270343115381	-1.83293235246308	-0.0981037687202191
186	186	1	1.37907672111953	2.07273488196799	2.66103643536646	9.97233299713196
187	187	1	0.884491258845878	2.97378618999996	2.90025101974784	5.29112051043418
188	188	1	-1.0527388151409	2.9222439382715	2.61168543166609	8.48031530910635
189	189	1	1.69961354795368	2.627259423647	2.23085060506172	13.0242116809391
190	190	1	0.807398144344756	4.13090205554939	0.282207481252744	7.98720879666906
191	191	2	-2.69243079081197	-0.183199005704366	1.09520437271054	0.321940632208216
192	192	2	0.281799157443039	1.76783650693707	-0.432831023806213	0.630407978184237
193	193	1	0.67182771942569	1.89247914242342	1.37011037482059	9.04718300526764
194	194	2	0.210670882383448	0.614838799135975	0.820879251902295	1.01619516300464
195	195	1	0.805970034197494	2.99298541380156	0.144943959510326	9.330464199129
196	196	1	0.596483155848126	0.582115448869196	0.718781004749523	6.26987217053269
197	197	1	0.32989150124785	2.02977009268845	0.855628874389639	13.7726016996274
198	198	2	0.503695416296954	-0.0874293747876355	-1.29769553353916	2.20908299762168
199	199	1	1.6178192070101	0.863169569551004	2.02285837776522	10.131725985729
200	200	2	0.357765904406916	-0.000732415711645128	1.03681289191772	-1.04100842377558
201	201	1	2.62442348696748	1.44240742240977	0.990859880503214	8.82449843879976
202	202	2	-0.429813782324824	-1.5090263185174	0.159503069287345	1.12318568669098
203	203	1	0.768933128782733	1.88189260189894	2.67401303300852	6.74123254214514
204	204	2	0.706308839845245	1.50659114323995	1.23933730815873	-4.71281310319606
205	205	2	-0.646017471366266	-1.57226628184874	-0.0168701938216234	-4.01739093445322
206	206	1	1.31812227513706	3.7282838824631	0.455254186714782	7.51786631570205
207	207	2	-1.36582506789818	-0.147381152787793	-0.0491144364783094	2.10012521948673
208	208	1	0.0279773544726649	4.79507055334087	1.92340901654457	12.1302066760622
209	209	1	-1.03393041370091	2.1818146319057	0.259825604983902	11.7427746070339
210	210	1	1.29574901114141	1.23445616142597	1.71921230794301	11.243432054607
211	211	2	0.0612547632849293	-2.73104746696529	-0.263032145042096	-0.0921071785415353
212	212	1	-0.0728152690985412	3.77964626362969	0.512064827357153	6.72287304483114
213	213	2	-0.898658956535281	-0.959289870275788	0.82431680922304	1.06882087659517
214	214	1	0.64791719929906	1.78476502643836	-0.211237894598238	10.9940283657602
215	215	1	1.41887012598344	3.65628043504613	2.68793712244859	9.69117828156848
216	216	1	1.14815986735242	3.47481296593224	1.80038701175155	10.9309052899203
217	217	1	1.19054940878439	2.89049746588356	-0.0429271461431695	10.8175521745005
218	218	2	0.892695163463133	0.623552839330514	-1.08160195320493	0.4467974547685
219	219	2	-1.79291329125281	0.0899850980642676	-0.20454447543797	-4.59301781457516
220	220	2	-0.402487970529626	0.0325658908940438	-0.621995223147489	-1.682737877623
221	221	2	-0.266114383291179	-0.0806680566291931	-1.02049406199902	-0.52313181872585
222	222	2	-1.56067288754866	-0.964527796299588	0.994374745458059	4.79158840716291
223	223	2	-2.65256260512463	0.116093363339381	0.300692710181914	-1.5197404854866
224	224	2	-0.787289503136915	-1.12277679299776	-1.09953846157988	-2.45971635947807
225	225	2	-0.813562332953049	0.202798758788356	-1.13741955635258	-2.16514102508388
226	226	2	-1.31543540897758	0.20388454403394	-0.42091869322373	-0.693494030402756
227	227	2	-1.19921725693441	-0.322962238822384	0.205759744168644	-0.188347434691015
228	228	1	-1.30564187388125	1.07449056949121	0.0529221088583522	11.1197228472622
229	229	2	-0.420375296468772	-0.15969203455976	-1.07101726192356	-3.83489505277689
230	230	2	-0.539855138842264	0.946630605198938	-0.597146722102486	-0.216403227042611
231	231	1	-0.366621540835285	1.37039860293185	0.241467820826813	11.0216390797705
232	232	1	0.940666810658648	2.46382510002462	2.3949443482167	12.8336527635456
233	233	2	-0.671417317960617	0.52730737045992	0.363914898692602	0.995356003180216
234	234	1	1.62068809934202	1.01913357377554	2.19422016133941	11.1251623593483
235	235	2	-0.352359336744018	-1.75135820555464	-0.524494641195131	-1.47897553473749
236	236	1	0.611491363268848	1.79443660257053	0.984278951333722	10.139546695036
237	237	2	0.590587089292281	0.0446626321768625	0.208227456834858	-0.876963510448264
238	238	1	-0.0150388766788884	2.15074247511695	1.90321959103175	9.15374511121861
239	239	2	-1.22245528599068	-0.258817434422335	-1.4779724856252	-0.319313125284486
240	240	1	-0.275656037346226	1.7564058895614	0.236639218850794	8.37110803521893
241	241	2	-0.642691985995552	-0.128553560500391	-1.4875061939209	-1.14054918710775
242	242	2	0.442757716371378	0.766743462816415	-1.01287547986926	-1.17660443584392
243	243	1	-0.58085388137831	4.90102800120291	2.73288939914939	8.09602385304766
244	244	2	-0.00170776515375004	-0.6691150277242	-0.215326380188374	-3.27391107322932
245	245	2	-1.06578575496534	1.0033873101995	1.38638293911379	-4.97618984037961
246	246	2	-0.634491781804974	-1.16767223719172	1.13301132774339	-0.396856978344187
247	247	2	-0.958926056018173	-0.491233749232572	-0.0898735524359086	-1.86929020205827
248	248	1	-0.23510889135846	2.28738949563374	1.64098656643062	7.5859196141497
249	249	2	-0.833834708004503	-0.0118455038601004	-0.0914297808267814	2.73508396728411
250	250	1	-0.219696166050722	0.630095776434943	0.418280881514692	13.2894551501896
251	251	2	-1.50828536132245	-0.171654624700396	-0.272323993774379	2.83496534966454
252	252	2	0.262351576000917	-0.804079442769778	1.27929807641262	2.66935303766736
253	253	2	-0.990684933631757	-1.01256575778165	1.36720866695616	2.5804384422623
254	254	2	-0.415412128366205	0.608260729792855	-0.0582595877812463	2.05573887730578
255	255	1	0.350124659531887	1.63799542378683	0.360036775435801	7.82034013213335
256	256	2	-0.904792876119311	-0.992440802210175	-0.0869264735889044	0.493691819620948
257	257	2	-2.12434737585215	0.335695755042798	0.838930486504623	1.87257390130705
258	258	1	0.989126928921534	2.4396840800719	1.05699365540867	11.4455468918664
259	259	2	-0.0913208067226631	0.687230950475762	0.363688683811471	-1.85509387768106
260	260	1	2.05600045126854	1.14886756039579	1.15460343233976	11.6596308280736
261	261	2	-0.621623288013738	-0.322118378290397	0.804726836339328	1.91153514206662
262	262	2	-0.103706027976479	0.644827259133137	1.4453540214888	1.9025317819404
263	263	2	-0.245706636649652	-1.73024513129276	2.98155670931969	-0.366102244959977
264	264	2	-0.7576065393203	1.44548327037809	-1.03563256963458	1.76526027035015
265	265	1	1.79132434246033	2.81117171727564	0.651595981587812	11.5744136413984
266	266	1	0.426534840738928	1.67071596262948	0.345557248762214	6.86037375592986
267	267	2	-0.982096642133218	-2.11333746389564	-0.0842372250539753	-3.26518502732047
268	268	2	-0.420693418617803	-1.59116628551811	-1.00451816082872	1.6810852778995
269	269	1	0.59833804286458	1.9998536949416	1.13345062749388	10.425131551999
270	270	2	0.470856651007976	1.58802193784085	-2.01804667567282	0.716075176574783
271	271	1	-0.774954890028032	2.53197196353917	1.93274655777182	6.8800086248144
272	272	1	1.52556061520144	0.479459850381536	0.784844591033448	6.95108272231615
273	273	1	2.00015055913038	2.22634068309782	1.59925655128046	8.82927243137377
274	274	2	-0.887713978373387	-1.23728312950592	1.12605114410604	0.420394217627435
275	275	2	-1.18802363195363	-0.402073374474664	0.0277615201508517	-3.30026498976422
276	276	2	-1.070068570194	1.17291908551287	0.883162401107452	0.630673980751666
277	277	2	0.654723470227015	-0.363488376765634	-0.765280334456263	-1.1335180936719
278	278	1	-0.880800407754955	2.78555584853459	1.90841052475405	9.64312560764804
279	279	1	-0.405458775939093	1.5283561866857	2.8868044878046	10.4036363537307
280	280	2	-1.85371161681886	1.51877109991789	0.458254518277347	-0.373845726066063
281	281	1	0.10599584976993	0.757526252433778	2.31636733753996	7.3112852508878
282	282	1	-0.029288739004496	0.80696015578569	0.910670333737767	9.84409503663202
283	283	2	-0.381624024262329	1.59834528733646	-1.44235591926927	1.69700689823354
284	284	1	-0.235287968233884	0.39751178177287	2.60928991305098	10.8677651546174
285	285	2	1.12524307462749	1.33611755899125	-1.34396014587591	-0.891898375212603
286	286	2	-0.761845420386793	-0.150523238626215	0.341459597620172	-3.09723880525943
287	287	1	-0.318031390261208	1.97120307355967	3.36064163210674	9.67121426619518
288	288	2	0.963561539006432	-0.319401496660208	1.04209305395529	4.33549917045077
289	289	2	-1.0764377203576	1.06576116927145	-1.22672930904746	3.0851686832985
290	290	2	0.182391505433123	-1.16158529792081	-0.632904615690905	0.2351638148057
291	291	2	0.734206249550474	-2.25575646878688	-0.919695295563914	1.22277721934239
292	292	2	0.521548992039618	1.1684539944475	-0.60292617043901	0.576444471547285
293	293	2	0.150516784634809	0.338149672535401	-2.10686340230922	2.21400281952098
294	294	1	2.05857200747839	0.423884112054391	0.663371362393644	9.09361027680992
295	295	1	0.0313804547145968	2.98907095235921	-1.00350140652428	9.57139857210544
296	296	1	0.788245357565928	1.7230783593932	1.91353313324664	5.50628890797643
297	297	1	0.0523368081573232	1.46442522190527	1.28366760082674	10.8464966465812
298	298	2	0.257474240765736	-0.438374384782276	-0.882596321759545	-0.910638061170777
299	299	2	0.555062661081432	0.3229278772519	0.269005401953077	-2.78018392039817
300	300	1	0.948678128341825	1.16635833718029	1.23747814072203	7.8506942986067
301	301	1	1.46518389546965	2.2257904661913	0.845269885654627	5.1632222322062
302	302	2	0.230859381955449	1.10621158473185	-1.27172803211528	-4.70404947961611
303	303	2	-0.140493227085471	-0.65154346944837	-1.18217032812131	3.98865890107295
304	304	1	0.501069308023633	1.4774355452971	3.90976231911265	11.9037512523599
305	305	1	1.38074364065234	4.0601843332208	0.97895547862157	10.6682401171626
306	306	2	-0.461518681728386	-0.151141826003528	0.336309864969801	-0.91496135105639
307	307	2	-1.35611493264338	1.41019033039437	1.01275407587201	0.315012026812589
308	308	2	0.464929100791235	0.0325253032963043	0.391980418658483	-0.278949958576113
309	309	1	0.303134070881654	1.76439858615257	2.47547947219656	12.6430671024135
310	310	2	0.23604299333048	-0.261987415564689	0.0478133632102111	-0.274994821602031
311	311	1	0.00453074537738725	0.90607476844409	2.90085110250138	10.1800823074399
312	312	1	-0.0947694239722633	2.13805825095634	2.55260476406171	6.69453192158959
313	313	1	-0.285302792029707	1.07791482752633	0.783945058900916	9.74566977518387
314	314	2	-1.07594225731756	1.34600210030622	0.282768218005712	0.996068477073411
315	315	1	-0.113318874883303	1.35709498128106	0.752559450479024	10.4525202600834
316	316	1	-0.665789502900899	0.124748349346025	2.82485526348394	12.648594969438
317	317	2	-0.149379421790814	1.02746323851771	0.430159547709999	1.54888696449612
318	318	1	0.893466886909423	0.389274172382184	0.705698967978495	9.97386886111308
319	319	2	-0.621754354397899	0.185107244821054	1.10859777151872	-0.279506004487191
320	320	1	0.692332520532325	2.70798748705559	1.26715557563483	10.7384691793261
321	321	2	0.412044169523973	-0.957256036301176	-1.76251887720247	-1.96909172323859
322	322	2	0.402688113346848	0.00439579576034756	1.67638956918781	2.18999493677752
323	323	2	-1.34525557597352	0.168715703520671	-0.879095206635995	3.2092666239142
324	324	1	-0.139166964921013	1.18223531604494	0.922747570511803	10.556195485891
325	325	2	-1.37505780762141	-0.621712954286497	1.27464482890255	2.99507895208773
326	326	1	-0.44947049342614	1.1506255807118	2.27721714959939	14.6500528194616
327	327	2	-1.09810708030525	1.01400032719235	-0.598753867035155	-2.73357817179566
328	328	1	-0.185672904525469	2.02091503259622	1.06293210347235	10.5722111318658
329	329	1	-0.0184389577043802	0.979665768974793	3.3750686797958	10.3939918611773
330	330	2	-0.336435251019351	0.871998163081251	0.504891769485407	0.954197968660261
331	331	1	1.58283419745596	2.42623340261801	0.853949375664016	12.3656190371796
332	332	2	-2.17189963140161	-0.563977967379503	-0.260604784904303	2.26923672372992
333	333	2	-0.173454445567787	-0.10308296365451	-0.803625648963486	0.224628525593061
334	334	1	-0.0149937674679901	1.45358498899682	0.648739013595886	10.033527943837
335	335	2	-1.03278824001941	-0.154140313335518	0.233845570479741	-2.52544447498835
336	336	1	1.47643447595293	2.90878438535812	1.45768826369141	11.0883099176748
337	337	2	-0.45497045348415	-0.18809542754151	0.101788839025995	3.76232394127081
338	338	1	-1.12945987373728	0.774287994033043	0.371842207617176	10.7747819946165
339	339	2	-0.799954522435047	0.854735912884215	0.88078018277125	0.0987846217370512
340	340	1	0.632230788289743	2.81688288482348	1.4334744925366	8.5849425673862
341	341	2	0.537509903967243	-2.26342702852675	-1.32785755027893	0.578357607292602
342	342	1	0.950844709693797	1.47231266553178	-0.653549191287723	4.14349433151304
343	343	1	-0.133568923449997	3.22845918864152	0.990268893731533	13.5012904851475
344	344	1	0.956263983595155	3.6247578993951	1.34939904727241	13.1184456724131
345	345	2	1.43466874881016	-0.18342295568352	1.64899525027049	-0.48019587595033
346	346	2	-0.919877105967227	-2.42920290440643	-0.816799235629536	2.79070682231616
347	347	1	0.0418375704766008	2.47316451055678	1.61177175926575	9.43739716457394
348	348	2	-1.07686736708884	-0.15263056753494	0.27627598288184	0.861266237731283
349	349	2	-0.435192859638971	-0.20781531905905	0.794396979159377	-0.441788557850198
350	350	1	-0.564127889024159	3.54242305928268	0.947239265130248	8.31272980896381
351	351	1	0.0340935800141845	1.51134494291481	-0.285475087713131	8.53916774187602
352	352	1	0.237211872464826	2.31772818242698	1.66778145793447	12.0294398825359
353	353	2	-1.1112184462135	0.808121680872001	-1.51150731072013	-2.79271514789438
