id	g	profile	group_class	y1	y2	y3	x	w
40	4	1	1	-3.17720974034715	0.683770623222954	-0.170369420241046	-0.187489624259462	2.25461438140723
41	5	1	1	-1.08484173165399	-1.32029922281639	-0.149698778805238	1.36976452047748	1.89120665499892
42	5	1	1	0.0607634334966003	-1.8213365235324	-0.348365580376372	0.38971574090205	1.89120665499892
43	5	1	1	-0.181766151621347	1.53499112750139	-1.60484123644795	-0.373815783369229	1.89120665499892
44	5	2	1	2.34131101358464	0.930467609475238	2.07951283669029	0.035248271873171	1.89120665499892
45	5	1	1	1.10679158982067	-1.03928839310685	0.483529923595307	0.00323955652209819	1.89120665499892
46	5	1	1	0.688816160126333	1.03367865674845	0.54835850890245	0.9305794670443	1.89120665499892
47	5	1	1	0.470991750342963	0.408282309790019	-1.05875404675908	0.065285737207726	1.89120665499892
48	5	1	1	-1.64006703209326	1.40024589133753	0.408089884272555	-2.64781077355853	1.89120665499892
49	5	1	1	-0.679023165379527	-0.541398989448632	-0.27511926478174	0.342502950417721	1.89120665499892
50	5	2	1	2.48630805749224	2.2174277252155	0.538815317540643	-0.0690820742619352	1.89120665499892
51	6	1	1	0.226175395529003	0.0911611433361456	-0.00866588101768003	0.473903202754382	0.100724400636326
52	6	1	1	-0.646680736793556	-0.0140877034395557	-1.75647114533299	-0.136793743477522	0.100724400636326
53	6	1	1	-0.113285802208356	-1.01555115057266	-1.16441541881917	-0.493019407560182	0.100724400636326
54	6	2	1	2.52052365969698	0.84526208884273	1.93320707762059	-0.826996014435042	0.100724400636326
55	6	2	1	4.58674304062644	0.01272614956247	0.254311323537238	-0.0314380424980101	0.100724400636326
56	6	2	1	2.54219234347339	4.67848928192999	0.904021702038139	-1.47736642402537	0.100724400636326
57	6	2	1	3.06520387801695	-0.0537770737804641	1.14779443469172	-0.797705319903213	0.100724400636326
58	6	1	1	-0.7501478658908	-1.15492645299432	0.62949618252157	0.262589380157637	0.100724400636326
59	6	1	1	0.793791101470642	0.065042317502296	-0.820709556096283	1.12168702743771	0.100724400636326
60	6	1	1	-0.74976285868803	-0.749742117830888	0.160136186303752	1.4394605506407	0.100724400636326
61	7	2	2	2.30630226832838	2.52293685936462	0.615299605187488	1.19561911973369	0.198916285293969
62	7	1	2	1.31836986941428	0.372746709336929	1.33891857489866	-0.0506171627026127	0.198916285293969
63	7	1	2	-0.266540210545316	0.742245141643024	-0.346152326872133	-0.888441698870144	0.198916285293969
64	7	2	2	2.26580617368516	1.4230052914806	1.02284596073643	1.21418380800126	0.198916285293969
65	7	2	2	3.13983841288017	1.7453393551113	-0.744898618976015	-1.14843454531821	0.198916285293969
66	7	2	2	1.01345517950139	1.24611312693478	1.10588415935816	0.522098945587282	0.198916285293969
67	7	2	2	1.32633321216593	2.81737938491007	-0.779330818433155	-0.52495166975773	0.198916285293969
68	7	2	2	0.0952557274499024	0.395960534284114	2.3610811305649	0.598668864210133	0.198916285293969
69	7	2	2	1.2820779121196	1.52945109339909	2.05206048475978	-0.0698216885867518	0.198916285293969
70	7	1	2	-0.383542012478036	-0.834312855278951	1.15452322768418	-0.705918668654424	0.198916285293969
71	8	1	1	-0.320536946168522	0.503195813326394	-0.911738405244205	0.826536110740622	3.09387648928536
72	8	1	1	-2.0919207780441	-2.09747067198796	-1.12009230670202	0.88690452694362	3.09387648928536
73	8	1	1	-1.85183190983504	-0.0944845798294065	1.74863924791231	-0.624296298364162	3.09387648928536
74	8	1	1	0.439665272322799	1.01454241130906	-0.518216284412504	-1.36523005355742	3.09387648928536
75	8	1	1	0.141904835351357	-0.0794004506489604	-2.33233106649063	-0.687691341656958	3.09387648928536
76	8	1	1	-0.825059120475535	-0.255128937044001	-0.564710247305162	-1.35713977440187	3.09387648928536
77	8	1	1	-1.37117981596442	0.780950544195785	0.107859969486894	0.383750679742081	3.09387648928536
78	8	2	1	2.02488144641279	2.70741265849372	0.907526968451758	-1.56306775837499	3.09387648928536
79	8	1	1	1.58099249126551	-0.907852659628467	0.841766648789561	1.10243435310801	3.09387648928536
80	8	1	1	-0.759716027054064	-1.40320784568114	-1.52847630579273	1.03319570590704	3.09387648928536
81	9	2	1	1.46145521587354	1.42861859049941	0.0162923367557192	1.03770328495657	0.978688918144212
82	9	1	1	-0.260291279435667	1.04739210062907	0.102608614930469	0.0905410338721765	0.978688918144212
83	9	2	1	1.35539869324433	1.23323217988497	2.63078783023288	-0.971560557044842	0.978688918144212
84	9	1	1	1.21525293567706	0.95795200493075	0.381796793289551	2.37251200502969	0.978688918144212
85	9	2	1	3.78200261661201	0.517193903245447	0.42572674104399	-0.949317399193632	0.978688918144212
86	9	1	1	-0.0640374279297368	-0.81053528160856	0.120103259274226	-0.586603889198668	0.978688918144212
87	9	1	1	0.624481143281806	-2.2816639541806	0.486999173113743	0.0162026762330062	0.978688918144212
88	9	1	1	-0.938595151891697	1.57935272083815	-0.48197128138337	-0.0705887964399251	0.978688918144212
89	9	1	1	-1.8326834165082	-0.972165435214201	0.870431054522862	0.264698842462476	0.978688918144212
90	9	1	1	-0.901485727138233	-1.02897471604725	0.879803885069601	-0.808460958881712	0.978688918144212
91	10	1	2	-0.950902079388975	-0.604412458241648	1.37459853000102	-0.313596848439304	-1.39020202212435
92	10	2	2	1.1646966945203	2.22877074688592	0.378395792146759	-1.08012100271353	-1.39020202212435
93	10	2	2	2.54609792845392	1.04936926832583	1.28081544471641	-0.767952538606599	-1.39020202212435
94	10	2	2	3.61253588475273	1.23060878312288	-0.41204254202729	1.48542052229322	-1.39020202212435
95	10	1	2	-0.653114667017496	0.673621632397077	2.61439763396677	-0.315826002583722	-1.39020202212435
96	10	2	2	1.96335334724472	0.883368308996148	-0.0211473562705762	1.43362225403882	-1.39020202212435
97	10	2	2	1.88936730250191	2.21324714190571	1.90654977726152	-1.34540941505774	-1.39020202212435
98	10	2	2	3.24200543155469	1.2180438375402	0.734242977502558	-1.3334955889382	-1.39020202212435
99	10	2	2	1.30757635135915	2.32216413491563	0.625339939296257	-1.05527839355681	-1.39020202212435
100	10	2	2	0.834557388211963	0.369447555986707	0.275851988193551	1.49936999681142	-1.39020202212435
101	11	2	1	0.943906741764831	0.769948452609126	1.2609683545609	0.130505402410151	0.362252663225859
102	11	1	1	0.723485112002042	1.09575807017862	0.911609249974026	2.42686718264499	0.362252663225859
103	11	2	1	2.3602275116936	3.38730665710539	0.441627646456914	1.57877048618927	0.362252663225859
104	11	1	1	0.256221180288194	-0.87418056451546	-1.87309310639109	2.21883023959992	0.362252663225859
105	11	1	1	0.752887908098141	1.45835744288251	-0.107218869334768	-0.691231969122294	0.362252663225859
106	11	2	1	1.00737563825678	3.75969584724276	0.168336254934028	-1.37574256310704	0.362252663225859
107	11	1	1	1.48632630711899	-1.49529438042122	0.303760200631701	0.000526155806514689	0.362252663225859
108	11	2	1	1.2733463464217	0.637985980889255	1.05753379717393	-0.200435321461244	0.362252663225859
109	11	1	1	0.0966503179347832	-0.243878362607998	-1.14414525128585	-2.0490186989279	0.362252663225859
110	11	1	1	0.214864061434575	1.4449739755708	-1.18722139951787	0.10026158359391	0.362252663225859
111	12	2	2	2.51847548546922	1.50814683161857	1.09949443212971	0.614151749898546	-0.708889274206516
112	12	2	2	1.70369710525566	1.02685795018579	2.72672857225051	-0.609285225343728	-0.708889274206516
113	12	2	2	1.64799913121421	2.58093861036147	2.49284392294287	-0.401585632849142	-0.708889274206516
114	12	2	2	2.13371962652923	0.160479195364623	0.19945095653551	2.53625936929563	-0.708889274206516
115	12	2	2	1.77313698693363	1.44865822318322	-0.16473602681753	0.256302527615106	-0.708889274206516
116	12	2	2	2.86307673100708	1.81776555516578	0.623455309851112	1.72107701857255	-0.708889274206516
117	12	2	2	3.60421219913685	2.83818632699403	0.205792117205879	0.106431883838289	-0.708889274206516
118	12	2	2	1.55416428192574	1.4102028301377	-0.550827179565488	-1.2532457759846	-0.708889274206516
119	12	2	2	0.810428533700638	1.16399992494164	0.434455924261246	1.24600776741467	-0.708889274206516
120	12	2	2	2.24662155062858	1.47191885813582	1.58375852754989	-0.453802317123582	-0.708889274206516
121	13	2	1	1.23850897548453	2.02908031365483	-0.891219171406629	0.27981654866991	0.0366373535428099
122	13	1	1	-0.393981667023994	1.22430795340343	0.280511012399283	1.30299878840018	0.0366373535428099
123	13	1	1	-1.72826292188549	0.755842400647379	-0.00121842922246968	0.858101196656666	0.0366373535428099
124	13	1	1	0.26293965828286	-0.465786902004346	-2.06260788530826	0.740518077527095	0.0366373535428099
125	13	1	1	-1.61558979829955	-1.76632105547138	0.559793205235868	0.86868758381554	0.0366373535428099
126	13	1	1	-0.117269628962947	0.0252991009560438	-0.925705226180167	1.00850826714088	0.0366373535428099
127	13	1	1	0.325928044349314	0.222579604574569	-2.07640486096565	-0.521554760868126	0.0366373535428099
128	13	1	1	-1.90093451424353	-1.41861801524378	1.07273406819358	-1.51792081223365	0.0366373535428099
129	13	1	1	-0.469805110693186	-0.245081626746495	-0.835241254227017	0.131380523535977	0.0366373535428099
130	13	1	1	0.12384558683103	-0.467971398370404	2.16243134523932	-0.736104457089397	0.0366373535428099
131	14	2	2	0.872960222052016	2.6533099339711	0.393571974774977	1.27860018686089	0.716327472526888
132	14	1	2	-0.40179926027606	0.569290525497297	-0.695015658436615	-1.50759316669512	0.716327472526888
133	14	2	2	2.00515375780452	2.31312355389689	2.13961921666316	1.05730276604187	0.716327472526888
134	14	2	2	2.67254159356275	2.9424138739242	1.21586797507396	-0.46008157556951	0.716327472526888
135	14	2	2	0.553639201115428	2.50217152451073	1.08607994029488	0.47804832803962	0.716327472526888
136	14	2	2	0.856379992511437	-0.48826014058337	1.06444785720697	0.366906280613061	0.716327472526888
137	14	2	2	1.69917503747926	1.86355021942745	1.38581998835303	0.109952302779878	0.716327472526888
138	14	2	2	0.611085734767199	0.793373813027418	-0.077876792868921	-0.0907992321864267	0.716327472526888
139	14	2	2	-0.0274797467634498	1.827060265992	0.681684772946934	3.27801058248788	0.716327472526888
140	14	2	2	2.50521590650312	3.33021268948591	1.30539447306302	0.00311314550338709	0.716327472526888
141	15	1	1	0.771499632311908	-0.546140569042446	0.190163934484088	-1.27666950742038	-0.267370208593491
142	15	1	1	-1.61288294516713	0.195454679799926	-0.373478807514647	0.625629606793223	-0.267370208593491
143	15	1	1	1.14242107325242	0.72502320050313	-0.0287497823749213	-0.0894947686916905	-0.267370208593491
144	15	1	1	2.09829328975597	0.230988517222347	-1.01890016250098	-1.11023993723233	-0.267370208593491
145	15	2	1	1.83263692504075	1.11845879023277	1.18016148918825	0.0721310387501024	-0.267370208593491
146	15	1	1	-0.266927381557538	0.248263240623375	1.9647131777949	-0.42107800041358	-0.267370208593491
147	15	2	1	2.79482172811092	0.814792766901992	0.928291085867832	-0.242116870891919	-0.267370208593491
148	15	1	1	-0.456845694234203	-1.07579452527709	-0.0943614337846335	1.51113435903355	-0.267370208593491
149	15	1	1	-0.971702757548201	-1.3360584201516	0.251383867523242	0.376563404003895	-0.267370208593491
150	15	1	1	-0.472534566018054	0.920189089342788	0.561766211823825	1.05778514095366	-0.267370208593491
151	16	2	2	2.94765504245465	1.61065370289726	-1.03304889486307	0.239047753119188	0.30866911397523
152	16	2	2	3.01603959389946	0.827382687114028	-0.505989234513504	1.3937135354597	0.30866911397523
153	16	2	2	3.75186717882185	1.71861626411182	-0.47386647798914	-0.990364122080826	0.30866911397523
154	16	2	2	3.04770237040486	1.62551345311558	1.6697415932481	-1.91505716881033	0.30866911397523
155	16	1	2	-0.377857303194348	1.62975641101744	1.15299647087347	1.43993859940745	0.30866911397523
156	16	2	2	2.50810478267168	2.0958725589448	2.2329807080375	0.151355882390505	0.30866911397523
157	16	2	2	0.929815412452144	3.86202282194684	1.34936012328506	-0.0754666721109725	0.30866911397523
158	16	2	2	1.85577523778054	2.0744084053525	-1.37142292839237	0.193978565681768	0.30866911397523
159	16	2	2	0.988294584537913	3.1877165105041	0.99973311587031	0.491881580990251	0.30866911397523
160	16	1	2	1.24302324833439	-0.430368268730682	-1.16038260389409	-0.279239228582815	0.30866911397523
161	17	1	1	-0.0788894233080728	-1.25429225997553	0.989151532583701	-0.256490183249187	-0.255763680567872
162	17	1	1	-0.807295116986153	-1.7285124519146	1.43576889187546	-1.59315360740737	-0.255763680567872
163	17	1	1	-0.996201639682667	1.4215456684492	0.122653565872089	-0.433521269833292	-0.255763680567872
164	17	1	1	-0.858331208674942	1.72380537594262	-1.2473017482383	-0.147864918089206	-0.255763680567872
165	17	1	1	-0.95073827250376	0.233168323016641	-0.755010783579252	1.28801909509309	-0.255763680567872
166	17	1	1	-1.12179377839042	-0.727001018143893	-0.899743812190683	0.524725668250766	-0.255763680567872
167	17	2	1	1.86492378724225	1.90226495243696	2.36692752414388	0.117399877375515	-0.255763680567872
168	17	1	1	-0.874073743405184	0.585961782997166	-0.164920421466188	-1.77405016263039	-0.255763680567872
169	17	1	1	0.258678991135885	-0.544374179905052	0.783275861048595	0.135261599961488	-0.255763680567872
170	17	2	1	0.254858699461153	0.409050332840719	2.12254506838344	0.00212148023460965	-0.255763680567872
171	18	2	2	0.727641866150229	0.746362696888084	1.56293881385894	-1.50749754261351	-0.024646944812974
172	18	2	2	1.33692841621577	2.07009791912472	0.579989547295889	1.38045261667311	-0.024646944812974
173	18	2	2	1.70345687017646	0.710780721743715	0.352921046890718	0.338917388442203	-0.024646944812974
174	18	2	2	1.42603357314221	0.696924175585761	1.07518369943682	-0.333911994329082	-0.024646944812974
175	18	2	2	1.97382591801084	0.436007228008016	2.94562907808029	2.08050117514404	-0.024646944812974
176	18	2	2	2.25972722385861	0.862860397141603	0.0522982112994601	-1.60608688366232	-0.024646944812974
177	18	2	2	2.53341757156472	2.60721245296224	3.3190402158657	-0.0243937519710397	-0.024646944812974
178	18	2	2	1.45793139597107	1.29076985023883	0.990352107756962	1.83591592278907	-0.024646944812974
179	18	2	2	2.33766844659759	1.13646608487061	-0.14111850769508	-0.518816562279226	-0.024646944812974
180	18	2	2	1.76208713976363	1.31835069247815	0.711891100259523	-0.470931266799442	-0.024646944812974
181	19	1	1	1.12569776459416	0.480430382658912	-0.132985168861337	-0.865360399340207	0.523275113290165
182	19	2	1	2.20468789818532	0.496829489124653	1.84548535118944	1.75454352361431	0.523275113290165
183	19	1	1	-0.0158696557762988	0.534279327053123	0.369850103286845	0.155766424218293	0.523275113290165
184	19	1	1	0.185196040701289	0.182908914223469	-0.260936649257345	-0.1890620214933	0.523275113290165
185	19	1	1	0.108231141887518	-0.0813525307257733	-0.123058151754665	-0.631051422696633	0.523275113290165
186	19	1	1	0.673992699568888	0.1384163564404	0.169713359729811	-0.616578135401048	0.523275113290165
187	19	1	1	-0.951967116015085	0.588899054635062	0.789256800804347	-1.31921476086477	0.523275113290165
188	19	1	1	-0.49847329238345	-1.0739409797129	1.96865213504576	-1.55441967153325	0.523275113290165
189	19	1	1	-0.653518730626198	0.457626789177041	-0.655033112503761	-0.771734359785161	0.523275113290165
190	19	1	1	-0.126079083822503	0.0543110102029748	0.421352461850474	1.3985570672909	0.523275113290165
191	20	1	1	-0.63786646305784	0.158470192979915	0.562481704412026	-0.262695210872344	-0.0234712888340696
192	20	1	1	0.337567398663831	-0.813342932895247	-0.606479489220191	1.72844583240805	-0.0234712888340696
193	20	1	1	-0.0293290444389355	0.0356984708147624	1.39139341182056	0.531359702112231	-0.0234712888340696
194	20	2	1	3.22872814344106	2.46158272381332	0.627369261228162	-0.475284655390166	-0.0234712888340696
195	20	1	1	1.5852807887064	-1.45760980001734	0.328481174591335	-1.54144572739219	-0.0234712888340696
196	20	1	1	-0.314372753193934	-0.778625248191587	0.899267296278749	0.159744909209165	-0.0234712888340696
197	20	2	1	2.97575265935204	0.193371673100535	2.2466838975188	0.657263146188217	-0.0234712888340696
198	20	1	1	0.742089703332306	-1.13747439742242	1.53657622213191	-0.305470084427681	-0.0234712888340696
199	20	1	1	2.22545763479131	-0.657669474390037	0.461103406878774	0.447971803131198	-0.0234712888340696
200	20	1	1	-1.49733966351932	-0.123637489032013	0.314646862690623	-0.458174763915007	-0.0234712888340696
201	21	2	2	3.10607312374539	0.91052932803361	-1.31010816846516	-1.12981733434345	-0.678020628073517
202	21	2	2	1.47169339304655	1.81586646631854	2.67469876825725	0.373272564512522	-0.678020628073517
203	21	2	2	3.37600858615402	1.01814870586042	2.08411743759588	0.308882956578979	-0.678020628073517
204	21	2	2	1.09758167155414	1.70359630749665	2.05686574308177	0.483791055652357	-0.678020628073517
205	21	2	2	1.81222057537838	0.816917251662858	1.17214237922025	0.306003260904375	-0.678020628073517
206	21	2	2	1.12965314850037	0.124721427760624	1.10827098655939	0.989455142304038	-0.678020628073517
207	21	1	2	0.242566741570346	1.9553358883371	0.200671799797617	1.40966021785866	-0.678020628073517
208	21	2	2	3.21833015656087	2.47087547167979	0.18914221681036	-1.25247376764075	-0.678020628073517
209	21	2	2	1.01976914072545	0.871272616663824	2.27374872370615	0.40190228300681	-0.678020628073517
210	21	2	2	2.55959200346241	-0.406844673905326	2.11001434086661	-0.258497099551163	-0.678020628073517
211	22	1	2	0.720403503457711	0.430279699269625	-0.280981001124193	-1.61801169795063	0.894325630653279
212	22	2	2	0.223362108737977	2.54751073690678	0.619737449311457	1.64939122867552	0.894325630653279
213	22	2	2	2.22405602669843	2.40757767469965	0.803521898685057	-0.175473816371053	0.894325630653279
214	22	2	2	0.860015380879042	1.47422289566106	2.40448062721728	-0.201579405638622	0.894325630653279
215	22	2	2	3.37689935228885	1.39584202840035	0.664456213387649	0.918289905868553	0.894325630653279
216	22	2	2	3.78010861285818	0.775470876432358	0.877920329964607	-0.37657339886507	0.894325630653279
217	22	2	2	2.29405616608493	-0.122902377867849	0.154630315382301	-1.46101039831144	0.894325630653279
218	22	2	2	1.06835574916197	1.13745867636851	0.606654962382294	-0.847769930814226	0.894325630653279
219	22	2	2	2.63561573013303	1.86316134253455	2.11970875573138	-0.229458623409466	0.894325630653279
220	22	1	2	-0.835824653377363	-0.312669862379037	-0.341897674345075	0.33722366282367	0.894325630653279
221	23	1	1	-1.01989727087461	-0.718459587738167	0.0762608155127678	-0.0853264906925765	-0.0771602136088894
222	23	1	1	0.161469222777442	0.0184763208293739	1.0129384625626	0.329187382428891	-0.0771602136088894
223	23	1	1	0.630325928930935	1.5608785746115	-1.20478643931236	-0.3643979232687	-0.0771602136088894
224	23	1	1	-0.0295000730129872	0.358970732772651	-0.832857293801954	1.01697489240137	-0.0771602136088894
225	23	1	1	0.0123096815697504	0.3909250786151	1.23099762065948	-0.110306942803051	-0.0771602136088894
226	23	1	1	-0.291542071228928	-0.736088085427668	0.569575796658991	-0.612054044794799	-0.0771602136088894
227	23	1	1	1.70555685861385	-0.643125188297812	0.888007656876646	-0.496857606388513	-0.0771602136088894
228	23	1	1	-1.4681797348409	-0.977764857434923	2.49371076285425	0.354987191383716	-0.0771602136088894
229	23	1	1	0.234854036923787	-1.92479318720243	0.711517175710277	-1.83595067228866	-0.0771602136088894
230	23	1	1	-0.50907606118858	-1.42497492749134	-0.189154014170306	0.978918348216623	-0.0771602136088894
231	24	2	2	-0.11623551713465	2.26059691101895	0.412256687724039	-0.846461621881129	0.394095018620576
232	24	2	2	2.56393626201961	1.2373607519097	0.91041395702969	-0.49862147992416	0.394095018620576
233	24	2	2	3.78903387677195	1.47503782798895	1.91576302258398	-1.69831807140189	0.394095018620576
234	24	2	2	2.05319828720229	2.96739797311283	1.55519596969865	-0.0761797791409798	0.394095018620576
235	24	2	2	2.91289272204014	2.4554758404115	0.48814488610868	0.870852667106348	0.394095018620576
236	24	2	2	1.85349035226647	-0.164447024225058	1.39110732814837	0.959919351538613	0.394095018620576
237	24	2	2	1.8238012982987	2.89007003168009	-0.584088425464124	1.06523448206762	0.394095018620576
238	24	2	2	0.944463256902326	1.0464049843747	0.75746825871334	0.364974631421858	0.394095018620576
239	24	2	2	3.23906895247316	0.473428440261142	0.866240943501652	1.6239976880093	0.394095018620576
240	24	1	2	1.12782635671548	3.05834395978086	0.963869477938082	-0.97361420497069	0.394095018620576
241	25	1	1	-0.685512759930939	-2.18025886406638	-2.16302792517267	2.85400634792099	1.1710831904558
242	25	1	1	1.75405541628753	0.154773029604536	0.448725193243326	2.33766104306652	1.1710831904558
243	25	1	1	0.285918893561696	0.676776971264683	-0.296717145190413	-1.45064306134238	1.1710831904558
244	25	1	1	-0.0962387387695353	-1.0270637908282	-1.78498387795703	-0.264876222998298	1.1710831904558
245	25	1	1	0.5360352486976	0.28271686041698	-0.3205357323145	0.0268013785685885	1.1710831904558
246	25	1	1	-0.709831218060594	-1.6931570482701	0.381892582683205	1.22814168841713	1.1710831904558
247	25	1	1	0.276400851281746	0.371972778731193	-1.13687118918972	0.998267239531965	1.1710831904558
248	25	1	1	0.307538741741893	1.33643652337677	1.08830456771062	0.376477657672156	1.1710831904558
249	25	1	1	-0.826253016429561	-0.297441516166575	-0.487942694354744	0.273031728966802	1.1710831904558
250	25	1	1	0.445342810177667	-0.244721369311094	-0.00388018292343139	0.478901220218851	1.1710831904558
251	26	1	1	-0.54951846472008	-0.413637678802945	-0.73609748483155	0.0464265515454149	-0.442268869445659
252	26	2	1	0.557018043890101	2.10737646643977	0.154831001223563	-0.78815719983998	-0.442268869445659
253	26	1	1	-0.224787352050971	0.696859046720892	-0.0433811547784795	0.884086443281836	-0.442268869445659
254	26	1	1	0.301541205096059	-0.411334331051676	-1.04426012502585	0.0516854305014571	-0.442268869445659
255	26	2	1	2.17455055116389	-0.647497727002397	1.17041592245195	0.141969292372585	-0.442268869445659
256	26	1	1	-0.582841397247516	1.40632627376014	0.611681478405954	1.3203545023454	-0.442268869445659
257	26	1	1	-0.229003608218135	1.06877313516691	-0.140193748737236	0.925339862507427	-0.442268869445659
258	26	1	1	0.995383822650051	0.148383591663828	1.7063598962522	0.485518616143925	-0.442268869445659
259	26	1	1	0.702549863325071	-0.564039533662913	0.386017585174254	1.72316402106322	-0.442268869445659
260	26	1	1	-1.06911765608834	-2.34613928398795	-1.49397022868185	0.227684485905775	-0.442268869445659
261	27	1	1	-0.115622009338538	-1.36419896888708	-0.755194556491576	0.768777492633304	0.819155698298568
262	27	1	1	0.692424214921812	0.956998068886062	-2.19459413112319	-0.550937020768257	0.819155698298568
263	27	1	1	-1.67194797365458	-1.76773984318153	0.830990502472002	0.430833432495921	0.819155698298568
264	27	1	1	0.160245362696853	0.224320507387706	-0.0930907466116409	0.095807071129532	0.819155698298568
265	27	1	1	-0.774689485196757	0.780771497213218	-0.24478221374434	0.692291222485771	0.819155698298568
266	27	2	1	2.1155306640967	2.11702228729531	-0.658123073448846	-0.233839441553162	0.819155698298568
267	27	1	1	-1.03897772143373	1.84852941100212	-0.707517187171975	0.10859673393724	0.819155698298568
268	27	1	1	0.177564889148007	-0.583950532115303	1.08991852088253	-0.429609533247478	0.819155698298568
269	27	1	1	1.68886362116128	-0.1623272532161	0.234556973188288	1.49398870056529	0.819155698298568
270	27	1	1	1.17859536149139	0.522778175036325	-0.97672798230835	-0.449178758698607	0.819155698298568
271	28	1	1	-0.389312673408208	1.17314878878531	-1.22448330948647	0.0347437851836514	-0.929259608941306
272	28	1	1	-1.07264845556647	-0.512928554618491	0.546485651164496	-0.76413733215288	-0.929259608941306
273	28	1	1	-0.39534635863751	-0.000137571321359344	-0.873994161330058	-0.574752994416135	-0.929259608941306
274	28	1	1	-0.84498759833155	-0.639127325142142	-0.0292131435225772	1.12045059019052	-0.929259608941306
275	28	1	1	-0.655940482090013	0.178497150503847	-0.556447545398077	-0.741181167520102	-0.929259608941306
276	28	1	1	-2.50699143903884	0.497458218916702	0.33313449065802	-0.731961881839378	-0.929259608941306
277	28	1	1	0.167839957700375	-0.163392869712998	-1.15511008369447	0.682544672742508	-0.929259608941306
278	28	1	1	1.21561048096742	0.414794373609588	0.840609543440712	0.492339173187748	-0.929259608941306
