id	g	profile	group_class	y1	y2	y3
163	17	2	2	3.33919229517934	3.41900720468726	1.14541588379852
164	17	1	2	1.85428671241761	3.12907956976729	-0.524033862631648
165	17	1	2	-0.370750093807466	-1.95676918707059	-0.446108294821955
166	17	2	2	1.30474670224081	3.28963077203357	0.615289146141786
167	17	1	2	1.78658527600801	0.784274714096087	-0.0604674199486079
168	17	2	2	1.9051783676321	2.10103839026666	2.20443403343385
169	17	2	2	4.04973688437104	2.34389724405817	2.05525923807963
170	17	2	2	1.65585585309413	3.02065784782574	0.31364392502563
171	18	1	1	1.57610669170048	1.23191747468223	-0.201281312870679
172	18	2	1	1.48636757759016	1.80842507822242	0.910613333333725
173	18	1	1	0.499776333008892	0.277693324582792	-1.71474258985005
174	18	1	1	-0.527976073960408	-1.07647619745584	0.904039700533189
175	18	1	1	0.319551935428762	0.356209268280802	1.12640034448428
176	18	1	1	-0.414013769674584	1.53543529550039	-0.0818082698385179
177	18	1	1	0.1616323178302	2.16359376990508	0.628471794131257
178	18	1	1	-0.325695673023823	-0.474821626790712	0.429599285820112
179	18	1	1	-0.497807874687817	-0.360365323852041	2.6636660694081
180	18	1	1	1.19328935089118	1.06106878455229	0.840043677144891
181	19	1	1	-0.305790992666803	1.28613439488194	0.743613527340007
182	19	1	1	-0.927158470783953	-0.650955635786071	-0.311002181930465
183	19	1	1	0.592747232496672	0.27845635682549	-0.379089770179606
184	19	1	1	0.543207529180061	1.40027730256061	-1.46003234764963
185	19	2	1	2.64671589571716	2.37065868507889	0.996463650896191
186	19	1	1	0.524240654077221	2.04825027193246	0.796753193938055
187	19	1	1	-0.73124449698382	-0.0815839776999707	0.231968813267515
188	19	1	1	-1.1962121203326	0.445270964933985	-1.34886080789058
189	19	1	1	0.206188291587411	0.567555024120441	-0.367514352354745
190	19	2	1	1.12463401226616	2.60914091953684	3.34923605974103
191	20	1	1	0.796978547736452	-0.339649465314997	-0.0709743838890823
192	20	1	1	-1.22769297827931	-2.10058026897916	-0.0244141604060666
193	20	1	1	-0.822944546845771	-0.365348586915458	-0.657301297662002
194	20	1	1	-0.189770015588594	-0.664972809981122	0.397584868822247
195	20	1	1	1.75224770524836	1.43431607758349	-0.629619671167826
196	20	1	1	0.959854661019474	1.02426532025441	-0.409614056298601
197	20	1	1	0.102061197686409	0.243251275537441	0.82777827555851
198	20	1	1	-0.937519366580404	-0.603126793233421	0.0738590383447206
199	20	1	1	0.352339667549195	0.328282993611471	0.811076900256054
200	20	1	1	-0.882201583871625	-0.66751300629091	-0.40737638947322
201	21	2	2	1.81332859741117	1.61984834364842	0.709208330052461
202	21	2	2	2.77896480152774	2.79014933764425	0.596346978115135
203	21	2	2	2.01524325032253	2.29137460526524	1.3117802849215
204	21	2	2	1.75469568076486	-0.208974327627834	0.543916528358248
205	21	2	2	2.26743450244361	3.2974159762169	1.10929679541288
206	21	2	2	2.46173750447356	0.828690826173275	1.81679121683293
207	21	2	2	2.44617497548313	-0.0865769741625662	0.0220979284758978
208	21	1	2	-1.08312120269253	-1.19569001510118	0.264390594813867
209	21	2	2	3.13656418261192	3.95440490293621	1.3376015569186
210	21	2	2	3.78880466734761	1.40672409523404	1.42443734059427
211	22	1	2	-0.536685068371805	-0.393754829087923	-2.06711931754394
212	22	2	2	1.80255082319239	0.572838439649874	0.809846346273269
213	22	1	2	1.15432645549294	2.52710351054891	1.06955497234337
214	22	1	2	0.902334061564111	1.77825315556027	-0.826178021776722
215	22	1	2	-1.8471107438745	-0.831687711169243	-1.39935821647402
216	22	2	2	0.78404775758079	0.00780423391709206	1.24627238260016
217	22	2	2	3.20882378068102	4.37325987953875	-0.104670215538997
218	22	2	2	0.60661888655315	1.0453283106202	2.04809253800823
219	22	2	2	1.63242352789769	0.165542501962803	-0.574089184593473
220	22	2	2	3.71281255148109	1.33394577056412	0.0449734976977869
221	23	2	2	1.66074343244727	0.958659334265509	-0.707319888847824
222	23	2	2	2.85644512534891	1.96327818582263	0.897934759293556
223	23	1	2	0.757619176421478	1.66756882358781	0.870478347132872
224	23	1	2	-0.528793152327168	-1.27663775956586	-0.0131870748653823
225	23	2	2	-0.213023102873298	-0.576856771474162	0.335834458457166
226	23	2	2	2.2336018289273	2.49542158750385	1.89085443912022
227	23	2	2	2.5145345928534	-0.27055067058792	1.50801028776773
228	23	1	2	1.38519671070971	1.13912477514003	-1.00990092641406
229	23	2	2	0.911441439502662	1.03796897141289	1.23750542898884
230	23	2	2	1.20069944269208	0.386676996670795	0.70624400132786
231	24	2	2	2.29880027143005	1.04858993284166	0.681511099948527
232	24	2	2	2.19518601477409	2.11640108920727	1.10388153799065
233	24	1	2	-0.70491232342498	0.645683657395345	0.465156175288733
234	24	2	2	2.13776781241541	1.46418932317109	2.2311795947974
235	24	2	2	2.20142328887682	1.25721688160066	2.11584012511308
236	24	1	2	0.154627313924124	1.59890699808207	-0.474649094308322
237	24	2	2	3.01819204840202	1.55068353727994	-0.601750441228087
238	24	2	2	1.05851783386124	-0.684660745101208	2.36207519400537
239	24	2	2	1.55850447056858	1.02800669242046	0.515210565671504
240	24	2	2	2.90881112639103	2.00680346295422	0.390869866314207
241	25	1	2	-0.220325704946049	-0.696203806407033	0.889627015415392
242	25	2	2	3.00111030049552	0.579708199557384	-0.376243373764676
243	25	1	2	-0.419362339948953	-0.369922929893984	-0.456628835864756
244	25	2	2	2.58198959999759	2.15032614820261	0.0683010718666219
245	25	2	2	1.53882477227161	1.61415201234542	1.51430854605962
246	25	2	2	0.746582059616367	1.07348713955623	2.36316928083803
247	25	2	2	4.90182223292487	2.75379728717364	1.46020199939261
248	25	2	2	2.16494324781546	1.81787879569238	1.62172533081032
249	25	2	2	0.827464018810988	-0.976365877425027	-0.0274367862486373
250	25	2	2	4.41481290744763	3.00503779483502	0.101950246549638
251	26	1	1	-0.556007278968266	-2.56893142723269	-0.072948652945518
252	26	2	1	1.43790732362955	1.5601539330387	0.113265021582254
253	26	1	1	-0.0132696936198608	-2.28169011070075	-0.344075272219027
254	26	1	1	-0.205539610427444	0.340809524904163	1.32308084983619
255	26	1	1	1.2863551152223	1.19548535535195	0.456596436083164
256	26	1	1	-0.00587675560743937	-1.14899570866142	-0.64271860052046
257	26	1	1	-0.56347410154657	0.635833469484664	-0.0696458906443553
258	26	2	1	2.33038280204368	0.35571475168118	-0.0731422454488995
259	26	1	1	-0.0525449106643497	1.62926377717301	-0.792498596258021
260	26	1	1	0.265904967059866	1.32189020483643	0.0349973598448657
261	27	2	2	0.706352293827567	-1.85040255651799	0.21115079343756
262	27	2	2	4.53390099435629	3.78355510190041	0.321694289594783
263	27	2	2	2.88967535628219	4.3374952650283	1.31223207655803
264	27	2	2	1.99968130085292	1.22874367817932	0.1401760947447
265	27	2	2	2.41246656632371	2.29014772443278	1.65896991900776
266	27	2	2	1.10428619068085	0.865840326996352	2.25492329712912
267	27	1	2	-0.861799555142653	-0.338880059199592	0.359724862754316
268	27	2	2	1.50348116833398	3.23325273127245	1.24508745517736
269	27	2	2	2.52461478764425	1.58047994323709	1.31405179163769
270	27	1	2	0.19778083144806	0.333922883195148	-0.270973579051676
271	28	1	1	-0.243661746125555	-0.350064081106942	0.177975699904299
272	28	1	1	0.329386076436245	0.198052450640722	-0.433856203534659
273	28	2	1	0.840136299914135	0.424941852962012	-0.393022071554755
274	28	1	1	-0.17876214950883	-1.07170226708992	-2.50199904316402
275	28	2	1	0.992439364567149	-0.630433006122481	1.20818867121603
276	28	2	1	2.33827979954674	1.09980205661597	1.33759555189717
277	28	1	1	0.38010614779071	0.39577505722945	-0.539899739116012
278	28	2	1	0.222999400985374	-1.72803714384622	0.543014075041788
279	28	1	1	-1.81937295290065	-1.05678558152383	-1.05400489012225
280	28	1	1	-0.813471802409191	-1.19432025127496	0.390459985520455
281	29	1	2	0.873264349921406	0.147790197708044	-0.328718740037246
282	29	2	2	2.68864514485082	0.859362736085611	1.07360700974532
283	29	1	2	-0.396772649536139	0.386289331650674	-0.212458512292562
284	29	2	2	0.2976335066299	-0.382121121977871	1.9005844933989
285	29	2	2	2.36675485426497	3.72828009823482	0.339524416144792
286	29	2	2	2.43392591334444	2.0320224711799	1.07778623898104
287	29	1	2	-0.35355763840705	-0.440858433855772	-0.30523129664673
288	29	2	2	2.63253918286346	2.60168120593803	-0.332463006821474
289	29	1	2	-0.662771721697078	-1.39445816508518	0.538662201753403
290	29	2	2	2.3634963039959	0.900031851314337	0.989178638068383
291	30	1	1	-2.63587973430542	-2.87709064831138	-0.865914767388655
292	30	1	1	-1.18307429409843	-1.11558210318006	-0.646999374118867
293	30	1	1	-0.749874558410225	-0.162860420581803	-0.394675567281801
294	30	2	1	0.717282330737834	0.0622892205274048	0.418546502357148
295	30	2	1	1.73137955840542	0.282383723815461	0.627657189389731
296	30	1	1	0.746485560314266	1.6674938773433	-1.71763660786711
297	30	1	1	-1.47535684757233	0.0487853712378516	0.258954234199673
298	30	1	1	-0.578900495275292	-0.822500700133568	-0.785100474072091
299	30	1	1	0.84773924769624	-0.214132342378536	-0.521115808589416
300	30	1	1	-1.25832144486236	-0.612395413132402	0.0746583242319453
301	31	1	1	-0.0125899084035474	0.22009989681933	1.01231202536308
302	31	2	1	2.72699047646471	1.09754754391987	0.497850060766278
303	31	1	1	1.4377435507535	3.35053083924889	0.0852380391852749
304	31	1	1	-0.0696041356717014	0.537164232418742	0.146682824120506
305	31	2	1	1.44454228239272	0.675752505613293	0.653015940342998
306	31	2	1	1.11009775913816	0.837657803832898	0.741916593404209
307	31	2	1	1.5208948509694	1.26699044390907	0.66845208061066
308	31	1	1	-1.32768146258791	0.277740998179556	0.731398434718984
309	31	1	1	0.516855816265151	0.467495710045231	0.888102594409958
310	31	1	1	1.41481118878199	-0.405525475199604	0.459250643637563
311	32	1	1	0.42371147120255	2.14410131016448	0.68448498614643
312	32	1	1	-0.120182562786904	0.457869950729273	0.549157338486019
313	32	1	1	0.0576602652026664	-1.5406742905493	0.160454264008568
314	32	1	1	0.632181329335489	0.827081919897743	0.686553771725714
315	32	1	1	-0.154346964333072	-0.270347178309283	-0.230011744858763
316	32	1	1	-0.204458323554882	-0.157350792330538	0.227291045490382
317	32	1	1	1.03687733017659	3.27549492516995	-0.0311853161638615
318	32	1	1	1.37644399692042	0.828175632242734	0.604354263264493
319	32	1	1	1.24246752771631	2.49930894683288	-0.0620835860332609
320	32	1	1	-0.652035068140837	1.74044883711889	1.41084786590527
321	33	2	2	1.39661873826752	-0.00581970720256031	0.624985787914555
322	33	1	2	0.815559129564994	-0.793699852256919	0.0186213506903124
323	33	2	2	3.51857856216494	3.55009338163202	2.22694790865363
324	33	2	2	2.98105095243803	2.59845625845278	2.75959115776686
325	33	2	2	-0.306334399352495	-0.293944506445714	0.461607964882763
326	33	2	2	1.33430712604777	-0.888632694476195	0.503579063950028
327	33	2	2	1.97412150658651	0.36743210745586	2.72986686497309
328	33	2	2	2.57789143712404	3.10182716945141	2.35466801790292
329	33	2	2	1.90899207761967	1.5839569863157	1.18748746045691
330	33	2	2	2.58694449812048	1.59407609706872	1.78834028285342
331	34	2	1	0.920624744073994	-1.38925459454784	0.992160983991352
332	34	1	1	-1.22458939019654	-0.526631690121855	-0.114759255388307
333	34	1	1	-1.49900519004844	-3.01825407324352	-0.539328978906606
334	34	1	1	0.370901772620354	-1.1051751235184	0.204189702202408
335	34	1	1	0.560775660579169	0.940172536701306	-1.05232958039042
336	34	1	1	-2.84723614597792	-3.0476554579277	-0.931893133467535
337	34	2	1	3.10301840375871	3.72648494166445	0.245108013589756
338	34	1	1	0.403003000075565	2.98406682426207	-0.818792724346133
339	34	1	1	0.0124529310912976	-0.390584256674359	1.88905817611796
340	34	2	1	2.04376277010305	2.15527684985553	0.209761856302541
341	35	2	2	3.04550878843318	3.6017442334294	-0.142405017603499
342	35	2	2	0.438720213720728	-1.92115233487257	0.612931992234504
343	35	1	2	0.121992780317795	-1.53665096964041	0.994515986573618
344	35	2	2	2.13176586554426	0.356056088288316	1.22630610433764
345	35	2	2	2.60681739728962	3.1460565649045	1.10648617993822
346	35	1	2	1.29387858752278	0.603353678857245	0.664894153467236
347	35	2	2	0.53993152988495	2.56802087345709	-0.890173578531237
348	35	1	2	-0.53139585365242	1.57316352981808	0.0454137892285289
349	35	2	2	0.871916588373035	1.11996054272863	0.201636079756293
350	35	2	2	2.58755365752642	1.84778669027572	-0.109000234497804
351	36	1	1	0.820733740760418	1.96730131105314	1.33664647046958
352	36	2	1	2.37194270861753	0.423669735536619	0.556167796434055
353	36	1	1	1.05753786380922	0.979001497212254	-0.43318346177674
354	36	1	1	0.234823016337262	0.368487126706173	-0.874724978413524
355	36	1	1	0.965357873882425	2.04056253604412	1.23895919446918
356	36	2	1	-0.15270568817223	0.57421534415599	-0.428561070193981
357	36	1	1	1.93418554539502	1.66745044566976	1.22004286775146
358	36	1	1	-1.05558763055237	-1.60183662480791	0.0894645512298132
359	36	2	1	1.81692621755547	0.398922409373421	0.544819626149492
360	36	1	1	-0.589797829259148	0.398117529186453	-0.249539658760556
361	37	2	2	0.262700935557097	-1.09550792923767	-0.419185674774015
362	37	2	2	2.1417029637357	0.522493182737531	-0.0212497662440381
363	37	2	2	0.745560226809198	1.07496651086734	1.58982281077169
364	37	1	2	2.02390070499001	1.16850008774709	-0.523943748301651
365	37	2	2	2.18884775997507	2.79934396793851	0.850300620013962
366	37	2	2	1.56846340022425	0.509834862001885	1.66707993635154
367	37	2	2	1.40084592424172	0.0358616875765512	0.880754971738156
368	37	1	2	-0.297168799025017	-2.46589484920717	-0.134239224705619
369	37	1	2	-0.354061844429589	-0.978978932704519	0.728518929772631
370	37	2	2	3.77614947635517	2.69148152674952	1.83427212146815
371	38	1	1	0.62833708089614	1.00759146811708	0.204886256838779
372	38	2	1	1.24035761215446	0.816646064105565	2.15135980781834
373	38	1	1	-0.749377441644608	0.0837103039199097	-1.00289492292929
374	38	1	1	-1.53344300365103	-1.19887721047736	1.01837816558258
375	38	1	1	0.423611760413619	0.702337086831844	0.645080853957933
376	38	1	1	-0.668942758818098	-0.108104704625732	1.29828938834958
377	38	1	1	-0.613425456878619	-1.23038013534737	0.0389257442071551
378	38	1	1	-0.401823837195416	0.900645813189708	-1.60740763393644
379	38	1	1	0.665375329984828	-0.290272700607478	-0.00277384033284398
380	38	1	1	0.11126534605213	0.513417658699353	-0.973670912888846
381	39	1	1	-1.41983161944503	-1.52417907181343	1.7668570427836
382	39	1	1	1.21560460216683	2.50391022938184	-0.152025373543341
383	39	1	1	-2.23566732883609	-1.88316648213306	1.03662251627519
384	39	1	1	0.930828173631127	1.20862520880919	2.11726720389026
385	39	1	1	-0.0193001740177796	-1.04649376678887	1.0062617226557
386	39	2	1	2.60272618902157	0.56697152603002	0.00899906587916843
387	39	1	1	-1.0963615528073	-1.47388141191989	0.588556557645899
388	39	2	1	0.451234000332003	-0.740721620320251	0.237969475793125
389	39	1	1	2.47317065550358	2.07404306917947	-1.81502569452296
390	39	1	1	-0.587614550479645	-0.871783627417579	1.237022650814
391	40	1	1	-1.05637066459077	-0.227880581722463	1.43512082432358
392	40	1	1	0.734842460708608	-0.713864122818201	0.152746337335297
393	40	1	1	0.899042527450053	0.0950411466274785	0.401176232998465
394	40	1	1	1.11531191299315	1.68528713163141	-0.805156274847438
395	40	2	1	2.16505780080609	0.612287033448461	-1.08453952794071
396	40	1	1	-1.8599052834486	-2.96943215006863	-1.39160402985436
397	40	1	1	0.482476465852217	0.945092068684752	-0.629594537609062
398	40	1	1	-0.870508363979724	-1.6118739587961	0.566733978529148
399	40	1	1	0.428427276318831	-1.16478845886369	-0.680110612191577
400	40	1	1	-2.80790881215224	-2.36837375351614	1.71224812961805
