g	y1	y2	y3	id	g	GClass#1	GClass#2	GClass#	Cluster#1	Cluster#2	Cluster#	joint2_1_1	joint2_1_2	joint2_2_1	joint2_2_2
2	-0.500043688364124	-1.26594149641929	-1.04917271853916	19	2	   0.0108456	    0.989154	2	 0.000403839	    0.999596	2	  0.00922994	     0.99077	 0.000307065	    0.999693
2	3.83203289065985	3.64420594228033	1.29275434918373	20	2	   0.0108456	    0.989154	2	    0.999978	 2.17037e-05	1	    0.999999	 7.23202e-07	    0.999978	 2.19337e-05
3	1.67072773662179	1.65161488678851	0.951523444190324	21	3	    0.999352	 0.000648482	1	    0.995117	  0.00488319	1	    0.995197	   0.0048035	    0.872304	    0.127696
3	2.26130788662471	2.23762745343473	2.59323665876186	22	3	    0.999352	 0.000648482	1	    0.999881	 0.000118741	1	    0.999883	 0.000116533	    0.996478	  0.00352231
3	0.887839468579346	3.66849377749542	1.70916726210542	23	3	    0.999352	 0.000648482	1	    0.999401	 0.000599208	1	    0.999412	 0.000588217	    0.982462	   0.0175376
3	3.06221046113754	1.18437307277593	2.36704470006789	24	3	    0.999352	 0.000648482	1	    0.999902	 9.76654e-05	1	    0.999904	 9.58477e-05	    0.997101	  0.00289884
3	0.205000244171687	0.242388611930577	-0.63720887876017	25	3	    0.999352	 0.000648482	1	     0.24961	     0.75039	2	    0.249765	    0.750235	   0.0108575	    0.989142
3	-0.0243277151700445	2.35847628372796	1.72649874732411	26	3	    0.999352	 0.000648482	1	    0.966256	    0.033744	1	    0.966566	   0.0334336	    0.488021	    0.511979
3	3.22737475432954	-0.188297386842709	0.27824340265465	27	3	    0.999352	 0.000648482	1	    0.997602	  0.00239795	1	    0.997644	  0.00235614	    0.933159	   0.0668409
3	3.1953441304346	0.591820039671599	-0.233130589368981	28	3	    0.999352	 0.000648482	1	    0.998602	   0.0013978	1	    0.998627	  0.00137274	    0.959977	   0.0400228
3	0.772515546839223	1.52012038441352	0.378507791889889	29	3	    0.999352	 0.000648482	1	    0.934127	   0.0658726	1	    0.934526	   0.0654741	    0.320009	    0.679991
3	-1.40953802636953	-0.311665019266125	-1.50268376667482	30	3	    0.999352	 0.000648482	1	  0.00365511	    0.996345	2	  0.00365741	    0.996343	 0.000121018	    0.999879
4	-0.43242997230287	1.13073595116948	-0.42803350065468	31	4	   0.0519696	     0.94803	2	   0.0244795	     0.97552	2	    0.261026	    0.738974	   0.0115124	    0.988488
4	1.55771188860058	0.20093549877407	1.63997036454076	32	4	   0.0519696	     0.94803	2	    0.578947	    0.421053	1	    0.974473	   0.0255265	    0.557264	    0.442736
4	1.34899226158638	0.636805499368148	-0.254145767841719	33	4	   0.0519696	     0.94803	2	    0.264849	    0.735151	2	     0.90059	   0.0994102	    0.229999	    0.770001
4	-1.07463159377551	0.240755749368654	0.544845801484191	34	4	   0.0519696	     0.94803	2	  0.00509963	      0.9949	2	   0.0598906	    0.940109	  0.00209608	    0.997904
4	-0.335082418815194	2.15752474248753	-1.58941652122607	35	4	   0.0519696	     0.94803	2	   0.0501016	    0.949898	2	    0.461924	    0.538076	    0.027526	    0.972474
4	2.75083241261864	3.41951325355953	2.07253166481527	36	4	   0.0519696	     0.94803	2	    0.999757	  0.00024289	1	    0.999992	  8.4343e-06	    0.999744	 0.000255743
4	1.99720657393103	0.894498077628106	0.790684499232722	37	4	   0.0519696	     0.94803	2	    0.821924	    0.178076	1	    0.992452	  0.00754762	    0.812576	    0.187424
4	1.79190783602721	0.818826353705481	-0.0721034823742581	38	4	   0.0519696	     0.94803	2	     0.57096	     0.42904	1	    0.973617	   0.0263832	    0.548887	    0.451113
4	-1.23297630910884	-0.0408471905190615	-1.11465739715198	39	4	   0.0519696	     0.94803	2	 0.000776758	    0.999223	2	  0.00930124	    0.990699	 0.000309459	    0.999691
4	-3.17720974034715	0.683770623222954	-0.170369420241046	40	4	   0.0519696	     0.94803	2	 0.000137623	    0.999862	2	  0.00165258	    0.998347	 5.45752e-05	    0.999945
5	-1.08484173165399	-1.32029922281639	-0.149698778805238	41	5	 0.000354106	    0.999646	2	 0.000180834	    0.999819	2	  0.00540015	      0.9946	 0.000178986	    0.999821
5	0.0607634334966003	-1.8213365235324	-0.348365580376372	42	5	 0.000354106	    0.999646	2	 0.000877757	    0.999122	2	      0.0257	      0.9743	 0.000868964	    0.999131
5	-0.181766151621347	1.53499112750139	-1.60484123644795	43	5	 0.000354106	    0.999646	2	   0.0149033	    0.985097	2	    0.312972	    0.687028	   0.0147977	    0.985202
5	2.34131101358464	0.930467609475238	2.07951283669029	44	5	 0.000354106	    0.999646	2	    0.969132	    0.030868	1	    0.998951	  0.00104945	    0.969121	   0.0308786
5	1.10679158982067	-1.03928839310685	0.483529923595307	45	5	 0.000354106	    0.999646	2	   0.0362972	    0.963703	2	    0.531966	    0.468034	   0.0361217	    0.963878
5	0.688816160126333	1.03367865674845	0.54835850890245	46	5	 0.000354106	    0.999646	2	    0.183193	    0.816807	2	    0.871649	    0.128351	    0.182949	    0.817051
5	0.470991750342963	0.408282309790019	-1.05875404675908	47	5	 0.000354106	    0.999646	2	   0.0175183	    0.982482	2	    0.349422	    0.650578	   0.0174007	    0.982599
5	-1.64006703209326	1.40024589133753	0.408089884272555	48	5	 0.000354106	    0.999646	2	  0.00326274	    0.996737	2	   0.0895414	    0.910459	  0.00323218	    0.996768
5	-0.679023165379527	-0.541398989448632	-0.27511926478174	49	5	 0.000354106	    0.999646	2	 0.000895835	    0.999104	2	   0.0262161	    0.973784	 0.000886866	    0.999113
5	2.48630805749224	2.2174277252155	0.538815317540643	50	5	 0.000354106	    0.999646	2	    0.987545	   0.0124548	1	    0.999584	 0.000415804	    0.987541	   0.0124591
6	0.226175395529003	0.0911611433361456	-0.00866588101768003	51	6	   0.0260797	     0.97392	2	   0.0227014	    0.977299	2	    0.314353	    0.685647	   0.0148915	    0.985108
6	-0.646680736793556	-0.0140877034395557	-1.75647114533299	52	6	   0.0260797	     0.97392	2	  0.00111854	    0.998881	2	   0.0190251	    0.980975	 0.000639041	    0.999361
6	-0.113285802208356	-1.01555115057266	-1.16441541881917	53	6	   0.0260797	     0.97392	2	  0.00143755	    0.998562	2	    0.024379	    0.975621	 0.000823218	    0.999177
6	2.52052365969698	0.84526208884273	1.93320707762059	54	6	   0.0260797	     0.97392	2	    0.974854	    0.025146	1	    0.999128	 0.000872294	    0.974204	   0.0257961
6	4.58674304062644	0.01272614956247	0.254311323537238	55	6	   0.0260797	     0.97392	2	    0.998481	  0.00151899	1	    0.999949	 5.14564e-05	    0.998442	  0.00155828
6	2.54219234347339	4.67848928192999	0.904021702038139	56	6	   0.0260797	     0.97392	2	    0.999876	 0.000124125	1	    0.999996	   4.199e-06	    0.999873	 0.000127337
6	3.06520387801695	-0.0537770737804641	1.14779443469172	57	6	   0.0260797	     0.97392	2	    0.958209	   0.0417905	1	    0.998525	  0.00147462	     0.95713	   0.0428701
6	-0.7501478658908	-1.15492645299432	0.62949618252157	58	6	   0.0260797	     0.97392	2	  0.00132721	    0.998673	2	   0.0225309	    0.977469	 0.000759422	    0.999241
6	0.793791101470642	0.065042317502296	-0.820709556096283	59	6	   0.0260797	     0.97392	2	   0.0372005	    0.962799	2	    0.449065	    0.550935	   0.0261716	    0.973828
6	-0.74976285868803	-0.749742117830888	0.160136186303752	60	6	   0.0260797	     0.97392	2	  0.00146534	    0.998535	2	    0.024844	    0.975156	 0.000839306	    0.999161
7	2.30630226832838	2.52293685936462	0.615299605187488	61	7	    0.996218	  0.00378213	1	    0.999584	 0.000415897	1	    0.999625	  0.00037479	    0.988756	   0.0112435
7	1.31836986941428	0.372746709336929	1.33891857489866	62	7	    0.996218	  0.00378213	1	    0.953295	    0.046705	1	    0.955344	   0.0446561	    0.413617	    0.586383
7	-0.266540210545316	0.742245141643024	-0.346152326872133	63	7	    0.996218	  0.00378213	1	     0.23308	     0.76692	2	    0.233927	    0.766073	  0.00996775	    0.990032
7	2.26580617368516	1.4230052914806	1.02284596073643	64	7	    0.996218	  0.00378213	1	    0.998272	  0.00172819	1	    0.998437	   0.0015627	    0.954681	   0.0453185
7	3.13983841288017	1.7453393551113	-0.744898618976015	65	7	    0.996218	  0.00378213	1	    0.999502	 0.000498472	1	    0.999551	 0.000449303	     0.98655	   0.0134498
7	1.01345517950139	1.24611312693478	1.10588415935816	66	7	    0.996218	  0.00378213	1	    0.965478	   0.0345216	1	     0.96727	   0.0327298	     0.49352	     0.50648
7	1.32633321216593	2.81737938491007	-0.779330818433155	67	7	    0.996218	  0.00378213	1	    0.992725	  0.00727468	1	    0.993339	   0.0066607	    0.831001	    0.168999
7	0.0952557274499024	0.395960534284114	2.3610811305649	68	7	    0.996218	  0.00378213	1	    0.791046	    0.208954	1	    0.793622	    0.206378	    0.112524	    0.887476
7	1.2820779121196	1.52945109339909	2.05206048475978	69	7	    0.996218	  0.00378213	1	    0.994101	  0.00589946	1	    0.994614	  0.00538627	    0.858925	    0.141075
7	-0.383542012478036	-0.834312855278951	1.15452322768418	70	7	    0.996218	  0.00378213	1	    0.096113	    0.903887	2	   0.0964646	    0.903535	   0.0035078	    0.996492
8	-0.320536946168522	0.503195813326394	-0.911738405244205	71	8	 6.51774e-06	    0.999993	2	  0.00429744	    0.995703	2	    0.115732	    0.884268	  0.00429671	    0.995703
8	-2.0919207780441	-2.09747067198796	-1.12009230670202	72	8	 6.51774e-06	    0.999993	2	 6.03053e-06	    0.999994	2	 0.000182834	    0.999817	 6.02938e-06	    0.999994
8	-1.85183190983504	-0.0944845798294065	1.74863924791231	73	8	 6.51774e-06	    0.999993	2	 0.000892783	    0.999107	2	   0.0263817	    0.973618	 0.000892617	    0.999107
8	0.439665272322799	1.01454241130906	-0.518216284412504	74	8	 6.51774e-06	    0.999993	2	   0.0530416	    0.946958	2	     0.62945	     0.37055	   0.0530378	    0.946962
8	0.141904835351357	-0.0794004506489604	-2.33233106649063	75	8	 6.51774e-06	    0.999993	2	  0.00200446	    0.997996	2	   0.0574085	    0.942592	   0.0020041	    0.997996
8	-0.825059120475535	-0.255128937044001	-0.564710247305162	76	8	 6.51774e-06	    0.999993	2	 0.000764971	    0.999235	2	   0.0226877	    0.977312	 0.000764828	    0.999235
8	-1.37117981596442	0.780950544195785	0.107859969486894	77	8	 6.51774e-06	    0.999993	2	  0.00175145	    0.998249	2	    0.050516	    0.949484	  0.00175113	    0.998249
8	2.02488144641279	2.70741265849372	0.907526968451758	78	8	 6.51774e-06	    0.999993	2	    0.987114	   0.0128861	1	     0.99957	 0.000430236	    0.987114	   0.0128861
8	1.58099249126551	-0.907852659628467	0.841766648789561	79	8	 6.51774e-06	    0.999993	2	    0.145936	    0.854064	2	    0.838247	    0.161753	    0.145932	    0.854068
8	-0.759716027054064	-1.40320784568114	-1.52847630579273	80	8	 6.51774e-06	    0.999993	2	   0.0001133	    0.999887	2	  0.00342428	    0.996576	 0.000113279	    0.999887
9	1.46145521587354	1.42861859049941	0.0162923367557192	81	9	  0.00517368	    0.994826	2	    0.592278	    0.407722	1	    0.977626	   0.0223744	    0.590274	    0.409726
9	-0.260291279435667	1.04739210062907	0.102608614930469	82	9	  0.00517368	    0.994826	2	     0.02342	     0.97658	2	    0.399497	    0.600503	   0.0214641	    0.978536
9	1.35539869324433	1.23323217988497	2.63078783023288	83	9	  0.00517368	    0.994826	2	    0.888958	    0.111042	1	    0.995875	   0.0041247	    0.888402	    0.111598
9	1.21525293567706	0.95795200493075	0.381796793289551	84	9	  0.00517368	    0.994826	2	    0.363129	    0.636871	2	    0.944653	   0.0553466	    0.360105	    0.639895
9	3.78200261661201	0.517193903245447	0.42572674104399	85	9	  0.00517368	    0.994826	2	    0.993984	  0.00601603	1	    0.999799	 0.000200527	    0.993954	  0.00604627
9	-0.0640374279297368	-0.81053528160856	0.120103259274226	86	9	  0.00517368	    0.994826	2	  0.00340118	    0.996599	2	   0.0832664	    0.916734	  0.00298584	    0.997014
9	0.624481143281806	-2.2816639541806	0.486999173113743	87	9	  0.00517368	    0.994826	2	  0.00385449	    0.996146	2	   0.0934778	    0.906522	   0.0033884	    0.996612
9	-0.938595151891697	1.57935272083815	-0.48197128138337	88	9	  0.00517368	    0.994826	2	  0.00880606	    0.991194	2	    0.193444	    0.806556	  0.00784583	    0.992154
9	-1.8326834165082	-0.972165435214201	0.870431054522862	89	9	  0.00517368	    0.994826	2	 0.000172934	    0.999827	2	  0.00453667	    0.995463	  0.00015024	     0.99985
9	-0.901485727138233	-1.02897471604725	0.879803885069601	90	9	  0.00517368	    0.994826	2	 0.000921814	    0.999078	2	   0.0237906	    0.976209	 0.000802883	    0.999197
10	-0.950902079388975	-0.604412458241648	1.37459853000102	91	10	    0.999145	 0.000855047	1	   0.0525582	    0.947442	2	   0.0526016	    0.947398	   0.0018273	    0.998173
10	1.1646966945203	2.22877074688592	0.378395792146759	92	10	    0.999145	 0.000855047	1	    0.989753	   0.0102474	1	    0.989945	   0.0100547	    0.764498	    0.235502
10	2.54609792845392	1.04936926832583	1.28081544471641	93	10	    0.999145	 0.000855047	1	    0.998885	  0.00111485	1	    0.998912	  0.00108842	     0.96801	   0.0319899
10	3.61253588475273	1.23060878312288	-0.41204254202729	94	10	    0.999145	 0.000855047	1	    0.999773	 0.000227395	1	    0.999778	 0.000221868	    0.993314	  0.00668559
10	-0.653114667017496	0.673621632397077	2.61439763396677	95	10	    0.999145	 0.000855047	1	     0.60785	     0.39215	1	    0.608329	    0.391671	   0.0487153	    0.951285
10	1.96335334724472	0.883368308996148	-0.0211473562705762	96	10	    0.999145	 0.000855047	1	    0.984032	   0.0159682	1	    0.984297	   0.0157028	    0.673922	    0.326078
10	1.88936730250191	2.21324714190571	1.90654977726152	97	10	    0.999145	 0.000855047	1	     0.99944	 0.000559553	1	    0.999454	 0.000546081	    0.983699	   0.0163012
10	3.24200543155469	1.2180438375402	0.734242977502558	98	10	    0.999145	 0.000855047	1	    0.999755	 0.000244973	1	    0.999761	 0.000239022	    0.992801	   0.0071989
10	1.30757635135915	2.32216413491563	0.625339939296257	99	10	    0.999145	 0.000855047	1	    0.994687	  0.00531333	1	    0.994799	  0.00520076	    0.863141	    0.136859
10	0.834557388211963	0.369447555986707	0.275851988193551	100	10	    0.999145	 0.000855047	1	    0.751502	    0.248498	1	    0.752067	    0.247933	   0.0909207	    0.909079
11	0.943906741764831	0.769948452609126	1.2609683545609	101	11	    0.350721	    0.649279	2	    0.541792	    0.458208	1	    0.936832	   0.0631684	    0.328404	    0.671596
11	0.723485112002042	1.09575807017862	0.911609249974026	102	11	    0.350721	    0.649279	2	    0.490772	    0.509228	2	    0.914889	   0.0851111	    0.261677	    0.738323
11	2.3602275116936	3.38730665710539	0.441627646456914	103	11	    0.350721	    0.649279	2	    0.998154	   0.0018459	1	    0.999908	 9.23425e-05	    0.997207	  0.00279311
11	0.256221180288194	-0.87418056451546	-1.87309310639109	104	11	    0.350721	    0.649279	2	   0.0140914	    0.985909	2	   0.0377846	    0.962215	  0.00129306	    0.998707
11	0.752887908098141	1.45835744288251	-0.107218869334768	105	11	    0.350721	    0.649279	2	    0.456909	    0.543091	2	    0.895372	    0.104628	    0.220065	    0.779935
11	1.00737563825678	3.75969584724276	0.168336254934028	106	11	    0.350721	    0.649279	2	     0.97329	   0.0267102	1	    0.998614	  0.00138583	     0.95961	   0.0403896
11	1.48632630711899	-1.49529438042122	0.303760200631701	107	11	    0.350721	    0.649279	2	    0.232058	    0.767942	2	    0.580789	    0.419211	   0.0436843	    0.956316
11	1.2733463464217	0.637985980889255	1.05753379717393	108	11	    0.350721	    0.649279	2	    0.606382	    0.393618	1	    0.956024	   0.0439761	    0.417517	    0.582483
11	0.0966503179347832	-0.243878362607998	-1.14414525128585	109	11	    0.350721	    0.649279	2	   0.0337358	    0.966264	2	   0.0901611	    0.909839	  0.00325669	    0.996743
11	0.214864061434575	1.4449739755708	-1.18722139951787	110	11	    0.350721	    0.649279	2	    0.216684	    0.783316	2	    0.546954	    0.453046	    0.038282	    0.961718
12	2.51847548546922	1.50814683161857	1.09949443212971	111	12	    0.999998	 2.21512e-06	1	    0.999296	 0.000703612	1	    0.999296	 0.000703567	    0.979093	   0.0209073
12	1.70369710525566	1.02685795018579	2.72672857225051	112	12	    0.999998	 2.21512e-06	1	    0.997722	    0.002278	1	    0.997722	  0.00227786	    0.935241	   0.0647594
12	1.64799913121421	2.58093861036147	2.49284392294287	113	12	    0.999998	 2.21512e-06	1	    0.999684	 0.000316178	1	    0.999684	 0.000316158	    0.990499	  0.00950074
12	2.13371962652923	0.160479195364623	0.19945095653551	114	12	    0.999998	 2.21512e-06	1	    0.976844	   0.0231562	1	    0.976845	   0.0231553	    0.581757	    0.418243
12	1.77313698693363	1.44865822318322	-0.16473602681753	115	12	    0.999998	 2.21512e-06	1	    0.987694	   0.0123059	1	    0.987695	   0.0123053	    0.725763	    0.274237
12	2.86307673100708	1.81776555516578	0.623455309851112	116	12	    0.999998	 2.21512e-06	1	    0.999718	 0.000282399	1	    0.999718	 0.000282381	    0.991506	  0.00849406
12	3.60421219913685	2.83818632699403	0.205792117205879	117	12	    0.999998	 2.21512e-06	1	    0.999988	 1.22245e-05	1	    0.999988	 1.22237e-05	    0.999629	 0.000370603
12	1.55416428192574	1.4102028301377	-0.550827179565488	118	12	    0.999998	 2.21512e-06	1	    0.971652	   0.0283485	1	    0.971652	   0.0283475	    0.530548	    0.469452
12	0.810428533700638	1.16399992494164	0.434455924261246	119	12	    0.999998	 2.21512e-06	1	    0.906593	   0.0934074	1	    0.906594	   0.0934059	    0.242436	    0.757564
12	2.24662155062858	1.47191885813582	1.58375852754989	120	12	    0.999998	 2.21512e-06	1	    0.999054	 0.000945512	1	    0.999055	 0.000945452	    0.972099	   0.0279012
13	1.23850897548453	2.02908031365483	-0.891219171406629	121	13	 9.92177e-07	    0.999999	2	    0.519352	    0.480648	1	    0.970389	   0.0296108	    0.519352	    0.480648
13	-0.393981667023994	1.22430795340343	0.280511012399283	122	13	 9.92177e-07	    0.999999	2	   0.0241409	    0.975859	2	    0.428661	    0.571339	   0.0241405	     0.97586
13	-1.72826292188549	0.755842400647379	-0.00121842922246968	123	13	 9.92177e-07	    0.999999	2	 0.000807859	    0.999192	2	    0.023934	    0.976066	 0.000807836	    0.999192
13	0.26293965828286	-0.465786902004346	-2.06260788530826	124	13	 9.92177e-07	    0.999999	2	   0.0018925	    0.998107	2	   0.0543783	    0.945622	  0.00189245	    0.998108
13	-1.61558979829955	-1.76632105547138	0.559793205235868	125	13	 9.92177e-07	    0.999999	2	 7.11258e-05	    0.999929	2	  0.00215264	    0.997847	 7.11237e-05	    0.999929
13	-0.117269628962947	0.0252991009560438	-0.925705226180167	126	13	 9.92177e-07	    0.999999	2	  0.00343797	    0.996562	2	   0.0947179	    0.905282	  0.00343788	    0.996562
13	0.325928044349314	0.222579604574569	-2.07640486096565	127	13	 9.92177e-07	    0.999999	2	  0.00510438	    0.994896	2	     0.13465	     0.86535	  0.00510425	    0.994896
13	-1.90093451424353	-1.41861801524378	1.07273406819358	128	13	 9.92177e-07	    0.999999	2	 9.46588e-05	    0.999905	2	   0.0028629	    0.997137	 9.46561e-05	    0.999905
13	-0.469805110693186	-0.245081626746495	-0.835241254227017	129	13	 9.92177e-07	    0.999999	2	  0.00127965	     0.99872	2	    0.037406	    0.962594	  0.00127962	     0.99872
13	0.12384558683103	-0.467971398370404	2.16243134523932	130	13	 9.92177e-07	    0.999999	2	   0.0359359	    0.964064	2	    0.530631	    0.469369	   0.0359354	    0.964065
14	0.872960222052016	2.6533099339711	0.393571974774977	131	14	    0.996333	  0.00366731	1	    0.989461	   0.0105389	1	    0.990268	  0.00973242	     0.77037	     0.22963
14	-0.40179926027606	0.569290525497297	-0.695015658436615	132	14	    0.996333	  0.00366731	1	    0.123929	    0.876071	2	    0.124368	    0.875632	   0.0046612	    0.995339
14	2.00515375780452	2.31312355389689	2.13961921666316	133	14	    0.996333	  0.00366731	1	     0.99968	 0.000319954	1	    0.999711	 0.000289126	    0.991305	  0.00869524
14	2.67254159356275	2.9424138739242	1.21586797507396	134	14	    0.996333	  0.00366731	1	    0.999947	   5.283e-05	1	    0.999952	 4.77062e-05	    0.998555	  0.00144487
14	0.553639201115428	2.50217152451073	1.08607994029488	135	14	    0.996333	  0.00366731	1	    0.984964	   0.0150363	1	    0.986015	   0.0139845	    0.699224	    0.300776
14	0.856379992511437	-0.48826014058337	1.06444785720697	136	14	    0.996333	  0.00366731	1	    0.667361	    0.332639	1	    0.669587	    0.330413	   0.0626322	    0.937368
14	1.69917503747926	1.86355021942745	1.38581998835303	137	14	    0.996333	  0.00366731	1	    0.997492	  0.00250847	1	    0.997721	   0.0022792	    0.935205	   0.0647952
14	0.611085734767199	0.793373813027418	-0.077876792868921	138	14	    0.996333	  0.00366731	1	    0.713025	    0.286975	1	    0.715368	    0.284632	   0.0765259	    0.923474
14	-0.0274797467634498	1.827060265992	0.681684772946934	139	14	    0.996333	  0.00366731	1	    0.837801	    0.162199	1	     0.84034	     0.15966	    0.147877	    0.852123
14	2.50521590650312	3.33021268948591	1.30539447306302	140	14	    0.996333	  0.00366731	1	    0.999961	 3.88243e-05	1	    0.999965	 3.50575e-05	    0.998938	  0.00106218
15	0.771499632311908	-0.546140569042446	0.190163934484088	141	15	  0.00395787	    0.996042	2	   0.0264639	    0.973536	2	     0.43582	     0.56418	   0.0248373	    0.975163
15	-1.61288294516713	0.195454679799926	-0.373478807514647	142	15	  0.00395787	    0.996042	2	 0.000395896	    0.999604	2	   0.0106593	    0.989341	 0.000355114	    0.999645
15	1.14242107325242	0.72502320050313	-0.0287497823749213	143	15	  0.00395787	    0.996042	2	    0.203592	    0.796408	2	    0.884051	    0.115949	    0.200888	    0.799112
15	2.09829328975597	0.230988517222347	-1.01890016250098	144	15	  0.00395787	    0.996042	2	    0.363278	    0.636722	2	    0.944849	   0.0551514	    0.360967	    0.639033
15	1.83263692504075	1.11845879023277	1.18016148918825	145	15	  0.00395787	    0.996042	2	     0.84851	     0.15149	1	    0.994122	  0.00587839	    0.847931	    0.152069
15	-0.266927381557538	0.248263240623375	1.9647131777949	146	15	  0.00395787	    0.996042	2	   0.0353948	    0.964605	2	    0.512484	    0.487516	    0.033499	    0.966501
15	2.79482172811092	0.814792766901992	0.928291085867832	147	15	  0.00395787	    0.996042	2	     0.96779	   0.0322096	1	      0.9989	  0.00110048	    0.967667	   0.0323332
15	-0.456845694234203	-1.07579452527709	-0.0943614337846335	148	15	  0.00395787	    0.996042	2	 0.000934104	    0.999066	2	   0.0248385	    0.975161	 0.000839117	    0.999161
15	-0.971702757548201	-1.3360584201516	0.251383867523242	149	15	  0.00395787	    0.996042	2	  0.00033212	    0.999668	2	  0.00895547	    0.991045	 0.000297854	    0.999702
15	-0.472534566018054	0.920189089342788	0.561766211823825	150	15	  0.00395787	    0.996042	2	   0.0182395	     0.98176	2	    0.343346	    0.656654	   0.0169477	    0.983052
16	2.94765504245465	1.61065370289726	-1.03304889486307	151	16	    0.999974	   2.628e-05	1	    0.998907	  0.00109294	1	    0.998908	  0.00109212	    0.967905	   0.0320953
16	3.01603959389946	0.827382687114028	-0.505989234513504	152	16	    0.999974	   2.628e-05	1	    0.998081	  0.00191939	1	    0.998082	  0.00191799	    0.944927	   0.0550732
16	3.75186717882185	1.71861626411182	-0.47386647798914	153	16	    0.999974	   2.628e-05	1	    0.999921	 7.94463e-05	1	    0.999921	 7.93852e-05	    0.997598	   0.0024021
16	3.04770237040486	1.62551345311558	1.6697415932481	154	16	    0.999974	   2.628e-05	1	    0.999902	  9.8158e-05	1	    0.999902	 9.80827e-05	    0.997034	  0.00296624
16	-0.377857303194348	1.62975641101744	1.15299647087347	155	16	    0.999974	   2.628e-05	1	    0.739792	    0.260208	1	    0.739809	    0.260191	   0.0857134	    0.914287
16	2.50810478267168	2.0958725589448	2.2329807080375	156	16	    0.999974	   2.628e-05	1	    0.999889	 0.000111333	1	    0.999889	 0.000111248	    0.996637	  0.00336309
16	0.929815412452144	3.86202282194684	1.34936012328506	157	16	    0.999974	   2.628e-05	1	    0.999475	 0.000524667	1	    0.999476	  0.00052427	     0.98434	   0.0156599
16	1.85577523778054	2.0744084053525	-1.37142292839237	158	16	    0.999974	   2.628e-05	1	    0.990403	  0.00959739	1	    0.990408	  0.00959167	    0.772961	    0.227039
16	0.988294584537913	3.1877165105041	0.99973311587031	159	16	    0.999974	   2.628e-05	1	    0.998053	  0.00194672	1	    0.998055	   0.0019453	    0.944185	   0.0558151
