g	y1	y2	y3	id	g	GClass#1	GClass#2	GClass#	Cluster#1	Cluster#2	Cluster#	joint2_1_1	joint2_1_2	joint2_2_1	joint2_2_2
4	3.19829656158154	0.792905721863901	-1.84334964974748	37	4	    0.695013	    0.304987	1	   0.0359631	    0.964037	2	   0.0492266	    0.950773	  0.00573773	    0.994262
4	1.86042618534323	1.5295675748514	-0.364950260204546	38	4	    0.695013	    0.304987	1	    0.120701	    0.879299	2	     0.16426	     0.83574	   0.0214371	    0.978563
4	0.389782852088196	0.172830788584834	-0.510833310469949	39	4	    0.695013	    0.304987	1	    0.959177	   0.0408234	1	    0.987151	   0.0128494	    0.895429	    0.104571
4	-0.0588975492372227	0.513643909738765	-0.72454313987363	40	4	    0.695013	    0.304987	1	    0.981151	   0.0188485	1	     0.99431	  0.00568996	    0.951165	   0.0488346
5	-0.0899158228410208	-1.03827429918145	0.580943382598814	41	5	    0.959912	   0.0400876	1	    0.998216	  0.00178402	1	    0.998644	  0.00135592	    0.987965	   0.0120351
5	1.76233680009461	1.42100711995404	0.857711309250263	42	5	    0.959912	   0.0400876	1	   0.0909491	    0.909051	2	   0.0942684	    0.905732	   0.0114676	    0.988532
5	0.53132306644692	0.19730106969615	0.540531518941237	43	5	    0.959912	   0.0400876	1	    0.946127	   0.0538734	1	    0.956068	   0.0439322	    0.708081	    0.291919
5	-0.214310426487549	1.64923870780639	-0.860794015248772	44	5	    0.959912	   0.0400876	1	    0.975947	   0.0240533	1	    0.981097	   0.0189028	    0.852616	    0.147384
5	0.924324420907815	-1.22319768709899	0.871895131985899	45	5	    0.959912	   0.0400876	1	     0.97538	   0.0246202	1	    0.980637	   0.0193635	    0.849504	    0.150496
5	1.61654635374873	1.90067973040349	0.93571189634804	46	5	    0.959912	   0.0400876	1	   0.0612115	    0.938788	2	   0.0634548	    0.936545	  0.00749522	    0.992505
5	0.100888211272315	-0.54932954598612	-0.767724933543253	47	5	    0.959912	   0.0400876	1	    0.997803	  0.00219668	1	    0.998329	  0.00167067	    0.985208	   0.0147921
5	1.46294834484706	2.15233544004563	0.335194989977151	48	5	    0.959912	   0.0400876	1	    0.103963	    0.896037	2	     0.10775	     0.89225	   0.0132813	    0.986719
5	-2.92348359717856	-4.08108877279162	0.271685726589366	49	5	    0.959912	   0.0400876	1	           1	 3.84309e-09	1	           1	 2.91237e-09	           1	 2.61295e-08
5	0.586521900477756	0.931031233607271	0.354773177231761	50	5	    0.959912	   0.0400876	1	    0.861783	    0.138217	1	     0.87908	     0.12092	    0.447606	    0.552394
6	2.67585203941407	2.31300728564719	-0.0732137455530206	51	6	    0.972005	    0.027995	1	  0.00619828	    0.993802	2	  0.00635628	    0.993644	  0.00071249	    0.999288
6	1.33566849309794	-0.631358774714257	0.859981224078582	52	6	    0.972005	    0.027995	1	    0.863904	    0.136096	1	    0.876092	    0.123908	    0.440739	    0.559261
6	-0.812213562384834	-2.09322759782784	0.471597601961248	53	6	    0.972005	    0.027995	1	    0.999959	  4.0525e-05	1	    0.999967	 3.31328e-05	    0.999703	 0.000297186
6	0.40451891875938	-1.92074383369277	-0.965034548365096	54	6	    0.972005	    0.027995	1	    0.999519	 0.000481373	1	    0.999606	 0.000393798	    0.996478	  0.00352205
6	-0.632027168145955	0.0284934060756676	-0.0618009010979745	55	6	    0.972005	    0.027995	1	    0.998867	  0.00113333	1	    0.999072	 0.000927952	    0.991736	  0.00826434
6	1.79053818109559	3.39658826991989	-0.353419168406171	56	6	    0.972005	    0.027995	1	   0.0138159	    0.986184	2	   0.0141677	    0.985832	  0.00159926	    0.998401
6	2.08169272228145	1.39052537071346	-1.00654368453457	57	6	    0.972005	    0.027995	1	       0.171	       0.829	2	    0.175259	    0.824741	   0.0231373	    0.976863
6	0.0559687946879503	-0.155547441915948	-0.986952534463734	58	6	    0.972005	    0.027995	1	    0.997114	   0.0028858	1	    0.997632	  0.00236828	    0.979146	   0.0208543
6	-0.542962153707807	-0.952943343345117	0.666273116184263	59	6	    0.972005	    0.027995	1	      0.9994	 0.000600222	1	    0.999509	 0.000491102	    0.995611	  0.00438893
6	0.257644732581464	0.615620462670462	-0.503022989375796	60	6	    0.972005	    0.027995	1	    0.978794	   0.0212058	1	     0.98221	   0.0177904	    0.860211	    0.139789
7	1.38223578798825	1.98021352920467	-1.22538312824187	61	7	     0.99341	  0.00659043	1	    0.366507	    0.633493	2	    0.368533	    0.631467	   0.0610763	    0.938924
7	2.54539741485289	1.76733142935831	1.04667612323372	62	7	     0.99341	  0.00659043	1	  0.00713713	    0.992863	2	  0.00717913	    0.992821	 0.000805318	    0.999195
7	0.382204261261064	0.505660139201327	0.166057691850402	63	7	     0.99341	  0.00659043	1	    0.964164	   0.0358358	1	    0.965536	   0.0344643	    0.757434	    0.242566
7	1.35698722545656	-0.419611724849356	0.493512697917052	64	7	     0.99341	  0.00659043	1	    0.869411	    0.130589	1	    0.872311	    0.127689	    0.432282	    0.567718
7	-1.60735383592923	-0.405050218779938	0.5428012407661	65	7	     0.99341	  0.00659043	1	    0.999944	 5.58757e-05	1	    0.999947	 5.30879e-05	    0.999524	 0.000476098
7	1.00870808425419	0.691783446043532	-1.0767295096821	66	7	     0.99341	  0.00659043	1	    0.905299	    0.094701	1	    0.907833	   0.0921669	    0.523324	    0.476676
7	-0.0211422428471197	0.337738927831895	0.264862685958464	67	7	     0.99341	  0.00659043	1	    0.989375	   0.0106246	1	    0.989863	   0.0101368	    0.915853	   0.0841467
7	-0.740907353840414	-0.706143936048634	1.33024738096759	68	7	     0.99341	  0.00659043	1	    0.999137	 0.000862566	1	     0.99918	  0.00081981	    0.992693	  0.00730749
7	-0.232258410878024	1.75289942470809	-0.730534478946997	69	7	     0.99341	  0.00659043	1	     0.97623	   0.0237704	1	    0.977219	   0.0227805	    0.827028	    0.172972
7	0.3624885705684	-0.12624962513254	-0.853288470338634	70	7	     0.99341	  0.00659043	1	    0.993633	  0.00636707	1	    0.993935	  0.00606496	    0.948095	   0.0519046
8	1.1258914104941	1.0502407711078	1.46919662665535	71	8	    0.995026	  0.00497386	1	    0.327219	    0.672781	2	    0.328596	    0.671404	   0.0517282	    0.948272
8	1.22117445639736	2.24001677037595	2.18000607628578	72	8	    0.995026	  0.00497386	1	   0.0266121	    0.973388	2	   0.0267299	     0.97327	  0.00305177	    0.996948
8	-0.814721948873579	-0.276578535829722	0.277690805538925	73	8	    0.995026	  0.00497386	1	    0.999516	 0.000484371	1	    0.999534	 0.000465972	    0.995835	  0.00416517
8	-0.927111935498454	-3.02892970438392	0.13189731652585	74	8	    0.995026	  0.00497386	1	    0.999996	 4.27035e-06	1	    0.999996	 4.10749e-06	    0.999963	 3.68507e-05
8	-1.58107460054057	-0.814386518333948	-1.39460973997919	75	8	    0.995026	  0.00497386	1	    0.999992	 7.89483e-06	1	    0.999992	 7.59375e-06	    0.999932	 6.81262e-05
8	-0.254441716935562	-0.137100775184202	0.807091067684585	76	8	    0.995026	  0.00497386	1	    0.995516	  0.00448416	1	    0.995681	  0.00431931	    0.962538	   0.0374624
8	-0.823135922537987	0.212757830690456	0.92210183245939	77	8	    0.995026	  0.00497386	1	    0.998177	  0.00182282	1	    0.998246	  0.00175434	    0.984477	   0.0155226
8	-1.70441380510076	-3.02920827357926	0.791796157911226	78	8	    0.995026	  0.00497386	1	    0.999999	 8.78904e-07	1	    0.999999	 8.45384e-07	    0.999992	 7.58464e-06
8	-0.601573933208238	0.0144073351102514	1.26317121287421	79	8	    0.995026	  0.00497386	1	     0.99649	  0.00350957	1	     0.99662	  0.00337952	    0.970475	   0.0295253
8	0.41162807914193	2.01764437024841	0.714757899989774	80	8	    0.995026	  0.00497386	1	    0.614723	    0.385277	1	    0.617034	    0.382966	    0.152243	    0.847757
9	1.08863832942884	1.46798915841412	2.4123135979302	81	9	 0.000643802	    0.999356	2	   0.0101383	    0.989862	2	   0.0837936	    0.916206	   0.0100909	    0.989909
9	4.12180976817062	3.42821363249509	0.43000300443387	82	9	 0.000643802	    0.999356	2	 2.83265e-06	    0.999997	2	 2.52839e-05	    0.999975	 2.81819e-06	    0.999997
9	1.59396643709118	2.60606763558179	1.25869747726203	83	9	 0.000643802	    0.999356	2	  0.00200138	    0.997999	2	   0.0175869	    0.982413	  0.00199134	    0.998009
9	1.28617637561315	-0.196357415916984	2.49619812025173	84	9	 0.000643802	    0.999356	2	   0.0648037	    0.935196	2	    0.382564	    0.617436	    0.064599	    0.935401
9	-0.538491960809705	-0.55515930747996	-0.0532331997761341	85	9	 0.000643802	    0.999356	2	    0.995605	  0.00439464	1	    0.999508	 0.000492025	    0.995603	  0.00439715
9	2.1343957801467	1.72412456027693	0.387084915731794	86	9	 0.000643802	    0.999356	2	  0.00447877	    0.995521	2	   0.0386138	    0.961386	  0.00445678	    0.995543
9	1.66558850681435	-0.149362070174245	1.07675718472175	87	9	 0.000643802	    0.999356	2	    0.115193	    0.884807	2	     0.53809	     0.46191	     0.11492	     0.88508
9	2.57790729070172	0.886991560463798	-0.248761287252706	88	9	 0.000643802	    0.999356	2	  0.00885419	    0.991146	2	   0.0738733	    0.926127	   0.0088123	    0.991188
9	2.25368178323314	1.34769265899533	0.851946374894552	89	9	 0.000643802	    0.999356	2	  0.00380131	    0.996199	2	   0.0329432	    0.967057	  0.00378254	    0.996217
9	2.26821249170644	0.182370878595507	-0.0777515713961106	90	9	 0.000643802	    0.999356	2	   0.0469393	    0.953061	2	    0.305666	    0.694334	   0.0467726	    0.953227
10	1.70653672644609	-0.444145309534762	2.03501301594778	91	10	    0.988952	   0.0110483	1	    0.355338	    0.644662	2	    0.358653	    0.641347	   0.0586729	    0.941327
10	1.77926526384829	0.878812458064238	-1.40562210775795	92	10	    0.988952	   0.0110483	1	    0.546914	    0.453086	1	    0.551677	    0.448323	    0.120612	    0.879388
10	-0.970000316630857	-1.14042597876503	-0.24457470916593	93	10	    0.988952	   0.0110483	1	    0.999943	 5.69885e-05	1	    0.999948	 5.23775e-05	     0.99953	 0.000469729
10	-1.54039216371427	-2.36357065966827	-1.76935853877449	94	10	    0.988952	   0.0110483	1	    0.999999	 6.91699e-07	1	    0.999999	 6.35708e-07	    0.999994	 5.70348e-06
10	-0.632782911570357	-0.171891056971867	1.7343817358384	95	10	    0.988952	   0.0110483	1	    0.995717	   0.0042827	1	    0.996053	    0.003947	    0.965668	   0.0343318
10	-0.6163113660174	-1.7776404680814	-0.683147654007757	96	10	    0.988952	   0.0110483	1	    0.999959	  4.0986e-05	1	    0.999962	 3.76693e-05	    0.999662	 0.000337864
10	0.0298434516047382	0.961985135081247	-0.395605954054019	97	10	    0.988952	   0.0110483	1	    0.980971	   0.0190289	1	    0.982312	   0.0176877	    0.860919	    0.139081
10	2.71981672190596	1.71609748141246	1.67673927802326	98	10	    0.988952	   0.0110483	1	  0.00252924	    0.997471	2	  0.00255431	    0.997446	 0.000285349	    0.999715
10	-0.999872162913407	-1.34963813907254	-1.89771880672192	99	10	    0.988952	   0.0110483	1	    0.999985	 1.45081e-05	1	    0.999987	 1.33338e-05	     0.99988	 0.000119617
10	0.692600247862883	1.28531416919869	-0.933801324468121	100	10	    0.988952	   0.0110483	1	    0.889032	    0.110968	1	    0.893564	    0.106436	    0.483401	    0.516599
11	0.749291140492313	1.32854821043519	0.633469949752474	101	11	    0.988997	    0.011003	1	    0.663141	    0.336859	1	    0.668477	    0.331523	    0.183503	    0.816497
11	-0.647817978917394	0.0863155415823967	-1.64954583597606	102	11	    0.988997	    0.011003	1	    0.999609	 0.000391059	1	     0.99964	 0.000359617	    0.996783	  0.00321722
11	1.88970932012698	3.07208964395269	1.0607326302583	103	11	    0.988997	    0.011003	1	  0.00513628	    0.994864	2	  0.00518696	    0.994813	 0.000580812	    0.999419
11	0.519836497199591	0.484895794633732	-1.05688207590231	104	11	    0.988997	    0.011003	1	    0.978076	   0.0219237	1	    0.979585	    0.020415	    0.842475	    0.157525
11	0.368559310867356	-0.766497653230092	0.492508183538351	105	11	    0.988997	    0.011003	1	    0.993014	  0.00698598	1	    0.993549	  0.00645126	    0.944951	   0.0550489
11	0.251830204253531	0.662140970903484	-0.108639869616295	106	11	    0.988997	    0.011003	1	    0.973217	   0.0267827	1	       0.975	       0.025	    0.812976	    0.187024
11	-0.992076492069575	-2.03352634286529	-1.41077955196887	107	11	    0.988997	    0.011003	1	    0.999994	  6.3663e-06	1	    0.999994	 5.85294e-06	    0.999947	 5.25095e-05
11	2.51116967915652	3.72490446101379	1.71648750826256	108	11	    0.988997	    0.011003	1	 0.000204042	    0.999796	2	 0.000206056	    0.999794	 2.29711e-05	    0.999977
11	0.914262098394691	-0.188225638764545	-0.320810239474273	109	11	    0.988997	    0.011003	1	     0.96488	   0.0351197	1	    0.967092	   0.0329083	     0.76611	     0.23389
11	-0.515689960929079	-0.740928292057272	-0.826006679060356	110	11	    0.988997	    0.011003	1	    0.999754	 0.000246429	1	    0.999773	 0.000226594	    0.997971	  0.00202931
12	0.539006672228954	1.08821935365912	-0.900947165779876	111	12	    0.990046	   0.0099545	1	    0.940276	   0.0597236	1	    0.943203	   0.0567973	    0.649239	    0.350761
12	-0.0472557245997047	0.997344332600293	-1.25324659610969	112	12	    0.990046	   0.0099545	1	    0.990447	  0.00955253	1	    0.991101	  0.00889899	    0.925448	   0.0745519
12	0.190404521420532	-0.126433813480642	0.0353248626897971	113	12	    0.990046	   0.0099545	1	    0.992198	   0.0078019	1	    0.992739	  0.00726117	    0.938418	   0.0615817
12	0.592192313805322	0.544768298518945	0.890814419025722	114	12	    0.990046	   0.0099545	1	    0.882236	    0.117764	1	    0.886429	    0.113571	    0.465226	    0.534774
12	0.535540911819527	0.0832368406779952	0.955707547235607	115	12	    0.990046	   0.0099545	1	    0.942164	   0.0578356	1	    0.945031	   0.0549693	    0.657089	    0.342911
12	1.20559160318856	-0.000684518888524055	0.0131053254870676	116	12	    0.990046	   0.0099545	1	    0.884736	    0.115264	1	    0.888892	    0.111108	    0.471375	    0.528625
12	0.393098464635936	0.522833860614194	0.805913742991197	117	12	    0.990046	   0.0099545	1	    0.933759	    0.066241	1	    0.936881	   0.0631191	    0.623267	    0.376733
12	1.23673984907833	0.356531554373417	0.0397504918794502	118	12	    0.990046	   0.0099545	1	    0.802182	    0.197818	1	    0.807051	    0.192949	    0.317966	    0.682034
12	0.744984440415926	0.646336315545529	0.410014036953845	119	12	    0.990046	   0.0099545	1	     0.87125	     0.12875	1	     0.87559	     0.12441	    0.439601	    0.560399
12	1.86558456524565	1.10478675284831	0.33603688899864	120	12	    0.990046	   0.0099545	1	    0.172094	    0.827906	2	    0.173594	    0.826406	   0.0228775	    0.977123
13	-1.46206051803768	-1.53314792001347	-0.41622861920082	121	13	    0.860261	    0.139739	1	    0.999987	 1.34209e-05	1	    0.999994	 6.34879e-06	    0.999943	 5.69577e-05
13	2.39572999768691	2.67055805116329	0.948158080994116	122	13	    0.860261	    0.139739	1	  0.00261657	    0.997383	2	  0.00298737	    0.997013	 0.000333856	    0.999666
13	0.675819225581705	0.69226213365638	0.0807555803276819	123	13	    0.860261	    0.139739	1	    0.860128	    0.139872	1	    0.912519	   0.0874812	    0.537601	    0.462399
13	2.50928646158852	0.991927013833574	1.29708165226196	124	13	    0.860261	    0.139739	1	   0.0168318	    0.983168	2	   0.0192121	    0.980788	  0.00217855	    0.997821
13	0.842589610904251	-1.77167530779818	1.49103346630204	125	13	    0.860261	    0.139739	1	    0.974332	    0.025668	1	     0.98715	   0.0128501	    0.895423	    0.104577
13	1.33371242286392	1.72584229861101	-0.767783084861811	126	13	    0.860261	    0.139739	1	     0.37565	     0.62435	2	    0.424337	    0.575663	    0.075922	    0.924078
13	-0.520979111093692	-0.717456361255288	0.546869881389855	127	13	    0.860261	    0.139739	1	    0.998585	  0.00141525	1	    0.999328	 0.000671589	    0.994007	  0.00599333
13	0.170721276035439	0.431113639259739	-0.32870738441837	128	13	    0.860261	    0.139739	1	    0.975677	   0.0243231	1	    0.987859	   0.0121412	    0.900683	   0.0993167
13	1.81281161199775	1.81888290097956	1.22256804142202	129	13	    0.860261	    0.139739	1	   0.0293498	     0.97065	2	   0.0334923	    0.966508	  0.00384753	    0.996152
13	-1.40165186030965	-0.904706532718171	-0.35613067910646	130	13	    0.860261	    0.139739	1	    0.999956	  4.4106e-05	1	    0.999979	 2.08659e-05	    0.999813	 0.000187176
14	-0.179322844435998	-1.58653354425876	-0.268861801016737	131	14	    0.999697	 0.000302761	1	    0.999776	 0.000223617	1	    0.999777	 0.000223079	    0.998002	  0.00199789
14	-1.72510624684819	-0.807316626183409	1.14561436269668	132	14	    0.999697	 0.000302761	1	    0.999963	 3.70428e-05	1	    0.999963	 3.69537e-05	    0.999669	 0.000331447
14	-0.062678155196473	1.36417078480778	-0.706027810645702	133	14	    0.999697	 0.000302761	1	    0.979547	   0.0204535	1	    0.979588	    0.020412	    0.842496	    0.157504
14	-0.904440529696423	0.447882098525108	0.911663361484674	134	14	    0.999697	 0.000302761	1	    0.998009	  0.00199102	1	    0.998014	  0.00198631	    0.982457	   0.0175431
14	-1.34202148610384	0.363483431060613	0.871803767078735	135	14	    0.999697	 0.000302761	1	    0.999501	 0.000498842	1	    0.999502	 0.000497647	    0.995553	  0.00444719
14	1.04777018611385	2.64662414379238	-1.32334384635825	136	14	    0.999697	 0.000302761	1	    0.350009	    0.649991	2	    0.350098	    0.649902	   0.0566414	    0.943359
14	-0.156681521307147	-1.11929870567059	0.332733600486905	137	14	    0.999697	 0.000302761	1	    0.999199	 0.000801096	1	    0.999201	 0.000799181	    0.992875	  0.00712477
14	-1.23054921751179	-0.629504533247947	0.0378969408867878	138	14	    0.999697	 0.000302761	1	     0.99993	 7.00335e-05	1	     0.99993	  6.9865e-05	    0.999374	 0.000626472
14	-0.281403542451393	-0.71212175774554	1.29616556992131	139	14	    0.999697	 0.000302761	1	    0.997256	  0.00274438	1	    0.997262	  0.00273793	     0.97596	   0.0240397
14	1.07138592005394	0.74122877045396	-0.983260362974454	140	14	    0.999697	 0.000302761	1	    0.880096	    0.119904	1	    0.880226	    0.119774	    0.450284	    0.549716
15	-0.824572618164813	-0.866990625290584	0.865924123004142	141	15	    0.999454	 0.000545737	1	    0.999684	 0.000315565	1	    0.999686	 0.000314201	    0.997188	  0.00281194
15	1.09448515752937	0.199590829186299	-1.18404071813863	142	15	    0.999454	 0.000545737	1	     0.94654	   0.0534599	1	    0.946694	   0.0533058	    0.664371	    0.335629
15	-0.656365021453617	-1.25190653289369	0.152613610419629	143	15	    0.999454	 0.000545737	1	    0.999856	 0.000143951	1	    0.999857	 0.000143329	    0.998716	  0.00128446
15	0.925160688336083	1.06321769595753	1.72648959693488	144	15	    0.999454	 0.000545737	1	    0.375862	    0.624138	2	    0.376032	    0.623968	   0.0629427	    0.937057
15	1.48534053806318	-0.504623279021734	-1.53948844002866	145	15	    0.999454	 0.000545737	1	    0.958302	   0.0416984	1	    0.958432	   0.0415682	     0.71988	     0.28012
15	0.189318522626017	-1.40883192678299	-0.609530744060485	146	15	    0.999454	 0.000545737	1	    0.999377	 0.000623232	1	    0.999379	 0.000620547	     0.99446	  0.00554007
15	-0.16954178767981	-1.3867090841188	1.347553470619	147	15	    0.999454	 0.000545737	1	    0.998617	  0.00138329	1	    0.998623	  0.00137737	    0.987777	   0.0122234
15	-0.460536719434633	1.36404829785221	-0.273893518560459	148	15	    0.999454	 0.000545737	1	     0.99044	  0.00955957	1	    0.990479	  0.00952143	    0.920601	   0.0793986
15	1.29371165740269	0.394110215038886	-0.855393534450804	149	15	    0.999454	 0.000545737	1	    0.866345	    0.133655	1	    0.866588	    0.133412	    0.419952	    0.580048
15	-0.195738390139793	0.44079802286891	-0.291063882716252	150	15	    0.999454	 0.000545737	1	    0.995209	  0.00479106	1	    0.995229	  0.00477116	    0.958762	   0.0412379
16	1.86107727011115	0.663070106353743	1.11669440869109	151	16	   0.0001821	    0.999818	2	    0.021491	    0.978509	2	    0.164442	    0.835558	   0.0214649	    0.978535
16	1.84065682108904	2.57769786812398	0.872782669847527	152	16	   0.0001821	    0.999818	2	  0.00165559	    0.998344	2	   0.0146396	     0.98536	  0.00165323	    0.998347
16	2.49200305605586	0.98867295063775	1.27079461287842	153	16	   0.0001821	    0.999818	2	  0.00235304	    0.997647	2	   0.0206936	    0.979306	   0.0023497	     0.99765
16	3.54737833296967	3.04208493191986	1.25260869006835	154	16	   0.0001821	    0.999818	2	 8.59971e-06	    0.999991	2	 7.70386e-05	    0.999923	 8.58725e-06	    0.999991
16	-0.144303932560312	0.468291206127495	0.619083905509878	155	16	   0.0001821	    0.999818	2	    0.900409	    0.099591	1	     0.98782	   0.0121801	    0.900393	   0.0996069
16	2.46273370250069	2.96940255615276	0.703569537785844	156	16	   0.0001821	    0.999818	2	 0.000230894	    0.999769	2	  0.00206476	    0.997935	  0.00023056	    0.999769
16	2.43568692216897	2.28484149537362	0.908561816503861	157	16	   0.0001821	    0.999818	2	 0.000559833	     0.99944	2	  0.00499326	    0.995007	 0.000559025	    0.999441
16	2.06511617111676	-0.406893098726907	1.7284867649081	158	16	   0.0001821	    0.999818	2	   0.0333144	    0.966686	2	    0.235964	    0.764036	   0.0332775	    0.966723
16	2.28750807393777	3.23056725944281	0.913987820353372	159	16	   0.0001821	    0.999818	2	 0.000197284	    0.999803	2	  0.00176468	    0.998235	 0.000196999	    0.999803
