g	y1	y2	y3	id	g	GClass#1	GClass#2	GClass#	Cluster#1	Cluster#2	Cluster#	joint2_1_1	joint2_1_2	joint2_2_1	joint2_2_2
2	-0.0415993014090398	-1.41431078108456	-2.06910956617001	11	2	    0.984305	   0.0156953	1	  0.00025586	    0.999744	2	  0.00017712	    0.999823	  0.00519392	    0.994806
2	0.70717232317503	1.34302084580317	1.67683640493348	12	2	    0.984305	   0.0156953	1	    0.449629	    0.550371	2	     0.44151	     0.55849	    0.958846	    0.041154
2	-0.893863996540352	-0.3156018612983	-1.32793614648867	13	2	    0.984305	   0.0156953	1	 0.000331436	    0.999669	2	 0.000229546	     0.99977	  0.00672129	    0.993279
2	2.5419091980679	2.17970067327498	1.45411991131624	14	2	    0.984305	   0.0156953	1	     0.99125	  0.00875008	1	    0.991115	  0.00888475	    0.999696	 0.000304072
2	2.96963598454945	0.984866180340332	1.68502054635281	15	2	    0.984305	   0.0156953	1	    0.985109	   0.0148907	1	     0.98488	   0.0151199	    0.999479	 0.000520626
2	-0.244988917948808	1.24719131721444	-1.17098379827154	16	2	    0.984305	   0.0156953	1	   0.0122577	    0.987742	2	  0.00906658	    0.990933	    0.212386	    0.787614
2	0.860180084424709	-0.314646516836174	-0.821140032892981	17	2	    0.984305	   0.0156953	1	   0.0197687	    0.980231	2	   0.0151173	    0.984883	    0.311474	    0.688526
2	-0.675843952185185	-1.57180403556226	-1.26479622634489	18	2	    0.984305	   0.0156953	1	 9.89798e-05	    0.999901	2	 6.84517e-05	    0.999932	   0.0020135	    0.997987
2	-0.500043688364124	-1.26594149641929	-1.04917271853916	19	2	    0.984305	   0.0156953	1	 0.000261849	    0.999738	2	 0.000181273	    0.999819	  0.00531507	    0.994685
2	3.83203289065985	3.64420594228033	1.29275434918373	20	2	    0.984305	   0.0156953	1	    0.999918	  8.1512e-05	1	    0.999917	  8.2767e-05	    0.999997	 2.80853e-06
3	1.67072773662179	1.65161488678851	0.951523444190324	21	3	 0.000596649	    0.999403	2	    0.993752	  0.00624846	1	    0.845542	    0.154458	     0.99384	  0.00615997
3	2.26130788662471	2.23762745343473	2.59323665876186	22	3	 0.000596649	    0.999403	2	    0.999788	 0.000211828	1	    0.993897	  0.00610317	    0.999792	  0.00020831
3	0.887839468579346	3.66849377749542	1.70916726210542	23	3	 0.000596649	    0.999403	2	    0.998838	  0.00116241	1	    0.967358	   0.0326422	    0.998856	  0.00114362
3	3.06221046113754	1.18437307277593	2.36704470006789	24	3	 0.000596649	    0.999403	2	    0.999809	  0.00019134	1	    0.994484	  0.00551597	    0.999812	 0.000188161
3	0.205000244171687	0.242388611930577	-0.63720887876017	25	3	 0.000596649	    0.999403	2	    0.214479	    0.785521	2	  0.00918592	    0.990814	    0.214602	    0.785398
3	-0.0243277151700445	2.35847628372796	1.72649874732411	26	3	 0.000596649	    0.999403	2	    0.952446	   0.0475535	1	    0.406356	    0.593644	    0.952772	   0.0472275
3	3.22737475432954	-0.188297386842709	0.27824340265465	27	3	 0.000596649	    0.999403	2	     0.99535	  0.00464977	1	     0.88056	     0.11944	    0.995419	  0.00458124
3	3.1953441304346	0.591820039671599	-0.233130589368981	28	3	 0.000596649	    0.999403	2	     0.99744	  0.00255986	1	    0.930702	   0.0692984	     0.99748	  0.00252002
3	0.772515546839223	1.52012038441352	0.378507791889889	29	3	 0.000596649	    0.999403	2	    0.923868	   0.0761321	1	    0.292768	    0.707232	    0.924245	   0.0757554
3	-1.40953802636953	-0.311665019266125	-1.50268376667482	30	3	 0.000596649	    0.999403	2	  0.00193353	    0.998066	2	 6.57659e-05	    0.999934	  0.00193464	    0.998065
4	-0.43242997230287	1.13073595116948	-0.42803350065468	31	4	    0.946925	    0.053075	1	    0.020287	    0.979713	2	  0.00928897	    0.990711	    0.216506	    0.783494
4	1.55771188860058	0.20093549877407	1.63997036454076	32	4	    0.946925	    0.053075	1	    0.525338	    0.474662	1	    0.500569	    0.499431	    0.967255	   0.0327447
4	1.34899226158638	0.636805499368148	-0.254145767841719	33	4	    0.946925	    0.053075	1	    0.241058	    0.758942	2	    0.205036	    0.794964	     0.88374	     0.11626
4	-1.07463159377551	0.240755749368654	0.544845801484191	34	4	    0.946925	    0.053075	1	  0.00362465	    0.996375	2	  0.00148073	    0.998519	    0.041875	    0.958125
4	-0.335082418815194	2.15752474248753	-1.58941652122607	35	4	    0.946925	    0.053075	1	   0.0366141	    0.963386	2	   0.0185876	    0.981412	    0.358231	    0.641769
4	2.75083241261864	3.41951325355953	2.07253166481527	36	4	    0.946925	    0.053075	1	    0.999402	 0.000598036	1	     0.99937	 0.000630357	    0.999979	 2.14012e-05
4	1.99720657393103	0.894498077628106	0.790684499232722	37	4	    0.946925	    0.053075	1	    0.786118	    0.213882	1	    0.774677	    0.225323	    0.990227	  0.00977251
4	1.79190783602721	0.818826353705481	-0.0721034823742581	38	4	    0.946925	    0.053075	1	     0.52474	     0.47526	1	    0.499941	    0.500059	    0.967176	   0.0328242
4	-1.23297630910884	-0.0408471905190615	-1.11465739715198	39	4	    0.946925	    0.053075	1	 0.000477128	    0.999523	2	 0.000190644	    0.999809	  0.00558837	    0.994412
4	-3.17720974034715	0.683770623222954	-0.170369420241046	40	4	    0.946925	    0.053075	1	 4.09168e-05	    0.999959	2	 1.62987e-05	    0.999984	 0.000480135	     0.99952
5	-1.08484173165399	-1.32029922281639	-0.149698778805238	41	5	     0.99957	 0.000429596	1	 9.81399e-05	    0.999902	2	 9.69573e-05	    0.999903	  0.00284968	     0.99715
5	0.0607634334966003	-1.8213365235324	-0.348365580376372	42	5	     0.99957	 0.000429596	1	 0.000501429	    0.999499	2	 0.000495456	    0.999505	   0.0143991	    0.985601
5	-0.181766151621347	1.53499112750139	-1.60484123644795	43	5	     0.99957	 0.000429596	1	     0.01103	     0.98897	2	   0.0109292	    0.989071	    0.245662	    0.754338
5	2.34131101358464	0.930467609475238	2.07951283669029	44	5	     0.99957	 0.000429596	1	    0.955005	   0.0449949	1	    0.954986	   0.0450136	    0.998403	  0.00159676
5	1.10679158982067	-1.03928839310685	0.483529923595307	45	5	     0.99957	 0.000429596	1	   0.0266648	    0.973335	2	    0.026485	    0.973515	    0.445001	    0.554999
5	0.688816160126333	1.03367865674845	0.54835850890245	46	5	     0.99957	 0.000429596	1	     0.16842	     0.83158	2	    0.168125	    0.831875	    0.856248	    0.143752
5	0.470991750342963	0.408282309790019	-1.05875404675908	47	5	     0.99957	 0.000429596	1	   0.0147333	    0.985267	2	    0.014609	    0.985391	    0.304078	    0.695922
5	-1.64006703209326	1.40024589133753	0.408089884272555	48	5	     0.99957	 0.000429596	1	  0.00195332	    0.998047	2	  0.00193097	    0.998069	   0.0539442	    0.946056
5	-0.679023165379527	-0.541398989448632	-0.27511926478174	49	5	     0.99957	 0.000429596	1	 0.000625688	    0.999374	2	 0.000618261	    0.999382	   0.0179063	    0.982094
5	2.48630805749224	2.2174277252155	0.538815317540643	50	5	     0.99957	 0.000429596	1	    0.980517	   0.0194831	1	    0.980509	   0.0194912	    0.999326	 0.000674033
6	0.226175395529003	0.0911611433361456	-0.00866588101768003	51	6	     0.96125	   0.0387498	1	   0.0230534	    0.976947	2	   0.0128227	    0.987177	    0.276842	    0.723158
6	-0.646680736793556	-0.0140877034395557	-1.75647114533299	52	6	     0.96125	   0.0387498	1	 0.000882838	    0.999117	2	 0.000422467	    0.999578	   0.0123031	    0.987697
6	-0.113285802208356	-1.01555115057266	-1.16441541881917	53	6	     0.96125	   0.0387498	1	  0.00112553	    0.998874	2	  0.00053956	     0.99946	   0.0156614	    0.984339
6	2.52052365969698	0.84526208884273	1.93320707762059	54	6	     0.96125	   0.0387498	1	     0.96262	   0.0373801	1	    0.961168	   0.0388318	    0.998631	  0.00136893
6	4.58674304062644	0.01272614956247	0.254311323537238	55	6	     0.96125	   0.0387498	1	    0.994716	    0.005284	1	    0.994511	  0.00548946	    0.999813	 0.000187252
6	2.54219234347339	4.67848928192999	0.904021702038139	56	6	     0.96125	   0.0387498	1	    0.999575	 0.000425491	1	    0.999558	 0.000442039	    0.999985	 1.50049e-05
6	3.06520387801695	-0.0537770737804641	1.14779443469172	57	6	     0.96125	   0.0387498	1	     0.92856	     0.07144	1	    0.925789	   0.0742106	    0.997288	  0.00271245
6	-0.7501478658908	-1.15492645299432	0.62949618252157	58	6	     0.96125	   0.0387498	1	 0.000975355	    0.999025	2	 0.000467056	    0.999533	   0.0135845	    0.986415
6	0.793791101470642	0.065042317502296	-0.820709556096283	59	6	     0.96125	   0.0387498	1	    0.036536	    0.963464	2	   0.0219571	    0.978043	    0.398189	    0.601811
6	-0.74976285868803	-0.749742117830888	0.160136186303752	60	6	     0.96125	   0.0387498	1	  0.00117329	    0.998827	2	 0.000562651	    0.999437	   0.0163211	    0.983679
7	2.30630226832838	2.52293685936462	0.615299605187488	61	7	  0.00391161	    0.996088	2	    0.999318	 0.000681813	1	    0.982198	   0.0178016	    0.999385	 0.000614583
7	1.31836986941428	0.372746709336929	1.33891857489866	62	7	  0.00391161	    0.996088	2	    0.943846	   0.0561539	1	    0.373207	    0.626793	    0.946087	    0.053913
7	-0.266540210545316	0.742245141643024	-0.346152326872133	63	7	  0.00391161	    0.996088	2	    0.197457	    0.802543	2	  0.00831756	    0.991682	    0.198199	    0.801801
7	2.26580617368516	1.4230052914806	1.02284596073643	64	7	  0.00391161	    0.996088	2	    0.997561	  0.00243877	1	    0.938776	   0.0612235	    0.997792	  0.00220792
7	3.13983841288017	1.7453393551113	-0.744898618976015	65	7	  0.00391161	    0.996088	2	    0.999034	 0.000966002	1	     0.97494	   0.0250599	    0.999129	 0.000871385
7	1.01345517950139	1.24611312693478	1.10588415935816	66	7	  0.00391161	    0.996088	2	     0.95976	   0.0402402	1	    0.460182	    0.539818	    0.961722	   0.0382784
7	1.32633321216593	2.81737938491007	-0.779330818433155	67	7	  0.00391161	    0.996088	2	     0.98886	   0.0111395	1	    0.765908	    0.234092	    0.989736	    0.010264
7	0.0952557274499024	0.395960534284114	2.3610811305649	68	7	  0.00391161	    0.996088	2	     0.74043	     0.25957	1	   0.0893255	    0.910674	    0.742987	    0.257013
7	1.2820779121196	1.52945109339909	2.05206048475978	69	7	  0.00391161	    0.996088	2	     0.99231	  0.00769048	1	    0.827123	    0.172877	    0.992958	   0.0070418
7	-0.383542012478036	-0.834312855278951	1.15452322768418	70	7	  0.00391161	    0.996088	2	   0.0668813	    0.933119	2	  0.00243587	    0.997564	   0.0671344	    0.932866
8	-0.320536946168522	0.503195813326394	-0.911738405244205	71	8	    0.999991	 8.53504e-06	1	  0.00341122	    0.996589	2	  0.00341047	     0.99659	   0.0916177	    0.908382
8	-2.0919207780441	-2.09747067198796	-1.12009230670202	72	8	    0.999991	 8.53504e-06	1	  1.7338e-06	    0.999998	2	 1.73337e-06	    0.999998	 5.10838e-05	    0.999949
8	-1.85183190983504	-0.0944845798294065	1.74863924791231	73	8	    0.999991	 8.53504e-06	1	  0.00045206	    0.999548	2	 0.000451952	    0.999548	   0.0131508	    0.986849
8	0.439665272322799	1.01454241130906	-0.518216284412504	74	8	    0.999991	 8.53504e-06	1	   0.0468378	    0.953162	2	   0.0468332	    0.953167	    0.591519	    0.408481
8	0.141904835351357	-0.0794004506489604	-2.33233106649063	75	8	    0.999991	 8.53504e-06	1	  0.00134596	    0.998654	2	  0.00134565	    0.998654	   0.0381957	    0.961804
8	-0.825059120475535	-0.255128937044001	-0.564710247305162	76	8	    0.999991	 8.53504e-06	1	 0.000531383	    0.999469	2	 0.000531255	    0.999469	    0.015424	    0.984576
8	-1.37117981596442	0.780950544195785	0.107859969486894	77	8	    0.999991	 8.53504e-06	1	  0.00115996	     0.99884	2	  0.00115969	     0.99884	   0.0330861	    0.966914
8	2.02488144641279	2.70741265849372	0.907526968451758	78	8	    0.999991	 8.53504e-06	1	    0.979925	   0.0200752	1	    0.979925	   0.0200754	    0.999305	 0.000694635
8	1.58099249126551	-0.907852659628467	0.841766648789561	79	8	    0.999991	 8.53504e-06	1	    0.108006	    0.891994	2	       0.108	       0.892	    0.781104	    0.218896
8	-0.759716027054064	-1.40320784568114	-1.52847630579273	80	8	    0.999991	 8.53504e-06	1	  5.8414e-05	    0.999942	2	 5.83998e-05	    0.999942	  0.00171831	    0.998282
9	1.46145521587354	1.42861859049941	0.0162923367557192	81	9	    0.993496	  0.00650416	1	     0.55148	     0.44852	1	    0.548722	    0.451278	    0.972853	   0.0271473
9	-0.260291279435667	1.04739210062907	0.102608614930469	82	9	    0.993496	  0.00650416	1	   0.0203456	    0.979654	2	   0.0181684	    0.981832	    0.352907	    0.647093
9	1.35539869324433	1.23323217988497	2.63078783023288	83	9	    0.993496	  0.00650416	1	    0.856099	    0.143901	1	    0.855194	    0.144806	    0.994288	  0.00571244
9	1.21525293567706	0.95795200493075	0.381796793289551	84	9	    0.993496	  0.00650416	1	    0.336629	    0.663371	2	    0.332703	    0.667297	    0.936283	   0.0637172
9	3.78200261661201	0.517193903245447	0.42572674104399	85	9	    0.993496	  0.00650416	1	    0.986551	   0.0134486	1	    0.986466	   0.0135336	    0.999535	 0.000465282
9	-0.0640374279297368	-0.81053528160856	0.120103259274226	86	9	    0.993496	  0.00650416	1	  0.00259264	    0.997407	2	  0.00220867	    0.997791	   0.0612432	    0.938757
9	0.624481143281806	-2.2816639541806	0.486999173113743	87	9	    0.993496	  0.00650416	1	  0.00203197	    0.997968	2	  0.00172757	    0.998272	   0.0485284	    0.951472
9	-0.938595151891697	1.57935272083815	-0.48197128138337	88	9	    0.993496	  0.00650416	1	  0.00642368	    0.993576	2	  0.00554214	    0.994458	    0.141077	    0.858923
9	-1.8326834165082	-0.972165435214201	0.870431054522862	89	9	    0.993496	  0.00650416	1	 8.27702e-05	    0.999917	2	 6.98596e-05	     0.99993	  0.00205483	    0.997945
9	-0.901485727138233	-1.02897471604725	0.879803885069601	90	9	    0.993496	  0.00650416	1	 0.000577786	    0.999422	2	  0.00048859	    0.999511	   0.0142023	    0.985798
10	-0.950902079388975	-0.604412458241648	1.37459853000102	91	10	  0.00085126	    0.999149	2	   0.0332839	    0.966716	2	  0.00116784	    0.998832	   0.0333113	    0.966689
10	1.1646966945203	2.22877074688592	0.378395792146759	92	10	  0.00085126	    0.999149	2	    0.986749	   0.0132508	1	    0.719995	    0.280005	    0.986976	   0.0130236
10	2.54609792845392	1.04936926832583	1.28081544471641	93	10	  0.00085126	    0.999149	2	     0.99832	  0.00167976	1	    0.953773	   0.0462267	    0.998358	   0.0016418
10	3.61253588475273	1.23060878312288	-0.41204254202729	94	10	  0.00085126	    0.999149	2	    0.999499	 0.000500524	1	     0.98579	   0.0142095	    0.999511	 0.000488844
10	-0.653114667017496	0.673621632397077	2.61439763396677	95	10	  0.00085126	    0.999149	2	    0.505971	    0.494029	1	   0.0336356	    0.966364	    0.506373	    0.493627
10	1.96335334724472	0.883368308996148	-0.0211473562705762	96	10	  0.00085126	    0.999149	2	    0.979542	   0.0204582	1	    0.622586	    0.377414	    0.979846	   0.0201541
10	1.88936730250191	2.21324714190571	1.90654977726152	97	10	  0.00085126	    0.999149	2	    0.999149	 0.000851469	1	    0.976052	   0.0239476	    0.999168	 0.000831792
10	3.24200543155469	1.2180438375402	0.734242977502558	98	10	  0.00085126	    0.999149	2	    0.999543	 0.000456522	1	    0.987024	   0.0129756	    0.999554	 0.000445856
10	1.30757635135915	2.32216413491563	0.625339939296257	99	10	  0.00085126	    0.999149	2	    0.992913	  0.00708654	1	    0.829068	    0.170932	    0.993053	  0.00694695
10	0.834557388211963	0.369447555986707	0.275851988193551	100	10	  0.00085126	    0.999149	2	    0.724025	    0.275975	1	   0.0819461	    0.918054	    0.724572	    0.275428
11	0.943906741764831	0.769948452609126	1.2609683545609	101	11	      0.6877	      0.3123	1	    0.496322	    0.503678	2	    0.300791	    0.699209	    0.926893	   0.0731071
11	0.723485112002042	1.09575807017862	0.911609249974026	102	11	      0.6877	      0.3123	1	    0.447554	    0.552446	2	    0.240605	    0.759395	    0.903268	   0.0967316
11	2.3602275116936	3.38730665710539	0.441627646456914	103	11	      0.6877	      0.3123	1	    0.996096	  0.00390371	1	     0.99441	  0.00558987	    0.999809	 0.000190696
11	0.256221180288194	-0.87418056451546	-1.87309310639109	104	11	      0.6877	      0.3123	1	  0.00803729	    0.991963	2	  0.00083036	     0.99917	   0.0239073	    0.976093
11	0.752887908098141	1.45835744288251	-0.107218869334768	105	11	      0.6877	      0.3123	1	    0.411134	    0.588866	2	    0.198452	    0.801548	    0.879473	    0.120527
11	1.00737563825678	3.75969584724276	0.168336254934028	106	11	      0.6877	      0.3123	1	    0.949274	    0.050726	1	     0.92744	   0.0725595	    0.997352	  0.00264755
11	1.48632630711899	-1.49529438042122	0.303760200631701	107	11	      0.6877	      0.3123	1	    0.161957	    0.838043	2	   0.0278037	    0.972196	    0.457369	    0.542631
11	1.2733463464217	0.637985980889255	1.05753379717393	108	11	      0.6877	      0.3123	1	    0.560009	    0.439991	1	    0.383672	    0.616328	    0.948312	    0.051688
11	0.0966503179347832	-0.243878362607998	-1.14414525128585	109	11	      0.6877	      0.3123	1	   0.0231934	    0.976807	2	  0.00249917	    0.997501	   0.0687632	    0.931237
11	0.214864061434575	1.4449739755708	-1.18722139951787	110	11	      0.6877	      0.3123	1	    0.173252	    0.826748	2	   0.0311145	    0.968885	    0.486248	    0.513752
12	2.51847548546922	1.50814683161857	1.09949443212971	111	12	 2.10023e-06	    0.999998	2	     0.99893	   0.0010701	1	    0.969396	    0.030604	     0.99893	  0.00107004
12	1.70369710525566	1.02685795018579	2.72672857225051	112	12	 2.10023e-06	    0.999998	2	    0.996682	  0.00331756	1	    0.910667	   0.0893327	    0.996683	  0.00331738
12	1.64799913121421	2.58093861036147	2.49284392294287	113	12	 2.10023e-06	    0.999998	2	     0.99947	 0.000530154	1	    0.984608	   0.0153916	     0.99947	 0.000530122
12	2.13371962652923	0.160479195364623	0.19945095653551	114	12	 2.10023e-06	    0.999998	2	    0.968671	   0.0313292	1	    0.511987	    0.488013	    0.968672	   0.0313283
12	1.77313698693363	1.44865822318322	-0.16473602681753	115	12	 2.10023e-06	    0.999998	2	    0.984287	   0.0157126	1	     0.68006	     0.31994	    0.984288	   0.0157119
12	2.86307673100708	1.81776555516578	0.623455309851112	116	12	 2.10023e-06	    0.999998	2	    0.999516	 0.000483745	1	    0.985937	   0.0140625	    0.999516	 0.000483717
12	3.60421219913685	2.83818632699403	0.205792117205879	117	12	 2.10023e-06	    0.999998	2	    0.999967	 3.31864e-05	1	    0.999023	 0.000977095	    0.999967	 3.31844e-05
12	1.55416428192574	1.4102028301377	-0.550827179565488	118	12	 2.10023e-06	    0.999998	2	    0.964538	   0.0354618	1	    0.479955	    0.520045	    0.964539	   0.0354607
12	0.810428533700638	1.16399992494164	0.434455924261246	119	12	 2.10023e-06	    0.999998	2	     0.89444	     0.10556	1	    0.223304	    0.776696	    0.894441	    0.105559
12	2.24662155062858	1.47191885813582	1.58375852754989	120	12	 2.10023e-06	    0.999998	2	    0.998622	  0.00137834	1	    0.960913	   0.0390866	    0.998622	  0.00137826
13	1.23850897548453	2.02908031365483	-0.891219171406629	121	13	    0.999999	 1.26301e-06	1	    0.454883	    0.545117	2	    0.454882	    0.545118	    0.960928	   0.0390723
13	-0.393981667023994	1.22430795340343	0.280511012399283	122	13	    0.999999	 1.26301e-06	1	    0.019963	    0.980037	2	   0.0199626	    0.980037	    0.375127	    0.624873
13	-1.72826292188549	0.755842400647379	-0.00121842922246968	123	13	    0.999999	 1.26301e-06	1	 0.000474394	    0.999526	2	 0.000474377	    0.999526	   0.0137946	    0.986205
13	0.26293965828286	-0.465786902004346	-2.06260788530826	124	13	    0.999999	 1.26301e-06	1	  0.00127217	    0.998728	2	  0.00127213	    0.998728	   0.0361819	    0.963818
13	-1.61558979829955	-1.76632105547138	0.559793205235868	125	13	    0.999999	 1.26301e-06	1	  2.9205e-05	    0.999971	2	 2.92039e-05	    0.999971	 0.000859989	     0.99914
13	-0.117269628962947	0.0252991009560438	-0.925705226180167	126	13	    0.999999	 1.26301e-06	1	  0.00271161	    0.997288	2	  0.00271152	    0.997288	   0.0741871	    0.925813
13	0.325928044349314	0.222579604574569	-2.07640486096565	127	13	    0.999999	 1.26301e-06	1	  0.00371739	    0.996283	2	  0.00371727	    0.996283	   0.0990707	    0.900929
13	-1.90093451424353	-1.41861801524378	1.07273406819358	128	13	    0.999999	 1.26301e-06	1	 3.82434e-05	    0.999962	2	  3.8242e-05	    0.999962	  0.00112585	    0.998874
13	-0.469805110693186	-0.245081626746495	-0.835241254227017	129	13	    0.999999	 1.26301e-06	1	 0.000937102	    0.999063	2	  0.00093707	    0.999063	   0.0268998	      0.9731
13	0.12384558683103	-0.467971398370404	2.16243134523932	130	13	    0.999999	 1.26301e-06	1	   0.0263539	    0.973646	2	   0.0263534	    0.973647	    0.443738	    0.556262
14	0.872960222052016	2.6533099339711	0.393571974774977	131	14	  0.00381959	     0.99618	2	    0.985486	   0.0145144	1	    0.713059	    0.286941	     0.98653	   0.0134699
14	-0.40179926027606	0.569290525497297	-0.695015658436615	132	14	  0.00381959	     0.99618	2	   0.0988063	    0.901194	2	  0.00372143	    0.996279	   0.0991709	    0.900829
14	2.00515375780452	2.31312355389689	2.13961921666316	133	14	  0.00381959	     0.99618	2	    0.999481	 0.000519053	1	    0.986366	   0.0136337	    0.999531	 0.000468769
14	2.67254159356275	2.9424138739242	1.21586797507396	134	14	  0.00381959	     0.99618	2	    0.999893	 0.000107254	1	    0.997156	  0.00284393	    0.999903	 9.67613e-05
14	0.553639201115428	2.50217152451073	1.08607994029488	135	14	  0.00381959	     0.99618	2	    0.979695	   0.0203048	1	    0.636737	    0.363263	     0.98101	   0.0189899
14	0.856379992511437	-0.48826014058337	1.06444785720697	136	14	  0.00381959	     0.99618	2	    0.610601	    0.389399	1	   0.0509519	    0.949048	    0.612746	    0.387254
14	1.69917503747926	1.86355021942745	1.38581998835303	137	14	  0.00381959	     0.99618	2	    0.996623	  0.00337671	1	    0.916779	   0.0832208	    0.996929	  0.00307057
14	0.611085734767199	0.793373813027418	-0.077876792868921	138	14	  0.00381959	     0.99618	2	    0.684753	    0.315247	1	   0.0693451	    0.930655	    0.687113	    0.312887
14	-0.0274797467634498	1.827060265992	0.681684772946934	139	14	  0.00381959	     0.99618	2	    0.804863	    0.195137	1	    0.124577	    0.875423	    0.807471	    0.192529
14	2.50521590650312	3.33021268948591	1.30539447306302	140	14	  0.00381959	     0.99618	2	    0.999916	 8.40636e-05	1	     0.99777	   0.0022302	    0.999924	 7.58348e-05
15	0.771499632311908	-0.546140569042446	0.190163934484088	141	15	    0.996104	  0.00389639	1	   0.0215544	    0.978446	2	    0.020162	    0.979838	    0.377508	    0.622492
15	-1.61288294516713	0.195454679799926	-0.373478807514647	142	15	    0.996104	  0.00389639	1	  0.00023224	    0.999768	2	 0.000209176	    0.999791	  0.00612839	    0.993872
15	1.14242107325242	0.72502320050313	-0.0287497823749213	143	15	    0.996104	  0.00389639	1	    0.184878	    0.815122	2	    0.182207	    0.817793	    0.867838	    0.132162
15	2.09829328975597	0.230988517222347	-1.01890016250098	144	15	    0.996104	  0.00389639	1	    0.291403	    0.708597	2	    0.288933	    0.711067	    0.922933	   0.0770673
15	1.83263692504075	1.11845879023277	1.18016148918825	145	15	    0.996104	  0.00389639	1	    0.817842	    0.182158	1	    0.817159	    0.182841	    0.992465	  0.00753476
15	-0.266927381557538	0.248263240623375	1.9647131777949	146	15	    0.996104	  0.00389639	1	   0.0275677	    0.972432	2	   0.0259549	    0.974045	     0.43988	     0.56012
15	2.79482172811092	0.814792766901992	0.928291085867832	147	15	    0.996104	  0.00389639	1	    0.950991	   0.0490092	1	    0.950806	    0.049194	    0.998248	  0.00175245
15	-0.456845694234203	-1.07579452527709	-0.0943614337846335	148	15	    0.996104	  0.00389639	1	  0.00061305	    0.999387	2	 0.000552716	    0.999447	   0.0160374	    0.983963
15	-0.971702757548201	-1.3360584201516	0.251383867523242	149	15	    0.996104	  0.00389639	1	 0.000185153	    0.999815	2	 0.000166745	    0.999833	  0.00489112	    0.995109
15	-0.472534566018054	0.920189089342788	0.561766211823825	150	15	    0.996104	  0.00389639	1	   0.0150233	    0.984977	2	   0.0139321	    0.986068	     0.29399	     0.70601
16	2.94765504245465	1.61065370289726	-1.03304889486307	151	16	 2.63947e-05	    0.999974	2	       0.998	  0.00199968	1	    0.944277	   0.0557228	    0.998002	  0.00199826
16	3.01603959389946	0.827382687114028	-0.505989234513504	152	16	 2.63947e-05	    0.999974	2	    0.996665	  0.00333525	1	    0.910284	   0.0897163	    0.996667	  0.00333297
16	3.75186717882185	1.71861626411182	-0.47386647798914	153	16	 2.63947e-05	    0.999974	2	    0.999806	  0.00019394	1	     0.99432	  0.00568022	    0.999806	 0.000193795
16	3.04770237040486	1.62551345311558	1.6697415932481	154	16	 2.63947e-05	    0.999974	2	    0.999816	 0.000184142	1	    0.994605	  0.00539475	    0.999816	 0.000184004
16	-0.377857303194348	1.62975641101744	1.15299647087347	155	16	 2.63947e-05	    0.999974	2	    0.685179	    0.314821	1	   0.0687728	    0.931227	    0.685196	    0.314804
16	2.50810478267168	2.0958725589448	2.2329807080375	156	16	 2.63947e-05	    0.999974	2	    0.999802	 0.000197834	1	    0.994206	  0.00579365	    0.999802	 0.000197686
16	0.929815412452144	3.86202282194684	1.34936012328506	157	16	 2.63947e-05	    0.999974	2	    0.998935	  0.00106546	1	    0.969545	   0.0304553	    0.998935	  0.00106468
16	1.85577523778054	2.0744084053525	-1.37142292839237	158	16	 2.63947e-05	    0.999974	2	    0.985501	   0.0144986	1	    0.697661	    0.302339	    0.985509	    0.014491
16	0.988294584537913	3.1877165105041	0.99973311587031	159	16	 2.63947e-05	    0.999974	2	    0.996865	   0.0031352	1	    0.915225	   0.0847755	    0.996867	  0.00313305
