   -1.588412    -1.433952    -2.011939    -0.534792    -1.817887  2    19
    0.716427    -0.345411    -1.058925    -0.402735    -0.489338  2    20
    1.896761     1.880599     1.134227     1.569594     2.019038  2    20
    0.630540     1.573385     1.523435     0.247530     0.825573  1    20
    2.095422     2.153907     1.438649     2.750245     1.974431  1    20
    1.382948     1.136828     1.137945     2.217885     0.565469  2    20
    3.622854     3.175109     2.529299     2.594164     2.115211  1    21
    3.708567     3.098570     2.250703     3.786744     2.528701  1    21
   -0.456890    -0.221655    -0.244103    -0.270612    -0.261681  2    21
    3.289817     2.845975     1.979536     2.016510     2.822442  1    21
    2.386748     2.996523     2.324262     2.004161     1.715844  1    21
    0.572401     0.432585     0.196980     0.360638    -0.357444  1    22
    2.466132     2.335039     1.941505     2.547797     1.459361  1    22
   -1.619739    -1.644160    -1.315601    -1.792105    -0.955873  2    22
    1.933080     0.968267     1.297912     1.463003     1.127491  2    22
   -0.740540    -1.253552    -0.635255    -0.713516    -1.248216  2    22
    3.640558     1.442922     2.545472     1.693218     1.873131  1    23
    1.704580     0.942859     1.220338     2.210017     1.587497  1    23
    2.283715     1.527270     1.875009     1.256854     1.972346  1    23
    3.671876     2.740046     2.386817     2.968802     2.474357  1    23
    1.089936     0.407155     1.371025     0.622281    -0.655845  2    23
    0.091888     0.179658    -0.073655     0.549432     0.031714  2    24
    0.138622     0.194922     0.064637    -0.585354    -0.214479  2    24
   -1.818914    -0.931722    -2.403029    -2.268564    -1.800043  2    24
   -1.888467    -0.803115    -0.893209    -0.015638    -0.034072  2    24
    1.195614     0.671529    -0.295686    -0.019200    -0.411340  1    24
    1.342591     0.889571     1.057990     0.989910     1.040058  2    25
    0.978402    -0.277717     1.425377     0.626926     0.548210  2    25
    0.761278     0.295185     1.069856     0.029983     1.712726  2    25
   -1.073149     0.048564    -1.170002    -0.513111    -0.209275  2    25
    2.125806     1.711405     1.535200     1.330372     2.703064  1    25
   -0.989061     0.137521    -0.550382    -0.873984    -0.879191  2    26
    0.936484     0.390946     0.544178     1.079256     0.681114  2    26
    3.884798     2.633218     2.052249     3.154261     1.888017  1    26
    2.223916     1.738782     2.737015     2.289025     1.489448  1    26
    2.054209     0.920930     2.465876     2.030474     1.922205  1    26
    2.471072     2.284717     2.617287     2.542946     2.169882  1    27
    0.198331     0.637842     1.247350     0.102525    -0.197033  2    27
    1.322321     1.335475     0.539008     1.212477     0.669108  1    27
    2.258743     1.688703     2.063429     0.993981     1.639821  1    27
    1.136668     0.628693     1.057366     1.706314     0.241428  2    27
    0.563346     1.826910     0.862130     1.059958     0.606915  1    28
   -1.258372    -0.098280    -0.509852    -0.098287    -1.260270  1    28
    1.503369     2.600106     2.107801     0.927372     1.072069  1    28
    0.454221    -0.626421    -1.214503    -0.894740    -1.440482  1    28
   -1.047623    -1.062804    -0.349775    -0.005324    -0.141727  1    28
   -1.157915    -0.170331    -1.772002    -0.204531    -0.631625  2    29
   -0.336399    -0.041152     1.039414    -0.125308    -0.224309  2    29
    1.021706     1.379672     0.391470    -0.214263     1.078794  2    29
   -0.995790    -1.369279    -0.441334    -1.213190    -0.544700  2    29
    0.087290    -0.037743    -0.425909    -0.602039     0.669277  2    29
    0.541289     0.703891     0.271040     0.607250     0.746357  1    30
   -0.045990    -0.112998    -0.784666    -0.633202    -1.127798  2    30
    1.063503    -0.199990     1.997791     0.570757     0.019563  2    30
    3.779478     2.052737     2.590307     2.679151     2.614118  1    30
   -1.214205     0.244847     0.034030    -0.331131    -0.360405  2    30
    0.919110     0.431902     0.441010     0.915253     0.438233  1    31
   -0.076327     0.326928     1.224841     0.648299     1.697212  1    31
    3.922634     2.870340     2.495713     2.438908     2.148221  1    31
    0.860626     0.137529    -0.268353    -0.827770     0.795449  2    31
    1.371926     0.999924     1.747003     1.872636     0.758210  1    31
    2.294297     1.622146     0.466284     0.085763     2.414443  2    32
    0.067072    -0.323725     0.636597     0.058408     0.505307  2    32
    1.319898     0.689540     0.860207     1.174981     1.657988  1    32
    4.004405     2.149309     2.437974     2.209799     2.423851  1    32
    2.415644     2.679744     1.853724     2.205736     2.175633  1    32
    1.582440     1.515792     2.509026     2.147161     1.364048  1    33
   -0.906897    -1.325291    -0.733462    -0.855772    -1.130584  2    33
    0.551622     0.480323     0.374642     0.443482     0.507836  2    33
    0.492700    -0.185964     0.256402    -0.413336    -0.248818  2    33
    1.606450     0.582470     0.878240     0.951471     0.679921  2    33
    5.534985     3.474063     3.528748     3.898135     4.590110  1    34
    1.226100     0.652315     0.524560    -0.190110     0.872175  2    34
    3.516578     2.008348     1.658111     2.132696     1.700974  1    34
    4.589322     3.290635     3.450110     2.597232     2.408884  1    34
    1.787954     1.926445     1.376431     1.008704     1.960828  1    34
    0.713473     0.429012     0.019665     0.933673     1.226839  1    35
   -0.650936    -0.441256     0.094984     0.057602     0.112698  1    35
    0.080589     1.445267     0.850935     0.296626    -0.033309  1    35
    1.911708     1.061905     1.362248     0.953219     0.925478  1    35
    1.341089     1.296684     0.674971     1.577527     2.325483  1    35
    1.757970     1.676396     0.770470     1.210266     1.897367  2    36
    1.884565     2.057964     1.802915     1.251084     1.213461  2    36
    1.479396     1.494634     1.448328     1.662259     0.969786  1    36
    2.758823     2.241101     2.198169     2.818762     1.895027  1    36
    1.927871     2.411065     1.759185     1.065590     1.246742  1    36
   -0.117812    -0.245524     0.462703    -0.212443    -0.734275  2    37
    3.078529     1.691315     2.486545     2.979150     2.159516  1    37
    1.293057     0.945371     0.452726     0.696029     1.270664  1    37
    2.995237     1.332018     1.625916     2.163686     1.560213  1    37
    2.404176     1.145372     1.341189     1.449043     2.026561  1    37
    0.634876     0.015826     1.024467     0.387751     0.387755  1    38
   -0.469502     0.136347    -0.630480    -0.142663    -0.188456  2    38
   -0.850694    -0.846463    -0.719956    -0.700929    -1.097258  2    38
    0.024583     0.108676    -0.287006    -0.186286    -0.528354  1    38
   -1.186398    -2.625770    -1.590096    -0.518757    -2.101184  2    38
    1.307249     0.340748     1.255604     1.099360     0.953143  2    39
    2.251932     1.771100     2.043587     1.617922     2.170621  1    39
    1.008529     0.024201     1.372825     0.299056     0.083132  2    39
    2.905248     1.246437     2.204422     2.428320     1.809579  2    39
    1.177159     0.733135     1.214231     0.464499     1.125870  2    39
    3.841810     1.801614     2.412803     1.869435     3.133044  2    40
    0.961397     1.613870     1.743682     1.295391     0.408975  2    40
    5.327214     3.604802     3.420681     3.551071     3.734619  1    40
    2.231437     2.587087     1.831247     1.758185     1.321175  2    40
    0.855823    -0.010966    -0.196265    -0.172231    -0.268091  2    40
    2.910671     2.594119     3.120857     2.397696     2.116849  1    41
    2.532892     1.444213     2.627173     1.863964     1.416985  1    41
   -0.359185     0.171351    -1.578528    -1.819069    -0.411521  2    41
   -0.920453    -0.280685    -0.738458     0.048606    -0.712804  2    41
   -1.051276    -0.462098    -0.719675    -0.783735    -2.003830  2    41
   -0.735803    -1.442012    -0.935783    -0.913324    -0.889057  2    41
   -2.180823    -1.356726    -1.083082    -1.698140    -0.792090  2    41
   -2.292729    -2.173455    -2.182391    -1.852711    -1.322575  2    41
    3.364693     3.523336     2.147968     3.470993     3.969833  1    41
    0.069578     0.152697     0.273310     0.626051     0.346094  1    41
    0.264514    -1.474567    -0.076523    -1.304505    -0.853408  2    42
   -0.458547    -0.851121    -0.923158    -0.727770     0.197783  2    42
   -0.717358     0.058715    -0.023332    -0.283806    -0.534899  2    42
    0.804934     0.145863    -0.363011    -0.666929     0.736508  1    42
    0.850852     0.387955     0.883285    -0.413534     0.317527  2    42
    3.038170     2.204596     2.557642     2.940768     2.358995  1    42
   -0.842429    -1.013399    -0.473835     0.605695     0.339363  1    42
    2.165002     2.110591     1.964251     2.220852     1.401620  1    42
    0.795305    -0.111541     0.478194     1.320123     0.500083  1    42
    0.095407    -0.143879     0.020607     0.117816    -0.410925  1    42
   -0.962388    -1.074781    -0.302036    -0.646954    -0.769928  2    43
    1.841216     2.242860     1.898095     2.234986     0.693940  1    43
    2.305757     0.709635     1.238449     1.564753     1.249451  1    43
   -0.537546    -0.031227    -0.743490    -0.553787     0.320127  2    43
    2.576223     0.738332     2.392621     2.213815     0.868254  1    43
    2.225289     1.100361     1.186928     2.483048     2.690680  1    43
   -1.209696    -1.415008    -1.714402    -1.422482    -1.317568  2    43
    2.530357     1.568863     1.844479     2.284960     1.976712  1    43
    0.808168     0.104724    -0.173296     0.745290     0.940571  2    43
    2.008062     1.485020     1.152803     1.430082     1.614159  1    43
    0.579728    -0.058442     0.265122     0.035420     0.268637  2    44
    2.124871     1.457467     0.401929     1.850288     1.154816  1    44
   -0.341696    -0.402873     0.307977    -0.801777    -0.042207  2    44
   -0.826799    -0.192368     0.166006    -0.726552    -1.386991  2    44
   -0.768615    -0.398466    -1.166383    -0.562411    -0.629642  2    44
    0.265242     0.149048     0.520227    -0.204246     0.237908  1    44
    1.755728     1.860156     2.158539     0.800963     0.767284  1    44
   -1.840827    -1.037463    -0.340929    -0.302517    -0.691016  2    44
    0.533628    -0.056397     0.008323    -1.439893    -0.209191  2    44
    0.195665     0.152638     0.272477    -0.054885     0.407471  2    44
   -0.584159     0.612568     0.392654     0.630047    -0.040722  2    45
    3.875526     2.325174     2.610505     1.260440     2.521181  1    45
    4.044688     2.666997     3.019919     2.358479     2.210111  1    45
    0.574105    -0.862078    -0.009978     0.741058     0.546395  2    45
    1.155800     1.765921     0.851675     2.118431     0.962585  1    45
    3.652185     2.834343     3.845608     3.462322     3.056120  1    45
    2.653023     1.780357     3.247287     2.548132     2.560916  1    45
    2.917237     2.169345     2.099418     2.578510     2.607186  1    45
    2.424246     1.725127     2.533301     1.966633     1.348873  1    45
    3.762871     3.284433     3.037956     4.120464     3.746499  1    45
    0.651018     0.543453     1.063513     0.765467     0.562973  1    46
    0.365703    -0.410870    -0.419712     0.572856    -0.940053  2    46
    2.065173     0.634876     0.541355     0.618803     0.653430  1    46
    1.830201     1.040965     1.903653     1.040584     0.742933  1    46
    2.454996     2.041919     1.931663     1.505865     2.438237  1    46
    1.924880     1.780348     2.094279     1.762384     1.434438  1    46
    4.734323     3.427661     3.340463     4.083728     2.608329  1    46
    4.406231     2.889454     2.777214     2.683340     2.519242  1    46
    1.069865     0.720151     0.434482     1.305010     0.712072  2    46
    0.239995     0.604558     0.005709    -0.268560    -0.304913  2    46
   -0.805439    -0.453433     0.033327     0.599865    -0.495792  2    47
    0.399478     1.631626     1.677844     1.671758     1.693065  1    47
    3.728383     3.379286     2.238371     3.238364     1.283640  1    47
    2.415494     2.593645     2.451871     1.628773     3.040344  1    47
    0.176375    -0.284848     0.969857    -0.195138    -0.531813  2    47
    3.446871     3.132991     2.967037     2.940444     2.668879  1    47
    0.136847    -0.995112    -0.217268    -1.031704    -0.621173  2    47
    2.553718     1.181000     1.414836     1.342472     1.527692  1    47
    3.378826     2.845695     1.801050     1.510610     2.280544  1    47
    2.872569     1.009819     1.804529     2.340936     1.921794  1    47
   -1.525408    -0.441031    -1.451172    -0.682435    -0.283358  2    48
   -1.729888    -1.113632    -2.117745    -0.697494    -2.072424  2    48
   -0.118840    -0.997106    -0.826669    -1.388418    -1.152422  2    48
    2.739404     1.039080     1.561169     1.450284     1.456465  1    48
   -0.040464     0.996550    -1.314978     0.653064    -0.734003  1    48
   -1.829188    -1.289456    -1.036572    -1.542487    -0.941800  2    48
   -1.692715    -1.582956    -0.925362    -1.425056    -0.955175  2    48
   -0.079925     0.170851    -0.768450     0.225851     0.590511  1    48
   -2.355939    -0.746400     0.169698    -1.323026    -0.627313  2    48
   -3.012919    -1.997995    -2.268326    -2.128897    -2.111140  2    48
    1.131184     0.200673     1.502061     0.922677     0.890861  2    49
    2.923770     2.292442     2.833408     3.065471     1.822408  1    49
   -1.496745    -0.545032    -0.405989    -1.251368    -0.313790  2    49
   -0.289790     0.097473     0.138409     0.166811     0.245094  2    49
    0.142276     0.384219     1.144151     0.518272     0.330254  1    49
    0.412131     0.809291    -0.726534    -0.564844     0.056228  2    49
    2.926699     2.732285     2.324407     2.567485     2.649333  1    49
    3.267804     2.700721     2.147211     2.370181     3.116961  1    49
    1.539007     1.790956     1.231659     1.125865     1.673319  1    49
    0.067243    -0.440548     0.102580    -0.438476     0.125791  2    49
    1.745125     1.336937     1.729294     1.539991     2.113831  1    50
    1.568814     0.066519     1.475878     1.372501    -0.518779  2    50
    3.880344     3.872346     3.541099     2.885528     3.853374  1    50
    1.850796     0.612273     0.532343     0.069683     0.109830  2    50
    0.952231     0.035411     1.169314     0.479181     0.429230  1    50
    2.018100     0.873726     1.301590     1.149556     1.220868  1    50
    3.795937     2.456869     2.417348     2.255208     2.758264  1    50
    1.151637     0.468510     0.377071    -0.098194     0.576189  2    50
    1.954328     1.372496     1.712657     1.899953     1.952445  1    50
    1.535714    -0.182433     1.459917     0.690846     1.273386  2    50
    1.654726     0.594853    -0.336474     1.327316     1.414416  2    51
    1.333758     0.825151     0.473670     0.631152     1.096536  2    51
    0.443744     0.458360     0.250611    -0.015578     0.355561  2    51
   -0.342694     0.698861     0.260804     0.445038    -0.130448  2    51
   -0.411477    -0.650702    -1.055831    -0.895084    -0.435375  2    51
    0.457910     0.187933    -0.510266     0.476383    -0.302505  2    51
   -1.100337    -0.096782     0.409896    -1.525475     0.528358  2    51
   -0.044769    -1.212644    -0.579984    -0.301140     0.006713  2    51
    1.684684     1.150009     1.429199     1.138353     2.254845  2    51
    0.129659     0.844939     0.374748     0.124614     0.024606  2    51
    2.552900     1.200658     0.779422     1.756465     0.257173  1    52
   -1.904789    -0.668157    -0.249983     0.174754    -1.372555  2    52
   -2.097610    -1.264277    -1.207921    -0.786681    -1.009706  2    52
    1.000540     1.369874     0.984660     0.544673     0.412518  1    52
    2.550377     0.787477     1.749466     1.479643     1.715702  1    52
   -3.440734    -2.755602    -2.466151    -2.753021    -3.165087  2    52
    1.757868     1.575436     0.824226     1.103942     0.569383  1    52
    1.437222     0.920990     0.814328     0.501045     1.078228  1    52
    2.686673     1.256005     2.067741     2.231465     2.292656  1    52
    1.358682     1.130760     1.382747     0.907260     1.707531  1    52
    1.438670     1.743493     0.351326     0.847714     1.059917  1    53
    1.721111     1.851106     1.658682     1.452172     1.449260  1    53
   -2.243002    -1.929049    -1.239049    -2.028895    -2.371519  2    53
    0.460864     0.710082     1.328882     1.200768     1.178355  1    53
    2.884906     1.702712     2.464534     1.979585     2.162807  1    53
    1.566462     0.636426     0.728226     0.375785     0.459655  1    53
    2.215462     2.043091     2.373876     1.497283     1.847631  1    53
   -2.070479    -0.534048    -0.876037    -0.627789    -0.565631  2    53
    1.704391     1.985430     1.731790     1.204891     1.611604  1    53
    1.651359     0.469096     0.830496     1.294763     0.119964  1    53
   -0.004680     0.905963     0.445916     0.817697     0.323951  1    54
    2.053335     0.740188     0.378325     0.698287     1.415584  1    54
   -2.220738    -1.456517    -1.097562    -1.300637    -1.054080  2    54
    2.066485     1.509446     1.277509    -0.227783     1.058922  1    54
    0.172649    -0.095688    -0.219437     1.010820     0.114648  2    54
    1.741672     1.547275     2.224785     1.422253     0.904106  1    54
    0.411643    -0.035972    -1.286630    -1.050119    -0.022912  2    54
   -0.556964    -1.001613    -1.587492    -1.093156    -0.834417  2    54
   -2.120219    -1.468958    -1.775063    -2.235148    -2.510992  2    54
    0.952557     1.435902     0.379023     1.287359     0.826893  2    54
    0.463805     0.408814     0.595697     0.377969     0.181005  2    55
   -1.150481    -0.081339    -0.911976    -0.660992    -1.230308  2    55
    0.033882    -1.286372    -0.470217    -0.691362    -0.186428  2    55
   -1.308476    -0.124152    -0.933133    -1.003539    -0.420050  2    55
    0.220077     0.693271    -0.272118    -0.473060    -0.889297  2    55
    1.498967     1.157271     0.752751     0.763388     1.592610  2    55
    0.414529    -0.968726     0.120745    -0.284266    -0.515723  2    55
    1.447885     1.493399     1.576026     1.307930     1.984836  1    55
   -2.131057    -1.793768    -1.959212    -1.306285    -2.273430  2    55
    2.518610     2.418123     2.655541     2.501050     1.472675  1    55
   -2.940523    -2.278264    -1.764513    -1.754120    -1.050070  2    56
   -0.513032     0.695378     0.568007     0.340181     0.006312  2    56
   -0.612271     1.590614     0.390962     0.590667     0.761585  2    56
    0.899198     0.985221     0.569329     0.515954     0.153734  2    56
   -0.545254    -1.267257    -0.370422    -1.016837    -0.404847  2    56
   -1.517274    -1.547392    -0.418530    -1.756594    -1.723120  2    56
    2.102945     1.831330     1.035551     0.997186     1.989011  2    56
    1.161098    -0.626468     0.098540     0.214562     0.361883  2    56
   -0.173676    -0.276729    -0.250589    -0.770268     0.125225  2    56
    0.834666     0.618877    -1.193672    -0.238460     0.770520  2    56
   -0.067539     0.767340     0.164939     0.137746     0.599115  2    57
   -0.360198     0.188219    -0.646086    -0.178783    -0.078311  2    57
    0.915657     1.092644     1.121034     1.331688     0.372804  2    57
    3.234206     2.899243     2.844543     3.107871     2.769416  1    57
    0.523088     0.960482     1.041307     0.798954     1.332955  2    57
    0.090297     0.015157     0.823758     1.543270     0.627739  2    57
    1.979141     0.312889     0.952120     1.119152     0.401455  2    57
    0.318098     0.986433     0.393253     0.690845     0.781204  2    57
    1.896100     0.771534     1.035480     1.530673     1.008079  2    57
   -0.591250    -0.729420     0.126067    -0.441309     0.098908  2    57
    0.201522     0.697030     1.094023    -0.131119     0.998893  2    58
    0.883287     0.112295     0.277901     0.437538     0.365173  2    58
    4.188827     4.056268     3.373116     2.711054     2.163955  1    58
    4.514401     3.289997     3.244587     3.736359     3.367492  1    58
    4.590037     4.270290     4.295634     3.758618     3.101210  1    58
    1.685336     2.109354     1.452006     1.761280     1.932746  2    58
    4.793643     3.419497     3.742283     4.581971     3.609375  1    58
    1.541834     1.351819     1.834752     1.248983     1.358263  2    58
    4.608871     2.805119     3.564900     2.039865     2.611691  1    58
    4.010049     2.428406     2.615185     2.396026     2.429071  1    58
    3.104391     1.851959     1.482272     1.487463     2.279859  1    59
    1.714085     3.175771     2.719954     1.438239     1.915605  1    59
    3.073255     2.664829     2.483026     1.516065     2.348959  1    59
    0.895185     1.308881     1.290388     1.339891     1.926853  1    59
    2.805213     2.856101     2.699409     1.914592     2.880418  1    59
    1.585830     2.431650     0.839694     1.196335     0.396862  1    59
    2.014861     1.727164     3.108762     1.950386     2.187430  1    59
    3.695256     3.000871     3.066567     2.880497     2.030058  1    59
    1.267687     1.417378     1.159183     1.094647     0.355168  1    59
    2.346949     1.514761     2.247301     2.640476     2.346857  1    59
    1.649517     2.203084     0.670101     1.889199     1.757601  1    60
    3.506092     1.928765     2.241681     2.474553     1.863183  1    60
   -1.398585    -0.729363     0.027441    -0.940644    -0.226982  2    60
    0.724852     0.473732     1.043641     1.006934     0.878459  2    60
    0.362082     0.229759    -0.137102    -0.058642    -1.227020  2    60
    1.259217     1.258641     1.608796    -0.248951     0.185040  1    60
   -0.081565    -0.747583    -0.373911    -1.347153    -0.559802  2    60
    2.098473     0.808866     2.233398     1.258194     1.418693  1    60
    3.596585     1.865176     2.621584     2.454461     1.533695  1    60
   -1.041499     0.098907    -1.117702    -1.408087    -0.997637  2    60
    3.392379     2.337089     2.110917     2.423954     2.276058  1    61
    1.548717     1.129478     1.762362     1.259655     1.381603  2    61
    4.455906     4.142487     3.450186     2.592716     3.863969  1    61
    2.500346     2.619882     1.887135     1.646569     2.365319  1    61
    3.651469     2.919347     3.638644     2.973332     2.613808  1    61
    3.303694     2.807254     2.945142     2.779826     2.281620  1    61
    3.319158     2.038130     2.780399     2.185794     2.329378  1    61
    2.836960     2.214135     3.038803     1.822003     2.388761  1    61
    1.277138     0.538351     0.958549     2.117201     1.450841  2    61
    2.566909     1.904590     1.741852     2.566874     1.680024  2    61
   -2.175341    -1.714641    -1.479082    -1.531164    -1.697884  1    62
    2.002316     1.345534     2.175900     2.043992     0.989174  1    62
    2.063186     1.739141     2.447035     1.632007     1.555905  1    62
   -0.152648    -0.723472    -0.586241     1.691120     0.290609  1    62
    1.796062     0.984945     1.418235     1.081759     1.749612  1    62
    1.086529     1.271657     0.309146     1.686711     1.241220  1    62
    1.873910     1.627423     0.940621     1.749252     1.408306  1    62
    0.612734     0.202145     1.331450     0.259256     1.558564  1    62
    1.657314     1.349891     1.451316     1.562037     1.760049  1    62
    1.879587     1.005001     0.879107     1.160216     1.342127  1    62
   -0.214292     0.419090    -0.519505     0.026806    -0.660712  2    63
   -0.795914    -1.144709    -1.352512    -1.358940    -2.113252  2    63
   -1.062969    -0.285723    -0.686932    -1.173606    -1.044765  2    63
    0.573368     0.168232     0.672088     0.002616    -0.439300  2    63
   -1.048054    -0.700920    -0.731217    -0.305973     0.231453  2    63
    1.414231    -0.307985     0.643448     0.587903     0.634980  1    63
    0.865276     1.929099     2.013115     1.359052     0.673277  1    63
   -1.111087    -0.787852    -0.851282    -0.145415    -0.765339  2    63
    1.365890     1.026766     0.903043     0.199859     0.303930  2    63
   -0.181675     0.015243     0.409104     0.948592    -0.018103  2    63
    1.952383     2.027763     1.485616     1.744520     2.616140  1    64
   -0.869708    -0.445470    -0.689201    -0.691758    -0.533679  2    64
    0.521210     1.774299     2.149434     1.336215     1.215871  2    64
    3.832151     3.291685     4.170188     2.587122     3.515487  1    64
    3.562595     2.840016     2.192543     2.152340     2.607543  1    64
    1.766697     0.961185     1.389779     1.920140     2.232321  1    64
    4.396609     2.286307     3.395166     3.286884     3.285595  1    64
    1.468113     0.537475     0.951842     2.480135     0.894870  1    64
    2.404568     1.758963     1.871851     2.018226     2.258041  1    64
    2.193219     1.019450     2.243037     1.129480     1.720783  1    64
    0.968651     1.335762     1.487174     0.788571    -0.263264  1    65
   -0.069926    -0.200217    -0.934086    -0.494354    -0.188640  2    65
    3.194809     2.901774     3.394329     2.402379     1.833070  1    65
    0.507179     0.005546     0.249199     0.021667     0.250273  2    65
    2.088022     0.545408     0.538075     0.651096     0.861946  2    65
    3.026842     3.168703     2.143160     2.849232     2.673464  1    65
