0.63054 1.573385 1.523435 0.24753 0.825573 20 98
2.095422 2.153907 1.438649 2.750245 1.974431 20 99
1.382948 1.136828 1.137945 2.217885 0.565469 20 100
3.622854 3.175109 2.529299 2.594164 2.115211 21 101
3.708567 3.09857 2.250703 3.786744 2.528701 21 102
-0.45689 -0.221655 -0.244103 -0.270612 -0.261681 21 103
3.289817 2.845975 1.979536 2.01651 2.822442 21 104
2.386748 2.996523 2.324262 2.004161 1.715844 21 105
0.572401 0.432585 0.19698 0.360638 -0.357444 22 106
2.466132 2.335039 1.941505 2.547797 1.459361 22 107
-1.619739 -1.64416 -1.315601 -1.792105 -0.955873 22 108
1.93308 0.968267 1.297912 1.463003 1.127491 22 109
-0.74054 -1.253552 -0.635255 -0.713516 -1.248216 22 110
3.640558 1.442922 2.545472 1.693218 1.873131 23 111
1.70458 0.942859 1.220338 2.210017 1.587497 23 112
2.283715 1.52727 1.875009 1.256854 1.972346 23 113
3.671876 2.740046 2.386817 2.968802 2.474357 23 114
1.089936 0.407155 1.371025 0.622281 -0.655845 23 115
0.091888 0.179658 -0.073655 0.549432 0.031714 24 116
0.138622 0.194922 0.064637 -0.585354 -0.214479 24 117
-1.818914 -0.931722 -2.403029 -2.268564 -1.800043 24 118
-1.888467 -0.803115 -0.893209 -0.015638 -0.034072 24 119
1.195614 0.671529 -0.295686 -0.0192 -0.41134 24 120
1.342591 0.889571 1.05799 0.98991 1.040058 25 121
0.978402 -0.277717 1.425377 0.626926 0.54821 25 122
0.761278 0.295185 1.069856 0.029983 1.712726 25 123
-1.073149 0.048564 -1.170002 -0.513111 -0.209275 25 124
2.125806 1.711405 1.5352 1.330372 2.703064 25 125
-0.989061 0.137521 -0.550382 -0.873984 -0.879191 26 126
0.936484 0.390946 0.544178 1.079256 0.681114 26 127
3.884798 2.633218 2.052249 3.154261 1.888017 26 128
2.223916 1.738782 2.737015 2.289025 1.489448 26 129
2.054209 0.92093 2.465876 2.030474 1.922205 26 130
2.471072 2.284717 2.617287 2.542946 2.169882 27 131
0.198331 0.637842 1.24735 0.102525 -0.197033 27 132
1.322321 1.335475 0.539008 1.212477 0.669108 27 133
2.258743 1.688703 2.063429 0.993981 1.639821 27 134
1.136668 0.628693 1.057366 1.706314 0.241428 27 135
0.563346 1.82691 0.86213 1.059958 0.606915 28 136
-1.258372 -0.09828 -0.509852 -0.098287 -1.26027 28 137
1.503369 2.600106 2.107801 0.927372 1.072069 28 138
0.454221 -0.626421 -1.214503 -0.89474 -1.440482 28 139
-1.047623 -1.062804 -0.349775 -0.005324 -0.141727 28 140
-1.157915 -0.170331 -1.772002 -0.204531 -0.631625 29 141
-0.336399 -0.041152 1.039414 -0.125308 -0.224309 29 142
1.021706 1.379672 0.39147 -0.214263 1.078794 29 143
-0.99579 -1.369279 -0.441334 -1.21319 -0.5447 29 144
0.08729 -0.037743 -0.425909 -0.602039 0.669277 29 145
0.541289 0.703891 0.27104 0.60725 0.746357 30 146
-0.04599 -0.112998 -0.784666 -0.633202 -1.127798 30 147
1.063503 -0.19999 1.997791 0.570757 0.019563 30 148
3.779478 2.052737 2.590307 2.679151 2.614118 30 149
-1.214205 0.244847 0.03403 -0.331131 -0.360405 30 150
0.91911 0.431902 0.44101 0.915253 0.438233 31 151
-0.076327 0.326928 1.224841 0.648299 1.697212 31 152
3.922634 2.87034 2.495713 2.438908 2.148221 31 153
0.860626 0.137529 -0.268353 -0.82777 0.795449 31 154
1.371926 0.999924 1.747003 1.872636 0.75821 31 155
2.294297 1.622146 0.466284 0.085763 2.414443 32 156
0.067072 -0.323725 0.636597 0.058408 0.505307 32 157
1.319898 0.68954 0.860207 1.174981 1.657988 32 158
4.004405 2.149309 2.437974 2.209799 2.423851 32 159
2.415644 2.679744 1.853724 2.205736 2.175633 32 160
1.58244 1.515792 2.509026 2.147161 1.364048 33 161
-0.906897 -1.325291 -0.733462 -0.855772 -1.130584 33 162
0.551622 0.480323 0.374642 0.443482 0.507836 33 163
0.4927 -0.185964 0.256402 -0.413336 -0.248818 33 164
1.60645 0.58247 0.87824 0.951471 0.679921 33 165
5.534985 3.474063 3.528748 3.898135 4.59011 34 166
1.2261 0.652315 0.52456 -0.19011 0.872175 34 167
3.516578 2.008348 1.658111 2.132696 1.700974 34 168
4.589322 3.290635 3.45011 2.597232 2.408884 34 169
1.787954 1.926445 1.376431 1.008704 1.960828 34 170
0.713473 0.429012 0.019665 0.933673 1.226839 35 171
-0.650936 -0.441256 0.094984 0.057602 0.112698 35 172
0.080589 1.445267 0.850935 0.296626 -0.033309 35 173
1.911708 1.061905 1.362248 0.953219 0.925478 35 174
1.341089 1.296684 0.674971 1.577527 2.325483 35 175
1.75797 1.676396 0.77047 1.210266 1.897367 36 176
1.884565 2.057964 1.802915 1.251084 1.213461 36 177
1.479396 1.494634 1.448328 1.662259 0.969786 36 178
2.758823 2.241101 2.198169 2.818762 1.895027 36 179
1.927871 2.411065 1.759185 1.06559 1.246742 36 180
-0.117812 -0.245524 0.462703 -0.212443 -0.734275 37 181
3.078529 1.691315 2.486545 2.97915 2.159516 37 182
1.293057 0.945371 0.452726 0.696029 1.270664 37 183
2.995237 1.332018 1.625916 2.163686 1.560213 37 184
2.404176 1.145372 1.341189 1.449043 2.026561 37 185
0.634876 0.015826 1.024467 0.387751 0.387755 38 186
-0.469502 0.136347 -0.63048 -0.142663 -0.188456 38 187
-0.850694 -0.846463 -0.719956 -0.700929 -1.097258 38 188
0.024583 0.108676 -0.287006 -0.186286 -0.528354 38 189
-1.186398 -2.62577 -1.590096 -0.518757 -2.101184 38 190
1.307249 0.340748 1.255604 1.09936 0.953143 39 191
2.251932 1.7711 2.043587 1.617922 2.170621 39 192
1.008529 0.024201 1.372825 0.299056 0.083132 39 193
2.905248 1.246437 2.204422 2.42832 1.809579 39 194
1.177159 0.733135 1.214231 0.464499 1.12587 39 195
3.84181 1.801614 2.412803 1.869435 3.133044 40 196
0.961397 1.61387 1.743682 1.295391 0.408975 40 197
5.327214 3.604802 3.420681 3.551071 3.734619 40 198
2.231437 2.587087 1.831247 1.758185 1.321175 40 199
0.855823 -0.010966 -0.196265 -0.172231 -0.268091 40 200
2.910671 2.594119 3.120857 2.397696 2.116849 41 201
2.532892 1.444213 2.627173 1.863964 1.416985 41 202
-0.359185 0.171351 -1.578528 -1.819069 -0.411521 41 203
-0.920453 -0.280685 -0.738458 0.048606 -0.712804 41 204
-1.051276 -0.462098 -0.719675 -0.783735 -2.00383 41 205
-0.735803 -1.442012 -0.935783 -0.913324 -0.889057 41 206
-2.180823 -1.356726 -1.083082 -1.69814 -0.79209 41 207
-2.292729 -2.173455 -2.182391 -1.852711 -1.322575 41 208
3.364693 3.523336 2.147968 3.470993 3.969833 41 209
0.069578 0.152697 0.27331 0.626051 0.346094 41 210
0.264514 -1.474567 -0.076523 -1.304505 -0.853408 42 211
-0.458547 -0.851121 -0.923158 -0.72777 0.197783 42 212
-0.717358 0.058715 -0.023332 -0.283806 -0.534899 42 213
0.804934 0.145863 -0.363011 -0.666929 0.736508 42 214
0.850852 0.387955 0.883285 -0.413534 0.317527 42 215
3.03817 2.204596 2.557642 2.940768 2.358995 42 216
-0.842429 -1.013399 -0.473835 0.605695 0.339363 42 217
2.165002 2.110591 1.964251 2.220852 1.40162 42 218
0.795305 -0.111541 0.478194 1.320123 0.500083 42 219
0.095407 -0.143879 0.020607 0.117816 -0.410925 42 220
-0.962388 -1.074781 -0.302036 -0.646954 -0.769928 43 221
1.841216 2.24286 1.898095 2.234986 0.69394 43 222
2.305757 0.709635 1.238449 1.564753 1.249451 43 223
-0.537546 -0.031227 -0.74349 -0.553787 0.320127 43 224
2.576223 0.738332 2.392621 2.213815 0.868254 43 225
2.225289 1.100361 1.186928 2.483048 2.69068 43 226
-1.209696 -1.415008 -1.714402 -1.422482 -1.317568 43 227
2.530357 1.568863 1.844479 2.28496 1.976712 43 228
0.808168 0.104724 -0.173296 0.74529 0.940571 43 229
2.008062 1.48502 1.152803 1.430082 1.614159 43 230
0.579728 -0.058442 0.265122 0.03542 0.268637 44 231
2.124871 1.457467 0.401929 1.850288 1.154816 44 232
-0.341696 -0.402873 0.307977 -0.801777 -0.042207 44 233
-0.826799 -0.192368 0.166006 -0.726552 -1.386991 44 234
-0.768615 -0.398466 -1.166383 -0.562411 -0.629642 44 235
0.265242 0.149048 0.520227 -0.204246 0.237908 44 236
1.755728 1.860156 2.158539 0.800963 0.767284 44 237
-1.840827 -1.037463 -0.340929 -0.302517 -0.691016 44 238
0.533628 -0.056397 0.008323 -1.439893 -0.209191 44 239
0.195665 0.152638 0.272477 -0.054885 0.407471 44 240
-0.584159 0.612568 0.392654 0.630047 -0.040722 45 241
3.875526 2.325174 2.610505 1.26044 2.521181 45 242
4.044688 2.666997 3.019919 2.358479 2.210111 45 243
0.574105 -0.862078 -0.009978 0.741058 0.546395 45 244
1.1558 1.765921 0.851675 2.118431 0.962585 45 245
3.652185 2.834343 3.845608 3.462322 3.05612 45 246
2.653023 1.780357 3.247287 2.548132 2.560916 45 247
2.917237 2.169345 2.099418 2.57851 2.607186 45 248
2.424246 1.725127 2.533301 1.966633 1.348873 45 249
3.762871 3.284433 3.037956 4.120464 3.746499 45 250
0.651018 0.543453 1.063513 0.765467 0.562973 46 251
0.365703 -0.41087 -0.419712 0.572856 -0.940053 46 252
2.065173 0.634876 0.541355 0.618803 0.65343 46 253
1.830201 1.040965 1.903653 1.040584 0.742933 46 254
2.454996 2.041919 1.931663 1.505865 2.438237 46 255
1.92488 1.780348 2.094279 1.762384 1.434438 46 256
4.734323 3.427661 3.340463 4.083728 2.608329 46 257
4.406231 2.889454 2.777214 2.68334 2.519242 46 258
1.069865 0.720151 0.434482 1.30501 0.712072 46 259
0.239995 0.604558 0.005709 -0.26856 -0.304913 46 260
-0.805439 -0.453433 0.033327 0.599865 -0.495792 47 261
0.399478 1.631626 1.677844 1.671758 1.693065 47 262
3.728383 3.379286 2.238371 3.238364 1.28364 47 263
2.415494 2.593645 2.451871 1.628773 3.040344 47 264
0.176375 -0.284848 0.969857 -0.195138 -0.531813 47 265
3.446871 3.132991 2.967037 2.940444 2.668879 47 266
0.136847 -0.995112 -0.217268 -1.031704 -0.621173 47 267
2.553718 1.181 1.414836 1.342472 1.527692 47 268
3.378826 2.845695 1.80105 1.51061 2.280544 47 269
2.872569 1.009819 1.804529 2.340936 1.921794 47 270
-1.525408 -0.441031 -1.451172 -0.682435 -0.283358 48 271
-1.729888 -1.113632 -2.117745 -0.697494 -2.072424 48 272
-0.11884 -0.997106 -0.826669 -1.388418 -1.152422 48 273
2.739404 1.03908 1.561169 1.450284 1.456465 48 274
-0.040464 0.99655 -1.314978 0.653064 -0.734003 48 275
-1.829188 -1.289456 -1.036572 -1.542487 -0.9418 48 276
-1.692715 -1.582956 -0.925362 -1.425056 -0.955175 48 277
-0.079925 0.170851 -0.76845 0.225851 0.590511 48 278
-2.355939 -0.7464 0.169698 -1.323026 -0.627313 48 279
-3.012919 -1.997995 -2.268326 -2.128897 -2.11114 48 280
1.131184 0.200673 1.502061 0.922677 0.890861 49 281
2.92377 2.292442 2.833408 3.065471 1.822408 49 282
-1.496745 -0.545032 -0.405989 -1.251368 -0.31379 49 283
-0.28979 0.097473 0.138409 0.166811 0.245094 49 284
0.142276 0.384219 1.144151 0.518272 0.330254 49 285
0.412131 0.809291 -0.726534 -0.564844 0.056228 49 286
2.926699 2.732285 2.324407 2.567485 2.649333 49 287
3.267804 2.700721 2.147211 2.370181 3.116961 49 288
1.539007 1.790956 1.231659 1.125865 1.673319 49 289
0.067243 -0.440548 0.10258 -0.438476 0.125791 49 290
1.745125 1.336937 1.729294 1.539991 2.113831 50 291
1.568814 0.066519 1.475878 1.372501 -0.518779 50 292
3.880344 3.872346 3.541099 2.885528 3.853374 50 293
1.850796 0.612273 0.532343 0.069683 0.10983 50 294
0.952231 0.035411 1.169314 0.479181 0.42923 50 295
2.0181 0.873726 1.30159 1.149556 1.220868 50 296
3.795937 2.456869 2.417348 2.255208 2.758264 50 297
1.151637 0.46851 0.377071 -0.098194 0.576189 50 298
1.954328 1.372496 1.712657 1.899953 1.952445 50 299
1.535714 -0.182433 1.459917 0.690846 1.273386 50 300
1.654726 0.594853 -0.336474 1.327316 1.414416 51 301
1.333758 0.825151 0.47367 0.631152 1.096536 51 302
0.443744 0.45836 0.250611 -0.015578 0.355561 51 303
-0.342694 0.698861 0.260804 0.445038 -0.130448 51 304
-0.411477 -0.650702 -1.055831 -0.895084 -0.435375 51 305
0.45791 0.187933 -0.510266 0.476383 -0.302505 51 306
-1.100337 -0.096782 0.409896 -1.525475 0.528358 51 307
-0.044769 -1.212644 -0.579984 -0.30114 0.006713 51 308
1.684684 1.150009 1.429199 1.138353 2.254845 51 309
0.129659 0.844939 0.374748 0.124614 0.024606 51 310
2.5529 1.200658 0.779422 1.756465 0.257173 52 311
-1.904789 -0.668157 -0.249983 0.174754 -1.372555 52 312
-2.09761 -1.264277 -1.207921 -0.786681 -1.009706 52 313
1.00054 1.369874 0.98466 0.544673 0.412518 52 314
2.550377 0.787477 1.749466 1.479643 1.715702 52 315
-3.440734 -2.755602 -2.466151 -2.753021 -3.165087 52 316
1.757868 1.575436 0.824226 1.103942 0.569383 52 317
1.437222 0.92099 0.814328 0.501045 1.078228 52 318
2.686673 1.256005 2.067741 2.231465 2.292656 52 319
1.358682 1.13076 1.382747 0.90726 1.707531 52 320
1.43867 1.743493 0.351326 0.847714 1.059917 53 321
1.721111 1.851106 1.658682 1.452172 1.44926 53 322
-2.243002 -1.929049 -1.239049 -2.028895 -2.371519 53 323
0.460864 0.710082 1.328882 1.200768 1.178355 53 324
2.884906 1.702712 2.464534 1.979585 2.162807 53 325
1.566462 0.636426 0.728226 0.375785 0.459655 53 326
2.215462 2.043091 2.373876 1.497283 1.847631 53 327
-2.070479 -0.534048 -0.876037 -0.627789 -0.565631 53 328
1.704391 1.98543 1.73179 1.204891 1.611604 53 329
1.651359 0.469096 0.830496 1.294763 0.119964 53 330
-0.00468 0.905963 0.445916 0.817697 0.323951 54 331
2.053335 0.740188 0.378325 0.698287 1.415584 54 332
-2.220738 -1.456517 -1.097562 -1.300637 -1.05408 54 333
2.066485 1.509446 1.277509 -0.227783 1.058922 54 334
0.172649 -0.095688 -0.219437 1.01082 0.114648 54 335
1.741672 1.547275 2.224785 1.422253 0.904106 54 336
0.411643 -0.035972 -1.28663 -1.050119 -0.022912 54 337
-0.556964 -1.001613 -1.587492 -1.093156 -0.834417 54 338
-2.120219 -1.468958 -1.775063 -2.235148 -2.510992 54 339
0.952557 1.435902 0.379023 1.287359 0.826893 54 340
0.463805 0.408814 0.595697 0.377969 0.181005 55 341
-1.150481 -0.081339 -0.911976 -0.660992 -1.230308 55 342
0.033882 -1.286372 -0.470217 -0.691362 -0.186428 55 343
-1.308476 -0.124152 -0.933133 -1.003539 -0.42005 55 344
0.220077 0.693271 -0.272118 -0.47306 -0.889297 55 345
1.498967 1.157271 0.752751 0.763388 1.59261 55 346
0.414529 -0.968726 0.120745 -0.284266 -0.515723 55 347
1.447885 1.493399 1.576026 1.30793 1.984836 55 348
-2.131057 -1.793768 -1.959212 -1.306285 -2.27343 55 349
2.51861 2.418123 2.655541 2.50105 1.472675 55 350
-2.940523 -2.278264 -1.764513 -1.75412 -1.05007 56 351
-0.513032 0.695378 0.568007 0.340181 0.006312 56 352
-0.612271 1.590614 0.390962 0.590667 0.761585 56 353
0.899198 0.985221 0.569329 0.515954 0.153734 56 354
-0.545254 -1.267257 -0.370422 -1.016837 -0.404847 56 355
-1.517274 -1.547392 -0.41853 -1.756594 -1.72312 56 356
2.102945 1.83133 1.035551 0.997186 1.989011 56 357
1.161098 -0.626468 0.09854 0.214562 0.361883 56 358
-0.173676 -0.276729 -0.250589 -0.770268 0.125225 56 359
0.834666 0.618877 -1.193672 -0.23846 0.77052 56 360
-0.067539 0.76734 0.164939 0.137746 0.599115 57 361
-0.360198 0.188219 -0.646086 -0.178783 -0.078311 57 362
0.915657 1.092644 1.121034 1.331688 0.372804 57 363
3.234206 2.899243 2.844543 3.107871 2.769416 57 364
0.523088 0.960482 1.041307 0.798954 1.332955 57 365
0.090297 0.015157 0.823758 1.54327 0.627739 57 366
1.979141 0.312889 0.95212 1.119152 0.401455 57 367
0.318098 0.986433 0.393253 0.690845 0.781204 57 368
1.8961 0.771534 1.03548 1.530673 1.008079 57 369
-0.59125 -0.72942 0.126067 -0.441309 0.098908 57 370
0.201522 0.69703 1.094023 -0.131119 0.998893 58 371
0.883287 0.112295 0.277901 0.437538 0.365173 58 372
4.188827 4.056268 3.373116 2.711054 2.163955 58 373
4.514401 3.289997 3.244587 3.736359 3.367492 58 374
4.590037 4.27029 4.295634 3.758618 3.10121 58 375
1.685336 2.109354 1.452006 1.76128 1.932746 58 376
4.793643 3.419497 3.742283 4.581971 3.609375 58 377
1.541834 1.351819 1.834752 1.248983 1.358263 58 378
4.608871 2.805119 3.5649 2.039865 2.611691 58 379
4.010049 2.428406 2.615185 2.396026 2.429071 58 380
3.104391 1.851959 1.482272 1.487463 2.279859 59 381
1.714085 3.175771 2.719954 1.438239 1.915605 59 382
3.073255 2.664829 2.483026 1.516065 2.348959 59 383
0.895185 1.308881 1.290388 1.339891 1.926853 59 384
2.805213 2.856101 2.699409 1.914592 2.880418 59 385
1.58583 2.43165 0.839694 1.196335 0.396862 59 386
2.014861 1.727164 3.108762 1.950386 2.18743 59 387
3.695256 3.000871 3.066567 2.880497 2.030058 59 388
1.267687 1.417378 1.159183 1.094647 0.355168 59 389
2.346949 1.514761 2.247301 2.640476 2.346857 59 390
1.649517 2.203084 0.670101 1.889199 1.757601 60 391
3.506092 1.928765 2.241681 2.474553 1.863183 60 392
-1.398585 -0.729363 0.027441 -0.940644 -0.226982 60 393
0.724852 0.473732 1.043641 1.006934 0.878459 60 394
0.362082 0.229759 -0.137102 -0.058642 -1.22702 60 395
1.259217 1.258641 1.608796 -0.248951 0.18504 60 396
-0.081565 -0.747583 -0.373911 -1.347153 -0.559802 60 397
2.098473 0.808866 2.233398 1.258194 1.418693 60 398
3.596585 1.865176 2.621584 2.454461 1.533695 60 399
-1.041499 0.098907 -1.117702 -1.408087 -0.997637 60 400
3.392379 2.337089 2.110917 2.423954 2.276058 61 401
1.548717 1.129478 1.762362 1.259655 1.381603 61 402
4.455906 4.142487 3.450186 2.592716 3.863969 61 403
2.500346 2.619882 1.887135 1.646569 2.365319 61 404
3.651469 2.919347 3.638644 2.973332 2.613808 61 405
3.303694 2.807254 2.945142 2.779826 2.28162 61 406
3.319158 2.03813 2.780399 2.185794 2.329378 61 407
2.83696 2.214135 3.038803 1.822003 2.388761 61 408
1.277138 0.538351 0.958549 2.117201 1.450841 61 409
2.566909 1.90459 1.741852 2.566874 1.680024 61 410
-2.175341 -1.714641 -1.479082 -1.531164 -1.697884 62 411
2.002316 1.345534 2.1759 2.043992 0.989174 62 412
2.063186 1.739141 2.447035 1.632007 1.555905 62 413
-0.152648 -0.723472 -0.586241 1.69112 0.290609 62 414
1.796062 0.984945 1.418235 1.081759 1.749612 62 415
1.086529 1.271657 0.309146 1.686711 1.24122 62 416
1.87391 1.627423 0.940621 1.749252 1.408306 62 417
0.612734 0.202145 1.33145 0.259256 1.558564 62 418
1.657314 1.349891 1.451316 1.562037 1.760049 62 419
1.879587 1.005001 0.879107 1.160216 1.342127 62 420
-0.214292 0.41909 -0.519505 0.026806 -0.660712 63 421
-0.795914 -1.144709 -1.352512 -1.35894 -2.113252 63 422
-1.062969 -0.285723 -0.686932 -1.173606 -1.044765 63 423
0.573368 0.168232 0.672088 0.002616 -0.4393 63 424
-1.048054 -0.70092 -0.731217 -0.305973 0.231453 63 425
1.414231 -0.307985 0.643448 0.587903 0.63498 63 426
0.865276 1.929099 2.013115 1.359052 0.673277 63 427
-1.111087 -0.787852 -0.851282 -0.145415 -0.765339 63 428
1.36589 1.026766 0.903043 0.199859 0.30393 63 429
-0.181675 0.015243 0.409104 0.948592 -0.018103 63 430
1.952383 2.027763 1.485616 1.74452 2.61614 64 431
-0.869708 -0.44547 -0.689201 -0.691758 -0.533679 64 432
0.52121 1.774299 2.149434 1.336215 1.215871 64 433
3.832151 3.291685 4.170188 2.587122 3.515487 64 434
3.562595 2.840016 2.192543 2.15234 2.607543 64 435
1.766697 0.961185 1.389779 1.92014 2.232321 64 436
4.396609 2.286307 3.395166 3.286884 3.285595 64 437
1.468113 0.537475 0.951842 2.480135 0.89487 64 438
2.404568 1.758963 1.871851 2.018226 2.258041 64 439
2.193219 1.01945 2.243037 1.12948 1.720783 64 440
0.968651 1.335762 1.487174 0.788571 -0.263264 65 441
-0.069926 -0.200217 -0.934086 -0.494354 -0.18864 65 442
3.194809 2.901774 3.394329 2.402379 1.83307 65 443
0.507179 0.005546 0.249199 0.021667 0.250273 65 444
2.088022 0.545408 0.538075 0.651096 0.861946 65 445
3.026842 3.168703 2.14316 2.849232 2.673464 65 446
2.854469 2.534304 3.202037 2.102988 3.351598 65 447
0.33691 0.424895 -0.233583 0.639349 0.968526 65 448
1.309507 1.805828 1.783156 1.208158 1.008517 65 449
3.707896 2.278909 3.573846 2.092281 2.655274 65 450
-0.092362 0.282699 -0.018415 -0.772631 -0.331043 66 451
2.379676 1.380713 1.274241 1.552996 1.685019 66 452
1.871368 1.448554 1.865248 1.150939 2.005458 66 453
2.966561 2.271522 1.57474 1.628961 1.457321 66 454
-0.567563 -0.121005 -0.980343 -0.507533 -0.975145 66 455
1.078458 0.612632 -0.339817 1.46386 1.090274 66 456
1.230192 0.248373 1.659313 1.404013 0.492398 66 457
0.613538 0.013257 -0.403524 0.221397 0.293445 66 458
-0.984606 -1.458921 -0.557065 -0.679274 -0.115549 66 459
4.23675 2.23355 2.561662 2.232061 2.034848 66 460
0.702978 -0.778005 0.930833 0.518177 -0.021991 67 461
